country,variant,freq,year,infantmortalityper1000livebirth
48,estimates,5yearly,1950,172.181
48,estimates,5yearly,1955,146.554
48,estimates,5yearly,1960,105.364
48,estimates,5yearly,1965,70.789
48,estimates,5yearly,1970,47.462
48,estimates,5yearly,1975,31.958
48,estimates,5yearly,1980,23.141
48,estimates,5yearly,1985,18.38
48,estimates,5yearly,1990,14.859
48,estimates,5yearly,1995,12.243
48,estimates,5yearly,2000,9.758
48,estimates,5yearly,2005,7.96
48,estimates,5yearly,2010,6.907
48,medium_variant,5yearly,2015,5.974
48,medium_variant,5yearly,2020,5.285
48,medium_variant,5yearly,2025,4.69
48,medium_variant,5yearly,2030,4.247
48,medium_variant,5yearly,2035,3.85
48,medium_variant,5yearly,2040,3.487
48,medium_variant,5yearly,2045,3.191
48,medium_variant,5yearly,2050,2.929
48,medium_variant,5yearly,2055,2.744
48,medium_variant,5yearly,2060,2.583
48,medium_variant,5yearly,2065,2.453
48,medium_variant,5yearly,2070,2.328
48,medium_variant,5yearly,2075,2.238
48,medium_variant,5yearly,2080,2.153
48,medium_variant,5yearly,2085,2.073
48,medium_variant,5yearly,2090,1.998
48,medium_variant,5yearly,2095,1.933
