country,variant,freq,year,infantmortalityper1000livebirth
352,estimates,5yearly,1950,21.544
352,estimates,5yearly,1955,17.564
352,estimates,5yearly,1960,16.939
352,estimates,5yearly,1965,13.158
352,estimates,5yearly,1970,11.903
352,estimates,5yearly,1975,8.943
352,estimates,5yearly,1980,6.16
352,estimates,5yearly,1985,5.646
352,estimates,5yearly,1990,4.772
352,estimates,5yearly,1995,3.701
352,estimates,5yearly,2000,2.54
352,estimates,5yearly,2005,1.998
352,estimates,5yearly,2010,1.571
352,medium_variant,5yearly,2015,1.502
352,medium_variant,5yearly,2020,1.271
352,medium_variant,5yearly,2025,1.11
352,medium_variant,5yearly,2030,0.985
352,medium_variant,5yearly,2035,0.885
352,medium_variant,5yearly,2040,0.805
352,medium_variant,5yearly,2045,0.741
352,medium_variant,5yearly,2050,0.676
352,medium_variant,5yearly,2055,0.626
352,medium_variant,5yearly,2060,0.581
352,medium_variant,5yearly,2065,0.536
352,medium_variant,5yearly,2070,0.496
352,medium_variant,5yearly,2075,0.462
352,medium_variant,5yearly,2080,0.427
352,medium_variant,5yearly,2085,0.397
352,medium_variant,5yearly,2090,0.367
352,medium_variant,5yearly,2095,0.337
