country,variant,freq,year,infantmortalityper1000livebirth
231,estimates,5yearly,1950,199.334
231,estimates,5yearly,1955,181.49
231,estimates,5yearly,1960,160.042
231,estimates,5yearly,1965,147.963
231,estimates,5yearly,1970,140.588
231,estimates,5yearly,1975,136.614
231,estimates,5yearly,1980,140.193
231,estimates,5yearly,1985,125.817
231,estimates,5yearly,1990,114.097
231,estimates,5yearly,1995,96.673
231,estimates,5yearly,2000,77.958
231,estimates,5yearly,2005,59.87
231,estimates,5yearly,2010,45.806
231,medium_variant,5yearly,2015,37.015
231,medium_variant,5yearly,2020,28.869
231,medium_variant,5yearly,2025,22.909
231,medium_variant,5yearly,2030,18.563
231,medium_variant,5yearly,2035,15.301
231,medium_variant,5yearly,2040,13.234
231,medium_variant,5yearly,2045,11.555
231,medium_variant,5yearly,2050,10.214
231,medium_variant,5yearly,2055,9.072
231,medium_variant,5yearly,2060,8.125
231,medium_variant,5yearly,2065,7.435
231,medium_variant,5yearly,2070,6.934
231,medium_variant,5yearly,2075,6.462
231,medium_variant,5yearly,2080,6.019
231,medium_variant,5yearly,2085,5.647
231,medium_variant,5yearly,2090,5.285
231,medium_variant,5yearly,2095,4.969
