country,variant,freq,year,infantmortalityper1000livebirth
682,estimates,5yearly,1950,201.64
682,estimates,5yearly,1955,180.729
682,estimates,5yearly,1960,160.451
682,estimates,5yearly,1965,137.37
682,estimates,5yearly,1970,105.22
682,estimates,5yearly,1975,76.931
682,estimates,5yearly,1980,56.192
682,estimates,5yearly,1985,41.144
682,estimates,5yearly,1990,30.392
682,estimates,5yearly,1995,23.144
682,estimates,5yearly,2000,17.488
682,estimates,5yearly,2005,14.713
682,estimates,5yearly,2010,13.001
682,medium_variant,5yearly,2015,10.912
682,medium_variant,5yearly,2020,9.306
682,medium_variant,5yearly,2025,7.995
682,medium_variant,5yearly,2030,7.055
682,medium_variant,5yearly,2035,6.26
682,medium_variant,5yearly,2040,5.653
682,medium_variant,5yearly,2045,5.121
682,medium_variant,5yearly,2050,4.639
682,medium_variant,5yearly,2055,4.212
682,medium_variant,5yearly,2060,3.856
682,medium_variant,5yearly,2065,3.601
682,medium_variant,5yearly,2070,3.391
682,medium_variant,5yearly,2075,3.196
682,medium_variant,5yearly,2080,3.036
682,medium_variant,5yearly,2085,2.901
682,medium_variant,5yearly,2090,2.766
682,medium_variant,5yearly,2095,2.641
