country,variant,freq,year,infantmortalityper1000livebirth
56,estimates,5yearly,1950,44.796
56,estimates,5yearly,1955,34.528
56,estimates,5yearly,1960,26.979
56,estimates,5yearly,1965,22.262
56,estimates,5yearly,1970,18.247
56,estimates,5yearly,1975,13.687
56,estimates,5yearly,1980,10.734
56,estimates,5yearly,1985,9.151
56,estimates,5yearly,1990,7.753
56,estimates,5yearly,1995,5.264
56,estimates,5yearly,2000,4.227
56,estimates,5yearly,2005,3.826
56,estimates,5yearly,2010,3.46
56,medium_variant,5yearly,2015,2.832
56,medium_variant,5yearly,2020,2.339
56,medium_variant,5yearly,2025,1.947
56,medium_variant,5yearly,2030,1.676
56,medium_variant,5yearly,2035,1.466
56,medium_variant,5yearly,2040,1.296
56,medium_variant,5yearly,2045,1.161
56,medium_variant,5yearly,2050,1.047
56,medium_variant,5yearly,2055,0.947
56,medium_variant,5yearly,2060,0.857
56,medium_variant,5yearly,2065,0.782
56,medium_variant,5yearly,2070,0.712
56,medium_variant,5yearly,2075,0.647
56,medium_variant,5yearly,2080,0.587
56,medium_variant,5yearly,2085,0.537
56,medium_variant,5yearly,2090,0.492
56,medium_variant,5yearly,2095,0.448
