country,variant,freq,year,infantmortalityper1000livebirth
702,estimates,5yearly,1950,60.98
702,estimates,5yearly,1955,43.183
702,estimates,5yearly,1960,28.603
702,estimates,5yearly,1965,23.783
702,estimates,5yearly,1970,19.34
702,estimates,5yearly,1975,12.849
702,estimates,5yearly,1980,8.756
702,estimates,5yearly,1985,5.474
702,estimates,5yearly,1990,4.642
702,estimates,5yearly,1995,4.08
702,estimates,5yearly,2000,2.505
702,estimates,5yearly,2005,2.161
702,estimates,5yearly,2010,2.067
702,medium_variant,5yearly,2015,1.843
702,medium_variant,5yearly,2020,1.693
702,medium_variant,5yearly,2025,1.558
702,medium_variant,5yearly,2030,1.442
702,medium_variant,5yearly,2035,1.337
702,medium_variant,5yearly,2040,1.242
702,medium_variant,5yearly,2045,1.157
702,medium_variant,5yearly,2050,1.082
702,medium_variant,5yearly,2055,1.022
702,medium_variant,5yearly,2060,0.967
702,medium_variant,5yearly,2065,0.911
702,medium_variant,5yearly,2070,0.861
702,medium_variant,5yearly,2075,0.811
702,medium_variant,5yearly,2080,0.766
702,medium_variant,5yearly,2085,0.726
702,medium_variant,5yearly,2090,0.697
702,medium_variant,5yearly,2095,0.667
