country,variant,freq,year,infantmortalityper1000livebirth
372,estimates,5yearly,1950,40.59
372,estimates,5yearly,1955,33.471
372,estimates,5yearly,1960,27.711
372,estimates,5yearly,1965,22.355
372,estimates,5yearly,1970,18.062
372,estimates,5yearly,1975,14.624
372,estimates,5yearly,1980,9.967
372,estimates,5yearly,1985,8.311
372,estimates,5yearly,1990,6.577
372,estimates,5yearly,1995,6.074
372,estimates,5yearly,2000,5.244
372,estimates,5yearly,2005,3.701
372,estimates,5yearly,2010,3.406
372,medium_variant,5yearly,2015,1.988
372,medium_variant,5yearly,2020,1.684
372,medium_variant,5yearly,2025,1.432
372,medium_variant,5yearly,2030,1.251
372,medium_variant,5yearly,2035,1.121
372,medium_variant,5yearly,2040,1.006
372,medium_variant,5yearly,2045,0.917
372,medium_variant,5yearly,2050,0.837
372,medium_variant,5yearly,2055,0.762
372,medium_variant,5yearly,2060,0.697
372,medium_variant,5yearly,2065,0.637
372,medium_variant,5yearly,2070,0.582
372,medium_variant,5yearly,2075,0.532
372,medium_variant,5yearly,2080,0.482
372,medium_variant,5yearly,2085,0.437
372,medium_variant,5yearly,2090,0.397
372,medium_variant,5yearly,2095,0.357
