country,variant,freq,year,infantmortalityper1000livebirth
804,estimates,5yearly,1950,78.747
804,estimates,5yearly,1955,46.46
804,estimates,5yearly,1960,30.992
804,estimates,5yearly,1965,23.447
804,estimates,5yearly,1970,20.996
804,estimates,5yearly,1975,22.929
804,estimates,5yearly,1980,19.956
804,estimates,5yearly,1985,17.752
804,estimates,5yearly,1990,17.068
804,estimates,5yearly,1995,16.628
804,estimates,5yearly,2000,14.807
804,estimates,5yearly,2005,12.635
804,estimates,5yearly,2010,8.756
804,medium_variant,5yearly,2015,7.202
804,medium_variant,5yearly,2020,6.167
804,medium_variant,5yearly,2025,5.354
804,medium_variant,5yearly,2030,4.701
804,medium_variant,5yearly,2035,4.183
804,medium_variant,5yearly,2040,3.902
804,medium_variant,5yearly,2045,3.656
804,medium_variant,5yearly,2050,3.44
804,medium_variant,5yearly,2055,3.254
804,medium_variant,5yearly,2060,3.079
804,medium_variant,5yearly,2065,2.928
804,medium_variant,5yearly,2070,2.792
804,medium_variant,5yearly,2075,2.667
804,medium_variant,5yearly,2080,2.581
804,medium_variant,5yearly,2085,2.491
804,medium_variant,5yearly,2090,2.416
804,medium_variant,5yearly,2095,2.345
