country,variant,freq,year,infantmortalityper1000livebirth
140,estimates,5yearly,1950,203.889
140,estimates,5yearly,1955,189.37
140,estimates,5yearly,1960,175.656
140,estimates,5yearly,1965,159.591
140,estimates,5yearly,1970,138.311
140,estimates,5yearly,1975,119.097
140,estimates,5yearly,1980,110.414
140,estimates,5yearly,1985,109.559
140,estimates,5yearly,1990,113.042
140,estimates,5yearly,1995,115.421
140,estimates,5yearly,2000,113.44
140,estimates,5yearly,2005,105.926
140,estimates,5yearly,2010,93.5
140,medium_variant,5yearly,2015,81.234
140,medium_variant,5yearly,2020,73.196
140,medium_variant,5yearly,2025,65.563
140,medium_variant,5yearly,2030,58.465
140,medium_variant,5yearly,2035,52.007
140,medium_variant,5yearly,2040,46.23
140,medium_variant,5yearly,2045,41.083
140,medium_variant,5yearly,2050,35.779
140,medium_variant,5yearly,2055,31.047
140,medium_variant,5yearly,2060,27.04
140,medium_variant,5yearly,2065,23.963
140,medium_variant,5yearly,2070,21.794
140,medium_variant,5yearly,2075,19.937
140,medium_variant,5yearly,2080,18.266
140,medium_variant,5yearly,2085,16.719
140,medium_variant,5yearly,2090,15.343
140,medium_variant,5yearly,2095,14.35
140,estimates,5yearly,Regi,Central African Republic
140,medium_variant,5yearly,Regi,Central African Republic
