country,variant,freq,year,infantmortalityper1000livebirth
498,estimates,5yearly,1950,81.249
498,estimates,5yearly,1955,69.004
498,estimates,5yearly,1960,58.998
498,estimates,5yearly,1965,49.002
498,estimates,5yearly,1970,46.001
498,estimates,5yearly,1975,46.001
498,estimates,5yearly,1980,35.543
498,estimates,5yearly,1985,31.257
498,estimates,5yearly,1990,28.994
498,estimates,5yearly,1995,24.481
498,estimates,5yearly,2000,18.859
498,estimates,5yearly,2005,15.541
498,estimates,5yearly,2010,14.3
498,medium_variant,5yearly,2015,12.352
498,medium_variant,5yearly,2020,10.802
498,medium_variant,5yearly,2025,9.538
498,medium_variant,5yearly,2030,8.429
498,medium_variant,5yearly,2035,7.506
498,medium_variant,5yearly,2040,6.688
498,medium_variant,5yearly,2045,5.986
498,medium_variant,5yearly,2050,5.574
498,medium_variant,5yearly,2055,5.198
498,medium_variant,5yearly,2060,4.857
498,medium_variant,5yearly,2065,4.556
498,medium_variant,5yearly,2070,4.28
498,medium_variant,5yearly,2075,4.019
498,medium_variant,5yearly,2080,3.793
498,medium_variant,5yearly,2085,3.582
498,medium_variant,5yearly,2090,3.412
498,medium_variant,5yearly,2095,3.266
