country,variant,freq,year,infantmortalityper1000livebirth
762,estimates,5yearly,1950,160.001
762,estimates,5yearly,1955,151.141
762,estimates,5yearly,1960,142.286
762,estimates,5yearly,1965,133.43
762,estimates,5yearly,1970,124.57
762,estimates,5yearly,1975,115.703
762,estimates,5yearly,1980,106.868
762,estimates,5yearly,1985,97.994
762,estimates,5yearly,1990,87.737
762,estimates,5yearly,1995,72.17
762,estimates,5yearly,2000,62.912
762,estimates,5yearly,2005,48.927
762,estimates,5yearly,2010,38.86
762,medium_variant,5yearly,2015,34.102
762,medium_variant,5yearly,2020,29.636
762,medium_variant,5yearly,2025,25.812
762,medium_variant,5yearly,2030,22.62
762,medium_variant,5yearly,2035,19.84
762,medium_variant,5yearly,2040,17.461
762,medium_variant,5yearly,2045,15.489
762,medium_variant,5yearly,2050,13.747
762,medium_variant,5yearly,2055,12.512
762,medium_variant,5yearly,2060,11.388
762,medium_variant,5yearly,2065,10.42
762,medium_variant,5yearly,2070,9.541
762,medium_variant,5yearly,2075,8.728
762,medium_variant,5yearly,2080,8.021
762,medium_variant,5yearly,2085,7.373
762,medium_variant,5yearly,2090,6.786
762,medium_variant,5yearly,2095,6.289
