country,variant,freq,year,infantmortalityper1000livebirth
630,estimates,5yearly,1950,63.397
630,estimates,5yearly,1955,51.416
630,estimates,5yearly,1960,44.789
630,estimates,5yearly,1965,33.278
630,estimates,5yearly,1970,25.3
630,estimates,5yearly,1975,19.711
630,estimates,5yearly,1980,17.2
630,estimates,5yearly,1985,13.806
630,estimates,5yearly,1990,11.604
630,estimates,5yearly,1995,10.944
630,estimates,5yearly,2000,8.012
630,estimates,5yearly,2005,7.015
630,estimates,5yearly,2010,6.255
630,medium_variant,5yearly,2015,5.36
630,medium_variant,5yearly,2020,4.703
630,medium_variant,5yearly,2025,4.253
630,medium_variant,5yearly,2030,3.857
630,medium_variant,5yearly,2035,3.507
630,medium_variant,5yearly,2040,3.192
630,medium_variant,5yearly,2045,2.917
630,medium_variant,5yearly,2050,2.667
630,medium_variant,5yearly,2055,2.442
630,medium_variant,5yearly,2060,2.236
630,medium_variant,5yearly,2065,2.087
630,medium_variant,5yearly,2070,1.937
630,medium_variant,5yearly,2075,1.812
630,medium_variant,5yearly,2080,1.698
630,medium_variant,5yearly,2085,1.588
630,medium_variant,5yearly,2090,1.488
630,medium_variant,5yearly,2095,1.389
