country,variant,freq,year,infantmortalityper1000livebirth
728,estimates,5yearly,1950,248.215
728,estimates,5yearly,1955,225.879
728,estimates,5yearly,1960,209.323
728,estimates,5yearly,1965,193.739
728,estimates,5yearly,1970,181.145
728,estimates,5yearly,1975,168.897
728,estimates,5yearly,1980,163.719
728,estimates,5yearly,1985,149.778
728,estimates,5yearly,1990,129.863
728,estimates,5yearly,1995,113.85
728,estimates,5yearly,2000,101.371
728,estimates,5yearly,2005,89.096
728,estimates,5yearly,2010,77.658
728,medium_variant,5yearly,2015,65.883
728,medium_variant,5yearly,2020,57.126
728,medium_variant,5yearly,2025,49.243
728,medium_variant,5yearly,2030,42.821
728,medium_variant,5yearly,2035,37.432
728,medium_variant,5yearly,2040,32.526
728,medium_variant,5yearly,2045,28.504
728,medium_variant,5yearly,2050,25.402
728,medium_variant,5yearly,2055,22.901
728,medium_variant,5yearly,2060,20.763
728,medium_variant,5yearly,2065,19.137
728,medium_variant,5yearly,2070,17.965
728,medium_variant,5yearly,2075,16.961
728,medium_variant,5yearly,2080,16.029
728,medium_variant,5yearly,2085,15.266
728,medium_variant,5yearly,2090,14.461
728,medium_variant,5yearly,2095,13.945
