country,variant,freq,year,infantmortalityper1000livebirth
100,estimates,5yearly,1950,90.29
100,estimates,5yearly,1955,61.522
100,estimates,5yearly,1960,35.794
100,estimates,5yearly,1965,30.463
100,estimates,5yearly,1970,25.467
100,estimates,5yearly,1975,21.801
100,estimates,5yearly,1980,17.306
100,estimates,5yearly,1985,14.237
100,estimates,5yearly,1990,15.392
100,estimates,5yearly,1995,15.216
100,estimates,5yearly,2000,12.748
100,estimates,5yearly,2005,9.527
100,estimates,5yearly,2010,8.323
100,medium_variant,5yearly,2015,7.179
100,medium_variant,5yearly,2020,6.33
100,medium_variant,5yearly,2025,5.592
100,medium_variant,5yearly,2030,5.047
100,medium_variant,5yearly,2035,4.691
100,medium_variant,5yearly,2040,4.369
100,medium_variant,5yearly,2045,4.099
100,medium_variant,5yearly,2050,3.848
100,medium_variant,5yearly,2055,3.612
100,medium_variant,5yearly,2060,3.411
100,medium_variant,5yearly,2065,3.231
100,medium_variant,5yearly,2070,3.065
100,medium_variant,5yearly,2075,2.91
100,medium_variant,5yearly,2080,2.794
100,medium_variant,5yearly,2085,2.694
100,medium_variant,5yearly,2090,2.594
100,medium_variant,5yearly,2095,2.493
