country,variant,freq,year,infantmortalityper1000livebirth
710,estimates,5yearly,1950,129.615
710,estimates,5yearly,1955,114.45
710,estimates,5yearly,1960,105.122
710,estimates,5yearly,1965,95.696
710,estimates,5yearly,1970,82.909
710,estimates,5yearly,1975,70.601
710,estimates,5yearly,1980,60.697
710,estimates,5yearly,1985,52.088
710,estimates,5yearly,1990,49.013
710,estimates,5yearly,1995,55.689
710,estimates,5yearly,2000,60.455
710,estimates,5yearly,2005,52.672
710,estimates,5yearly,2010,36.523
710,medium_variant,5yearly,2015,30.369
710,medium_variant,5yearly,2020,27.36
710,medium_variant,5yearly,2025,24.761
710,medium_variant,5yearly,2030,22.506
710,medium_variant,5yearly,2035,20.521
710,medium_variant,5yearly,2040,18.946
710,medium_variant,5yearly,2045,17.597
710,medium_variant,5yearly,2050,16.144
710,medium_variant,5yearly,2055,14.721
710,medium_variant,5yearly,2060,13.433
710,medium_variant,5yearly,2065,12.349
710,medium_variant,5yearly,2070,11.573
710,medium_variant,5yearly,2075,10.923
710,medium_variant,5yearly,2080,10.314
710,medium_variant,5yearly,2085,9.734
710,medium_variant,5yearly,2090,9.174
710,medium_variant,5yearly,2095,8.64
