country,variant,freq,year,infantmortalityper1000livebirth
440,estimates,5yearly,1950,107.742
440,estimates,5yearly,1955,63.853
440,estimates,5yearly,1960,42.686
440,estimates,5yearly,1965,27.014
440,estimates,5yearly,1970,22.072
440,estimates,5yearly,1975,22.444
440,estimates,5yearly,1980,18.347
440,estimates,5yearly,1985,14.909
440,estimates,5yearly,1990,16.481
440,estimates,5yearly,1995,11.018
440,estimates,5yearly,2000,7.66
440,estimates,5yearly,2005,5.966
440,estimates,5yearly,2010,4.366
440,medium_variant,5yearly,2015,3.749
440,medium_variant,5yearly,2020,3.494
440,medium_variant,5yearly,2025,3.263
440,medium_variant,5yearly,2030,3.063
440,medium_variant,5yearly,2035,2.892
440,medium_variant,5yearly,2040,2.732
440,medium_variant,5yearly,2045,2.596
440,medium_variant,5yearly,2050,2.466
440,medium_variant,5yearly,2055,2.351
440,medium_variant,5yearly,2060,2.24
440,medium_variant,5yearly,2065,2.16
440,medium_variant,5yearly,2070,2.085
440,medium_variant,5yearly,2075,2.015
440,medium_variant,5yearly,2080,1.95
440,medium_variant,5yearly,2085,1.885
440,medium_variant,5yearly,2090,1.825
440,medium_variant,5yearly,2095,1.774
