country,variant,freq,year,infantmortalityper1000livebirth
276,estimates,5yearly,1950,46.374
276,estimates,5yearly,1955,38.547
276,estimates,5yearly,1960,30.228
276,estimates,5yearly,1965,22.632
276,estimates,5yearly,1970,20.795
276,estimates,5yearly,1975,15.524
276,estimates,5yearly,1980,11.075
276,estimates,5yearly,1985,8.277
276,estimates,5yearly,1990,5.991
276,estimates,5yearly,1995,4.755
276,estimates,5yearly,2000,4.152
276,estimates,5yearly,2005,3.666
276,estimates,5yearly,2010,3.359
276,medium_variant,5yearly,2015,2.084
276,medium_variant,5yearly,2020,1.786
276,medium_variant,5yearly,2025,1.549
276,medium_variant,5yearly,2030,1.373
276,medium_variant,5yearly,2035,1.237
276,medium_variant,5yearly,2040,1.133
276,medium_variant,5yearly,2045,1.043
276,medium_variant,5yearly,2050,0.968
276,medium_variant,5yearly,2055,0.903
276,medium_variant,5yearly,2060,0.844
276,medium_variant,5yearly,2065,0.789
276,medium_variant,5yearly,2070,0.739
276,medium_variant,5yearly,2075,0.694
276,medium_variant,5yearly,2080,0.649
276,medium_variant,5yearly,2085,0.609
276,medium_variant,5yearly,2090,0.575
276,medium_variant,5yearly,2095,0.529
