region,variant,gender,freq,year,mortality15to50per1000aliveat15
941,estimates,female,5yearly,1950,321.589035957902
941,estimates,male,5yearly,1950,351.93393217642
941,estimates,female,5yearly,1955,299.164791029544
941,estimates,male,5yearly,1955,327.675945477773
941,estimates,female,5yearly,1960,279.033507674165
941,estimates,male,5yearly,1960,306.799661132686
941,estimates,female,5yearly,1965,257.914779684803
941,estimates,male,5yearly,1965,283.819548754117
941,estimates,female,5yearly,1970,241.525335270815
941,estimates,male,5yearly,1970,267.676344776181
941,estimates,female,5yearly,1975,235.924680218874
941,estimates,male,5yearly,1975,269.7595696369
941,estimates,female,5yearly,1980,208.486182876295
941,estimates,male,5yearly,1980,234.524778304998
941,estimates,female,5yearly,1985,197.538553402686
941,estimates,male,5yearly,1985,226.749690810008
941,estimates,female,5yearly,1990,199.440252594067
941,estimates,male,5yearly,1990,232.90328046199
941,estimates,female,5yearly,1995,199.300644872998
941,estimates,male,5yearly,1995,228.675827337356
941,estimates,female,5yearly,2000,190.799080427148
941,estimates,male,5yearly,2000,212.921685367331
941,estimates,female,5yearly,2005,157.259609209217
941,estimates,male,5yearly,2005,178.763020730419
941,estimates,female,5yearly,2010,127.394035400564
941,estimates,male,5yearly,2010,154.122366481051
941,medium_variant,female,5yearly,2015,110.156646171737
941,medium_variant,male,5yearly,2015,137.593901404315
941,medium_variant,female,5yearly,2020,99.4243396196405
941,medium_variant,male,5yearly,2020,127.701371415532
941,medium_variant,female,5yearly,2025,89.607486083922
941,medium_variant,male,5yearly,2025,118.205149066423
941,medium_variant,female,5yearly,2030,80.8398356467451
941,medium_variant,male,5yearly,2030,109.667642858941
941,medium_variant,female,5yearly,2035,73.1638189464341
941,medium_variant,male,5yearly,2035,102.322391745196
941,medium_variant,female,5yearly,2040,66.9107409286601
941,medium_variant,male,5yearly,2040,96.2561963159064
941,medium_variant,female,5yearly,2045,61.6222787444938
941,medium_variant,male,5yearly,2045,90.6795542165911
941,medium_variant,female,5yearly,2050,56.863711223056
941,medium_variant,male,5yearly,2050,85.657838264091
941,medium_variant,female,5yearly,2055,52.5889383789324
941,medium_variant,male,5yearly,2055,81.0488751788188
941,medium_variant,female,5yearly,2060,48.7753595646838
941,medium_variant,male,5yearly,2060,76.4232742177116
941,medium_variant,female,5yearly,2065,45.4874770662512
941,medium_variant,male,5yearly,2065,72.1862344175407
941,medium_variant,female,5yearly,2070,42.5432567669788
941,medium_variant,male,5yearly,2070,68.162006683618
941,medium_variant,female,5yearly,2075,39.9552871081252
941,medium_variant,male,5yearly,2075,64.2688728913533
941,medium_variant,female,5yearly,2080,37.5203849078983
941,medium_variant,male,5yearly,2080,60.6773735449357
941,medium_variant,female,5yearly,2085,35.3143558955121
941,medium_variant,male,5yearly,2085,57.1935352266444
941,medium_variant,female,5yearly,2090,33.173361419409
941,medium_variant,male,5yearly,2090,53.8252064956392
941,medium_variant,female,5yearly,2095,31.2682916759193
941,medium_variant,male,5yearly,2095,50.5189626719345
941,estimates,female,5yearly,Regi,Least developed countries
941,estimates,male,5yearly,Regi,Least developed countries
941,medium_variant,female,5yearly,Regi,Least developed countries
941,medium_variant,male,5yearly,Regi,Least developed countries
