country,variant,gender,freq,year,under40mortalityper1000livebirth
300,estimates,female,5yearly,1950,108.24384
300,estimates,male,5yearly,1950,125.73194
300,estimates,female,5yearly,1955,86.7978
300,estimates,male,5yearly,1955,106.33667
300,estimates,female,5yearly,1960,67.2391400000001
300,estimates,male,5yearly,1960,85.05861
300,estimates,female,5yearly,1965,57.9043399999999
300,estimates,male,5yearly,1965,78.18189
300,estimates,female,5yearly,1970,45.4045900000001
300,estimates,male,5yearly,1970,64.57917
300,estimates,female,5yearly,1975,38.7830300000001
300,estimates,male,5yearly,1975,58.85421
300,estimates,female,5yearly,1980,29.8773
300,estimates,male,5yearly,1980,49.1288099999999
300,estimates,female,5yearly,1985,25.3596700000001
300,estimates,male,5yearly,1985,44.95916
300,estimates,female,5yearly,1990,20.8584900000001
300,estimates,male,5yearly,1990,40.88523
300,estimates,female,5yearly,1995,18.53885
300,estimates,male,5yearly,1995,38.46867
300,estimates,female,5yearly,2000,14.72184
300,estimates,male,5yearly,2000,32.99523
300,estimates,female,5yearly,2005,13.09528
300,estimates,male,5yearly,2005,31.0211500000001
300,estimates,female,5yearly,2010,12.32492
300,estimates,male,5yearly,2010,26.5502099999999
300,medium_variant,female,5yearly,2015,10.6663400000001
300,medium_variant,male,5yearly,2015,22.04548
300,medium_variant,female,5yearly,2020,9.5725900000001
300,medium_variant,male,5yearly,2020,19.23067
300,medium_variant,female,5yearly,2025,8.62377999999997
300,medium_variant,male,5yearly,2025,16.82105
300,medium_variant,female,5yearly,2030,7.75365000000006
300,medium_variant,male,5yearly,2030,15.0676
300,medium_variant,female,5yearly,2035,6.97561000000002
300,medium_variant,male,5yearly,2035,13.7122599999999
300,medium_variant,female,5yearly,2040,6.25290999999994
300,medium_variant,male,5yearly,2040,12.5572
300,medium_variant,female,5yearly,2045,5.58985000000001
300,medium_variant,male,5yearly,2045,11.58424
300,medium_variant,female,5yearly,2050,5.01517000000007
300,medium_variant,male,5yearly,2050,10.6333900000001
300,medium_variant,female,5yearly,2055,4.46569000000008
300,medium_variant,male,5yearly,2055,9.81268999999996
300,medium_variant,female,5yearly,2060,3.98047000000001
300,medium_variant,male,5yearly,2060,8.99073000000006
300,medium_variant,female,5yearly,2065,3.56642000000007
300,medium_variant,male,5yearly,2065,8.27750000000005
300,medium_variant,female,5yearly,2070,3.16276999999998
300,medium_variant,male,5yearly,2070,7.58075999999996
300,medium_variant,female,5yearly,2075,2.80561000000001
300,medium_variant,male,5yearly,2075,6.94258000000003
300,medium_variant,female,5yearly,2080,2.4767200000001
300,medium_variant,male,5yearly,2080,6.32668999999997
300,medium_variant,female,5yearly,2085,2.17638000000009
300,medium_variant,male,5yearly,2085,5.75325999999998
300,medium_variant,female,5yearly,2090,1.92000000000003
300,medium_variant,male,5yearly,2090,5.22290999999997
300,medium_variant,female,5yearly,2095,1.67119000000004
300,medium_variant,male,5yearly,2095,4.72771999999999
300,estimates,female,5yearly,Regi,Greece
300,estimates,male,5yearly,Regi,Greece
300,medium_variant,female,5yearly,Regi,Greece
300,medium_variant,male,5yearly,Regi,Greece
