country,variant,gender,freq,year,under40mortalityper1000livebirth
372,estimates,female,5yearly,1950,92.5845299999999
372,estimates,male,5yearly,1950,105.2675
372,estimates,female,5yearly,1955,65.2769500000001
372,estimates,male,5yearly,1955,81.1076700000001
372,estimates,female,5yearly,1960,54.49663
372,estimates,male,5yearly,1960,70.7508800000001
372,estimates,female,5yearly,1965,44.54185
372,estimates,male,5yearly,1965,61.7669199999999
372,estimates,female,5yearly,1970,38.0051300000001
372,estimates,male,5yearly,1970,58.31394
372,estimates,female,5yearly,1975,32.5915099999999
372,estimates,male,5yearly,1975,52.5612799999999
372,estimates,female,5yearly,1980,25.4490399999999
372,estimates,male,5yearly,1980,44.54407
372,estimates,female,5yearly,1985,21.52132
372,estimates,male,5yearly,1985,38.98504
372,estimates,female,5yearly,1990,19.27016
372,estimates,male,5yearly,1990,37.87406
372,estimates,female,5yearly,1995,19.3688000000001
372,estimates,male,5yearly,1995,39.06297
372,estimates,female,5yearly,2000,17.4341499999999
372,estimates,male,5yearly,2000,34.1411599999999
372,estimates,female,5yearly,2005,13.99674
372,estimates,male,5yearly,2005,28.53851
372,estimates,female,5yearly,2010,12.6686199999999
372,estimates,male,5yearly,2010,25.4508900000001
372,medium_variant,female,5yearly,2015,9.62936000000003
372,medium_variant,male,5yearly,2015,17.65258
372,medium_variant,female,5yearly,2020,8.69835999999991
372,medium_variant,male,5yearly,2020,15.42575
372,medium_variant,female,5yearly,2025,7.83126999999995
372,medium_variant,male,5yearly,2025,13.3872900000001
372,medium_variant,female,5yearly,2030,7.07115999999997
372,medium_variant,male,5yearly,2030,11.7891099999999
372,medium_variant,female,5yearly,2035,6.37585000000007
372,medium_variant,male,5yearly,2035,10.6031299999999
372,medium_variant,female,5yearly,2040,5.72753999999998
372,medium_variant,male,5yearly,2040,9.62151
372,medium_variant,female,5yearly,2045,5.11486999999988
372,medium_variant,male,5yearly,2045,8.76648000000002
372,medium_variant,female,5yearly,2050,4.58407999999999
372,medium_variant,male,5yearly,2050,7.99214000000004
372,medium_variant,female,5yearly,2055,4.08419999999998
372,medium_variant,male,5yearly,2055,7.28073000000007
372,medium_variant,female,5yearly,2060,3.62821999999996
372,medium_variant,male,5yearly,2060,6.59426000000007
372,medium_variant,female,5yearly,2065,3.20533000000001
372,medium_variant,male,5yearly,2065,5.97035999999995
372,medium_variant,female,5yearly,2070,2.81412999999997
372,medium_variant,male,5yearly,2070,5.37136999999999
372,medium_variant,female,5yearly,2075,2.46024999999994
372,medium_variant,male,5yearly,2075,4.82504000000006
372,medium_variant,female,5yearly,2080,2.13216999999999
372,medium_variant,male,5yearly,2080,4.32007000000001
372,medium_variant,female,5yearly,2085,1.83257000000003
372,medium_variant,male,5yearly,2085,3.86717999999997
372,medium_variant,female,5yearly,2090,1.56463000000007
372,medium_variant,male,5yearly,2090,3.41187000000009
372,medium_variant,female,5yearly,2095,1.32060000000001
372,medium_variant,male,5yearly,2095,2.99214000000003
