region,year,variant,freq,agebroad,totaldeaths
912,1950,estimates,5yearly,"Region, subregion, country or area *",Northern Africa
912,1950,estimates,5yearly,0_4,4008.677
912,1950,estimates,5yearly,5_9,211.807
912,1950,estimates,5yearly,10_14,90.558
912,1950,estimates,5yearly,15_19,102.639
912,1950,estimates,5yearly,20_24,121.156
912,1950,estimates,5yearly,25_29,115.766
912,1950,estimates,5yearly,30_34,105.579
912,1950,estimates,5yearly,35_39,102.189
912,1950,estimates,5yearly,40_44,102.905
912,1950,estimates,5yearly,45_49,112.335
912,1950,estimates,5yearly,50_54,130.02
912,1950,estimates,5yearly,55_59,146.491
912,1950,estimates,5yearly,60_64,163.295
912,1950,estimates,5yearly,65_69,183.148
912,1950,estimates,5yearly,70_74,189.148
912,1950,estimates,5yearly,75_79,154.881
912,1950,estimates,5yearly,80_84,96.766
912,1950,estimates,5yearly,85_89,43.828
912,1950,estimates,5yearly,90_94,16.108
912,1950,estimates,5yearly,95plus,4.803
912,1950,estimates,5yearly,0_14,4311.042
912,1950,estimates,5yearly,0_19,4413.681
912,1950,estimates,5yearly,0_24,4534.837
912,1950,estimates,5yearly,5_14,302.365
912,1950,estimates,5yearly,15plus,1891.057
912,1950,estimates,5yearly,15_24,223.795
912,1950,estimates,5yearly,15_49,762.569
912,1950,estimates,5yearly,15_59,1039.08
912,1950,estimates,5yearly,15_64,1202.375
912,1950,estimates,5yearly,20plus,1788.418
912,1950,estimates,5yearly,20_64,1099.736
912,1950,estimates,5yearly,20_69,1282.884
912,1950,estimates,5yearly,25plus,1667.262
912,1950,estimates,5yearly,25_69,1161.728
912,1950,estimates,5yearly,40plus,1343.728
912,1950,estimates,5yearly,50plus,1128.488
912,1950,estimates,5yearly,60plus,851.977
912,1950,estimates,5yearly,65plus,688.682
912,1950,estimates,5yearly,70plus,505.534
912,1950,estimates,5yearly,80plus,161.505
912,1950,estimates,5yearly,90plus,20.911
912,1955,estimates,5yearly,"Region, subregion, country or area *",Northern Africa
912,1955,estimates,5yearly,0_4,3861.068
912,1955,estimates,5yearly,5_9,213.5
912,1955,estimates,5yearly,10_14,92.497
912,1955,estimates,5yearly,15_19,98.51
912,1955,estimates,5yearly,20_24,118.074
912,1955,estimates,5yearly,25_29,119.276
912,1955,estimates,5yearly,30_34,112.248
912,1955,estimates,5yearly,35_39,107.345
912,1955,estimates,5yearly,40_44,105.367
912,1955,estimates,5yearly,45_49,116.313
912,1955,estimates,5yearly,50_54,137.603
912,1955,estimates,5yearly,55_59,160.206
912,1955,estimates,5yearly,60_64,184.317
912,1955,estimates,5yearly,65_69,203.58
912,1955,estimates,5yearly,70_74,210.345
912,1955,estimates,5yearly,75_79,181.915
912,1955,estimates,5yearly,80_84,113.081
912,1955,estimates,5yearly,85_89,46.46
912,1955,estimates,5yearly,90_94,12.408
912,1955,estimates,5yearly,95plus,2.63
912,1955,estimates,5yearly,0_14,4167.065
912,1955,estimates,5yearly,0_19,4265.575
912,1955,estimates,5yearly,0_24,4383.649
912,1955,estimates,5yearly,5_14,305.997
912,1955,estimates,5yearly,15plus,2029.678
912,1955,estimates,5yearly,15_24,216.584
912,1955,estimates,5yearly,15_49,777.133
912,1955,estimates,5yearly,15_59,1074.942
912,1955,estimates,5yearly,15_64,1259.259
912,1955,estimates,5yearly,20plus,1931.168
912,1955,estimates,5yearly,20_64,1160.749
912,1955,estimates,5yearly,20_69,1364.329
912,1955,estimates,5yearly,25plus,1813.094
912,1955,estimates,5yearly,25_69,1246.255
