region,year,variant,freq,agebroad,totaldeaths
911,1950,estimates,5yearly,"Region, subregion, country or area *",Middle Africa
911,1950,estimates,5yearly,0_4,1949.82
911,1950,estimates,5yearly,5_9,202.33
911,1950,estimates,5yearly,10_14,115.609
911,1950,estimates,5yearly,15_19,98.694
911,1950,estimates,5yearly,20_24,110.437
911,1950,estimates,5yearly,25_29,109.757
911,1950,estimates,5yearly,30_34,104.863
911,1950,estimates,5yearly,35_39,102.451
911,1950,estimates,5yearly,40_44,99.213
911,1950,estimates,5yearly,45_49,96.031
911,1950,estimates,5yearly,50_54,98.121
911,1950,estimates,5yearly,55_59,105.967
911,1950,estimates,5yearly,60_64,114.808
911,1950,estimates,5yearly,65_69,124.37
911,1950,estimates,5yearly,70_74,128.364
911,1950,estimates,5yearly,75_79,114.141
911,1950,estimates,5yearly,80_84,84.649
911,1950,estimates,5yearly,85_89,42.009
911,1950,estimates,5yearly,90_94,11.376
911,1950,estimates,5yearly,95plus,1.755
911,1950,estimates,5yearly,0_14,2267.759
911,1950,estimates,5yearly,0_19,2366.453
911,1950,estimates,5yearly,0_24,2476.89
911,1950,estimates,5yearly,5_14,317.939
911,1950,estimates,5yearly,15plus,1547.006
911,1950,estimates,5yearly,15_24,209.131
911,1950,estimates,5yearly,15_49,721.446
911,1950,estimates,5yearly,15_59,925.534
911,1950,estimates,5yearly,15_64,1040.342
911,1950,estimates,5yearly,20plus,1448.312
911,1950,estimates,5yearly,20_64,941.648
911,1950,estimates,5yearly,20_69,1066.018
911,1950,estimates,5yearly,25plus,1337.875
911,1950,estimates,5yearly,25_69,955.581
911,1950,estimates,5yearly,40plus,1020.804
911,1950,estimates,5yearly,50plus,825.56
911,1950,estimates,5yearly,60plus,621.472
911,1950,estimates,5yearly,65plus,506.664
911,1950,estimates,5yearly,70plus,382.294
911,1950,estimates,5yearly,80plus,139.789
911,1950,estimates,5yearly,90plus,13.131
911,1955,estimates,5yearly,"Region, subregion, country or area *",Middle Africa
911,1955,estimates,5yearly,0_4,2050.216
911,1955,estimates,5yearly,5_9,215.632
911,1955,estimates,5yearly,10_14,119.312
911,1955,estimates,5yearly,15_19,102.314
911,1955,estimates,5yearly,20_24,114.714
911,1955,estimates,5yearly,25_29,113.959
911,1955,estimates,5yearly,30_34,108.843
911,1955,estimates,5yearly,35_39,106.298
911,1955,estimates,5yearly,40_44,103.25
911,1955,estimates,5yearly,45_49,100.172
