region,year,variant,freq,agebroad,totaldeaths
1503,1950,estimates,5yearly,"Region, subregion, country or area *",High-income countries
1503,1950,estimates,5yearly,0_4,5418.214
1503,1950,estimates,5yearly,5_9,345.123
1503,1950,estimates,5yearly,10_14,259.407
1503,1950,estimates,5yearly,15_19,368.704
1503,1950,estimates,5yearly,20_24,516.633
1503,1950,estimates,5yearly,25_29,571.257
1503,1950,estimates,5yearly,30_34,572.715
1503,1950,estimates,5yearly,35_39,683.655
1503,1950,estimates,5yearly,40_44,963.56
1503,1950,estimates,5yearly,45_49,1331.411
1503,1950,estimates,5yearly,50_54,1783.307
1503,1950,estimates,5yearly,55_59,2268.146
1503,1950,estimates,5yearly,60_64,2918.222
1503,1950,estimates,5yearly,65_69,3687.764
1503,1950,estimates,5yearly,70_74,4357.589
1503,1950,estimates,5yearly,75_79,4417.363
1503,1950,estimates,5yearly,80_84,3384.794
1503,1950,estimates,5yearly,85_89,1889.133
1503,1950,estimates,5yearly,90_94,752.523
1503,1950,estimates,5yearly,95plus,206.74
1503,1950,estimates,5yearly,0_14,6022.744
1503,1950,estimates,5yearly,0_19,6391.448
1503,1950,estimates,5yearly,0_24,6908.081
1503,1950,estimates,5yearly,5_14,604.53
1503,1950,estimates,5yearly,15plus,30673.516
1503,1950,estimates,5yearly,15_24,885.337
1503,1950,estimates,5yearly,15_49,5007.935
1503,1950,estimates,5yearly,15_59,9059.388
1503,1950,estimates,5yearly,15_64,11977.61
1503,1950,estimates,5yearly,20plus,30304.812
1503,1950,estimates,5yearly,20_64,11608.906
1503,1950,estimates,5yearly,20_69,15296.67
1503,1950,estimates,5yearly,25plus,29788.179
1503,1950,estimates,5yearly,25_69,14780.037
1503,1950,estimates,5yearly,40plus,27960.552
1503,1950,estimates,5yearly,50plus,25665.581
1503,1950,estimates,5yearly,60plus,21614.128
1503,1950,estimates,5yearly,65plus,18695.906
1503,1950,estimates,5yearly,70plus,15008.142
1503,1950,estimates,5yearly,80plus,6233.19
1503,1950,estimates,5yearly,90plus,959.263
1503,1955,estimates,5yearly,"Region, subregion, country or area *",High-income countries
1503,1955,estimates,5yearly,0_4,4551.667
1503,1955,estimates,5yearly,5_9,279.626
1503,1955,estimates,5yearly,10_14,224.533
1503,1955,estimates,5yearly,15_19,310.171
1503,1955,estimates,5yearly,20_24,420.505
1503,1955,estimates,5yearly,25_29,458.579
1503,1955,estimates,5yearly,30_34,515.019
1503,1955,estimates,5yearly,35_39,595.587
1503,1955,estimates,5yearly,40_44,803.344
1503,1955,estimates,5yearly,45_49,1235.516
1503,1955,estimates,5yearly,50_54,1784.136
1503,1955,estimates,5yearly,55_59,2392.824
1503,1955,estimates,5yearly,60_64,3037.692
1503,1955,estimates,5yearly,65_69,3811.444
1503,1955,estimates,5yearly,70_74,4557.37
1503,1955,estimates,5yearly,75_79,4778.573
1503,1955,estimates,5yearly,80_84,3952.687
1503,1955,estimates,5yearly,85_89,2219.961
1503,1955,estimates,5yearly,90_94,818.5
1503,1955,estimates,5yearly,95plus,222.278
1503,1955,estimates,5yearly,0_14,5055.826
1503,1955,estimates,5yearly,0_19,5365.997
1503,1955,estimates,5yearly,0_24,5786.502
1503,1955,estimates,5yearly,5_14,504.159
1503,1955,estimates,5yearly,15plus,31914.186
1503,1955,estimates,5yearly,15_24,730.676
1503,1955,estimates,5yearly,15_49,4338.721
1503,1955,estimates,5yearly,15_59,8515.681
1503,1955,estimates,5yearly,15_64,11553.373
1503,1955,estimates,5yearly,20plus,31604.015
1503,1955,estimates,5yearly,20_64,11243.202
