region,year,variant,freq,agebroad,totaldeaths
1517,1950,estimates,5yearly,"Region, subregion, country or area *",Middle-income countries
1517,1950,estimates,5yearly,0_4,86884.093
1517,1950,estimates,5yearly,5_9,6545.71
1517,1950,estimates,5yearly,10_14,4805.886
1517,1950,estimates,5yearly,15_19,4652.938
1517,1950,estimates,5yearly,20_24,5220.399
1517,1950,estimates,5yearly,25_29,5244.791
1517,1950,estimates,5yearly,30_34,5185.713
1517,1950,estimates,5yearly,35_39,5560.521
1517,1950,estimates,5yearly,40_44,6272.135
1517,1950,estimates,5yearly,45_49,6792.225
1517,1950,estimates,5yearly,50_54,7133.59
1517,1950,estimates,5yearly,55_59,8109.056
1517,1950,estimates,5yearly,60_64,9645.378
1517,1950,estimates,5yearly,65_69,10219.288
1517,1950,estimates,5yearly,70_74,9528.603
1517,1950,estimates,5yearly,75_79,7820.032
1517,1950,estimates,5yearly,80_84,4802.708
1517,1950,estimates,5yearly,85_89,2034.613
1517,1950,estimates,5yearly,90_94,686.443
1517,1950,estimates,5yearly,95plus,218.357
1517,1950,estimates,5yearly,0_14,98235.689
1517,1950,estimates,5yearly,0_19,102888.627
1517,1950,estimates,5yearly,0_24,108109.026
1517,1950,estimates,5yearly,5_14,11351.596
1517,1950,estimates,5yearly,15plus,99126.79
1517,1950,estimates,5yearly,15_24,9873.337
1517,1950,estimates,5yearly,15_49,38928.722
1517,1950,estimates,5yearly,15_59,54171.368
1517,1950,estimates,5yearly,15_64,63816.746
1517,1950,estimates,5yearly,20plus,94473.852
1517,1950,estimates,5yearly,20_64,59163.808
1517,1950,estimates,5yearly,20_69,69383.096
1517,1950,estimates,5yearly,25plus,89253.453
1517,1950,estimates,5yearly,25_69,64162.697
1517,1950,estimates,5yearly,40plus,73262.428
1517,1950,estimates,5yearly,50plus,60198.068
1517,1950,estimates,5yearly,60plus,44955.422
1517,1950,estimates,5yearly,65plus,35310.044
1517,1950,estimates,5yearly,70plus,25090.756
1517,1950,estimates,5yearly,80plus,7742.121
1517,1950,estimates,5yearly,90plus,904.8
1517,1955,estimates,5yearly,"Region, subregion, country or area *",Middle-income countries
1517,1955,estimates,5yearly,0_4,85245.319
1517,1955,estimates,5yearly,5_9,6818.356
1517,1955,estimates,5yearly,10_14,4489.868
1517,1955,estimates,5yearly,15_19,4176.084
1517,1955,estimates,5yearly,20_24,4841.022
1517,1955,estimates,5yearly,25_29,5034.281
1517,1955,estimates,5yearly,30_34,5077.924
1517,1955,estimates,5yearly,35_39,5325.718
1517,1955,estimates,5yearly,40_44,5893.553
1517,1955,estimates,5yearly,45_49,6562.714
1517,1955,estimates,5yearly,50_54,7403.155
1517,1955,estimates,5yearly,55_59,8634.372
1517,1955,estimates,5yearly,60_64,9831.961
1517,1955,estimates,5yearly,65_69,10481.372
1517,1955,estimates,5yearly,70_74,10130.495
1517,1955,estimates,5yearly,75_79,8156.358
1517,1955,estimates,5yearly,80_84,5106.336
1517,1955,estimates,5yearly,85_89,2186.999
1517,1955,estimates,5yearly,90_94,655.514
1517,1955,estimates,5yearly,95plus,165.911
1517,1955,estimates,5yearly,0_14,96553.543
1517,1955,estimates,5yearly,0_19,100729.627
1517,1955,estimates,5yearly,0_24,105570.649
1517,1955,estimates,5yearly,5_14,11308.224
1517,1955,estimates,5yearly,15plus,99663.769
1517,1955,estimates,5yearly,15_24,9017.106
1517,1955,estimates,5yearly,15_49,36911.296
1517,1955,estimates,5yearly,15_59,52948.823
1517,1955,estimates,5yearly,15_64,62780.784
1517,1955,estimates,5yearly,20plus,95487.685
1517,1955,estimates,5yearly,20_64,58604.7
1517,1955,estimates,5yearly,20_69,69086.072
1517,1955,estimates,5yearly,25plus,90646.663
1517,1955,estimates,5yearly,25_69,64245.05
1517,1955,estimates,5yearly,40plus,75208.74
1517,1955,estimates,5yearly,50plus,62752.473
1517,1955,estimates,5yearly,60plus,46714.946
1517,1955,estimates,5yearly,65plus,36882.985
1517,1955,estimates,5yearly,70plus,26401.613
1517,1955,estimates,5yearly,80plus,8114.76
1517,1955,estimates,5yearly,90plus,821.425
1517,1960,estimates,5yearly,"Region, subregion, country or area *",Middle-income countries
1517,1960,estimates,5yearly,0_4,87785.982
1517,1960,estimates,5yearly,5_9,7263.025
1517,1960,estimates,5yearly,10_14,5021.604
1517,1960,estimates,5yearly,15_19,3990.075
1517,1960,estimates,5yearly,20_24,4327.419
1517,1960,estimates,5yearly,25_29,4651.845
1517,1960,estimates,5yearly,30_34,4926.594
1517,1960,estimates,5yearly,35_39,5245.752
1517,1960,estimates,5yearly,40_44,5724.137
1517,1960,estimates,5yearly,45_49,6528.373
1517,1960,estimates,5yearly,50_54,7581.645
1517,1960,estimates,5yearly,55_59,8917.501
1517,1960,estimates,5yearly,60_64,10150.945
1517,1960,estimates,5yearly,65_69,10627.892
1517,1960,estimates,5yearly,70_74,10111.289
1517,1960,estimates,5yearly,75_79,8122.85
1517,1960,estimates,5yearly,80_84,4971.041
1517,1960,estimates,5yearly,85_89,2241.668
1517,1960,estimates,5yearly,90_94,713.392
1517,1960,estimates,5yearly,95plus,160.748
1517,1960,estimates,5yearly,0_14,100070.611
1517,1960,estimates,5yearly,0_19,104060.686
1517,1960,estimates,5yearly,0_24,108388.105
1517,1960,estimates,5yearly,5_14,12284.629
1517,1960,estimates,5yearly,15plus,98993.166
1517,1960,estimates,5yearly,15_24,8317.494
1517,1960,estimates,5yearly,15_49,35394.195
1517,1960,estimates,5yearly,15_59,51893.341
1517,1960,estimates,5yearly,15_64,62044.286
1517,1960,estimates,5yearly,20plus,95003.091
1517,1960,estimates,5yearly,20_64,58054.211
1517,1960,estimates,5yearly,20_69,68682.103
1517,1960,estimates,5yearly,25plus,90675.672
1517,1960,estimates,5yearly,25_69,64354.684
1517,1960,estimates,5yearly,40plus,75851.481
1517,1960,estimates,5yearly,50plus,63598.971
1517,1960,estimates,5yearly,60plus,47099.825
1517,1960,estimates,5yearly,65plus,36948.88
1517,1960,estimates,5yearly,70plus,26320.988
1517,1960,estimates,5yearly,80plus,8086.849
1517,1960,estimates,5yearly,90plus,874.14
1517,1965,estimates,5yearly,"Region, subregion, country or area *",Middle-income countries
1517,1965,estimates,5yearly,0_4,78849.568
1517,1965,estimates,5yearly,5_9,5686.122
1517,1965,estimates,5yearly,10_14,3720.976
1517,1965,estimates,5yearly,15_19,3341.045
1517,1965,estimates,5yearly,20_24,3492.208
1517,1965,estimates,5yearly,25_29,3679.159
1517,1965,estimates,5yearly,30_34,4031.461
1517,1965,estimates,5yearly,35_39,4410.674
1517,1965,estimates,5yearly,40_44,4845.042
1517,1965,estimates,5yearly,45_49,5427.67
1517,1965,estimates,5yearly,50_54,6391.87
1517,1965,estimates,5yearly,55_59,7741.981
1517,1965,estimates,5yearly,60_64,9119.728
1517,1965,estimates,5yearly,65_69,9786.175
1517,1965,estimates,5yearly,70_74,9363.849
1517,1965,estimates,5yearly,75_79,7993.783
1517,1965,estimates,5yearly,80_84,5414.925
1517,1965,estimates,5yearly,85_89,2543.796
1517,1965,estimates,5yearly,90_94,831.219
1517,1965,estimates,5yearly,95plus,191.511
1517,1965,estimates,5yearly,0_14,88256.666
1517,1965,estimates,5yearly,0_19,91597.711
1517,1965,estimates,5yearly,0_24,95089.919
1517,1965,estimates,5yearly,5_14,9407.098
1517,1965,estimates,5yearly,15plus,88606.096
1517,1965,estimates,5yearly,15_24,6833.253
1517,1965,estimates,5yearly,15_49,29227.259
1517,1965,estimates,5yearly,15_59,43361.11
1517,1965,estimates,5yearly,15_64,52480.838
1517,1965,estimates,5yearly,20plus,85265.051
1517,1965,estimates,5yearly,20_64,49139.793
1517,1965,estimates,5yearly,20_69,58925.968
1517,1965,estimates,5yearly,25plus,81772.843
1517,1965,estimates,5yearly,25_69,55433.76
1517,1965,estimates,5yearly,40plus,69651.549
1517,1965,estimates,5yearly,50plus,59378.837
1517,1965,estimates,5yearly,60plus,45244.986
