region,year,variant,freq,agebroad,totaldeaths
1500,1950,estimates,5yearly,"Region, subregion, country or area *",Low-income countries
1500,1950,estimates,5yearly,0_4,10011.95
1500,1950,estimates,5yearly,5_9,971.535
1500,1950,estimates,5yearly,10_14,579.493
1500,1950,estimates,5yearly,15_19,556.338
1500,1950,estimates,5yearly,20_24,654.047
1500,1950,estimates,5yearly,25_29,639.428
1500,1950,estimates,5yearly,30_34,579.19
1500,1950,estimates,5yearly,35_39,541.329
1500,1950,estimates,5yearly,40_44,510.289
1500,1950,estimates,5yearly,45_49,495.348
1500,1950,estimates,5yearly,50_54,502.916
1500,1950,estimates,5yearly,55_59,538.385
1500,1950,estimates,5yearly,60_64,594.059
1500,1950,estimates,5yearly,65_69,630.67
1500,1950,estimates,5yearly,70_74,596.399
1500,1950,estimates,5yearly,75_79,470.604
1500,1950,estimates,5yearly,80_84,287.06
1500,1950,estimates,5yearly,85_89,109.221
1500,1950,estimates,5yearly,90_94,25.712
1500,1950,estimates,5yearly,95plus,3.797
1500,1950,estimates,5yearly,0_14,11562.978
1500,1950,estimates,5yearly,0_19,12119.316
1500,1950,estimates,5yearly,0_24,12773.363
1500,1950,estimates,5yearly,5_14,1551.028
1500,1950,estimates,5yearly,15plus,7734.792
1500,1950,estimates,5yearly,15_24,1210.385
1500,1950,estimates,5yearly,15_49,3975.969
1500,1950,estimates,5yearly,15_59,5017.27
1500,1950,estimates,5yearly,15_64,5611.329
1500,1950,estimates,5yearly,20plus,7178.454
1500,1950,estimates,5yearly,20_64,5054.991
1500,1950,estimates,5yearly,20_69,5685.661
1500,1950,estimates,5yearly,25plus,6524.407
1500,1950,estimates,5yearly,25_69,5031.614
1500,1950,estimates,5yearly,40plus,4764.46
1500,1950,estimates,5yearly,50plus,3758.823
1500,1950,estimates,5yearly,60plus,2717.522
1500,1950,estimates,5yearly,65plus,2123.463
1500,1950,estimates,5yearly,70plus,1492.793
1500,1950,estimates,5yearly,80plus,425.79
1500,1950,estimates,5yearly,90plus,29.509
1500,1955,estimates,5yearly,"Region, subregion, country or area *",Low-income countries
1500,1955,estimates,5yearly,0_4,10200.839
1500,1955,estimates,5yearly,5_9,966.434
1500,1955,estimates,5yearly,10_14,569.698
1500,1955,estimates,5yearly,15_19,542.299
1500,1955,estimates,5yearly,20_24,617.479
1500,1955,estimates,5yearly,25_29,594.392
1500,1955,estimates,5yearly,30_34,550.056
1500,1955,estimates,5yearly,35_39,523.816
1500,1955,estimates,5yearly,40_44,500.52
1500,1955,estimates,5yearly,45_49,487.771
1500,1955,estimates,5yearly,50_54,503.238
1500,1955,estimates,5yearly,55_59,543.369
1500,1955,estimates,5yearly,60_64,592.53
1500,1955,estimates,5yearly,65_69,618.732
1500,1955,estimates,5yearly,70_74,589.851
1500,1955,estimates,5yearly,75_79,459.542
1500,1955,estimates,5yearly,80_84,264.532
1500,1955,estimates,5yearly,85_89,103.194
1500,1955,estimates,5yearly,90_94,24.986
1500,1955,estimates,5yearly,95plus,3.653
1500,1955,estimates,5yearly,0_14,11736.971
1500,1955,estimates,5yearly,0_19,12279.27
1500,1955,estimates,5yearly,0_24,12896.749
1500,1955,estimates,5yearly,5_14,1536.132
1500,1955,estimates,5yearly,15plus,7519.96
1500,1955,estimates,5yearly,15_24,1159.778
1500,1955,estimates,5yearly,15_49,3816.333
1500,1955,estimates,5yearly,15_59,4862.94
1500,1955,estimates,5yearly,15_64,5455.47
1500,1955,estimates,5yearly,20plus,6977.661
1500,1955,estimates,5yearly,20_64,4913.171
1500,1955,estimates,5yearly,20_69,5531.903
1500,1955,estimates,5yearly,25plus,6360.182
1500,1955,estimates,5yearly,25_69,4914.424
1500,1955,estimates,5yearly,40plus,4691.918
1500,1955,estimates,5yearly,50plus,3703.627
1500,1955,estimates,5yearly,60plus,2657.02
1500,1955,estimates,5yearly,65plus,2064.49
1500,1955,estimates,5yearly,70plus,1445.758
1500,1955,estimates,5yearly,80plus,396.365
1500,1955,estimates,5yearly,90plus,28.639
1500,1960,estimates,5yearly,"Region, subregion, country or area *",Low-income countries
1500,1960,estimates,5yearly,0_4,10508.151
1500,1960,estimates,5yearly,5_9,1002.114
1500,1960,estimates,5yearly,10_14,576.278
1500,1960,estimates,5yearly,15_19,549.076
1500,1960,estimates,5yearly,20_24,633.618
1500,1960,estimates,5yearly,25_29,608.501
1500,1960,estimates,5yearly,30_34,559.259
1500,1960,estimates,5yearly,35_39,532.419
1500,1960,estimates,5yearly,40_44,509.84
1500,1960,estimates,5yearly,45_49,499.169
1500,1960,estimates,5yearly,50_54,519.57
1500,1960,estimates,5yearly,55_59,572.85
1500,1960,estimates,5yearly,60_64,625.395
1500,1960,estimates,5yearly,65_69,642.473
1500,1960,estimates,5yearly,70_74,603.756
1500,1960,estimates,5yearly,75_79,477.201
1500,1960,estimates,5yearly,80_84,276.431
1500,1960,estimates,5yearly,85_89,104.452
1500,1960,estimates,5yearly,90_94,25.843
1500,1960,estimates,5yearly,95plus,3.818
1500,1960,estimates,5yearly,0_14,12086.543
1500,1960,estimates,5yearly,0_19,12635.619
1500,1960,estimates,5yearly,0_24,13269.237
1500,1960,estimates,5yearly,5_14,1578.392
1500,1960,estimates,5yearly,15plus,7743.671
1500,1960,estimates,5yearly,15_24,1182.694
1500,1960,estimates,5yearly,15_49,3891.882
1500,1960,estimates,5yearly,15_59,4984.302
1500,1960,estimates,5yearly,15_64,5609.697
1500,1960,estimates,5yearly,20plus,7194.595
1500,1960,estimates,5yearly,20_64,5060.621
1500,1960,estimates,5yearly,20_69,5703.094
1500,1960,estimates,5yearly,25plus,6560.977
1500,1960,estimates,5yearly,25_69,5069.476
1500,1960,estimates,5yearly,40plus,4860.798
1500,1960,estimates,5yearly,50plus,3851.789
1500,1960,estimates,5yearly,60plus,2759.369
1500,1960,estimates,5yearly,65plus,2133.974
1500,1960,estimates,5yearly,70plus,1491.501
1500,1960,estimates,5yearly,80plus,410.544
1500,1960,estimates,5yearly,90plus,29.661
1500,1965,estimates,5yearly,"Region, subregion, country or area *",Low-income countries
1500,1965,estimates,5yearly,0_4,10914.534
1500,1965,estimates,5yearly,5_9,1048.252
1500,1965,estimates,5yearly,10_14,599.637
1500,1965,estimates,5yearly,15_19,552.589
