country,variant,freq,year,noofbirth
31,estimates,5yearly,1950,622.667
31,estimates,5yearly,1955,805.55
31,estimates,5yearly,1960,956.832
31,estimates,5yearly,1965,878.578
31,estimates,5yearly,1970,786.608
31,estimates,5yearly,1975,775.638
31,estimates,5yearly,1980,886.652
31,estimates,5yearly,1985,1033.289
31,estimates,5yearly,1990,977.618
31,estimates,5yearly,1995,765.761
31,estimates,5yearly,2000,682.537
31,estimates,5yearly,2005,733.807
31,estimates,5yearly,2010,895.744
31,constant_fertility,5yearly,2015,853.219
31,constant_mortality,5yearly,2015,824.446
31,high_variant,5yearly,2015,925.735
31,instant_replacement,5yearly,2015,892.94
31,low_variant,5yearly,2015,723.237
31,medium_variant,5yearly,2015,824.487
31,momentum,5yearly,2015,896.149
31,no_change,5yearly,2015,853.176
31,zero_migration,5yearly,2015,824.487
31,constant_fertility,5yearly,2020,763.538
31,constant_mortality,5yearly,2020,718.907
31,high_variant,5yearly,2020,864.179
31,instant_replacement,5yearly,2020,794.703
31,low_variant,5yearly,2020,573.906
31,medium_variant,5yearly,2020,719.042
31,momentum,5yearly,2020,800.331
31,no_change,5yearly,2020,763.395
31,zero_migration,5yearly,2020,719.042
31,constant_fertility,5yearly,2025,709.82
31,constant_mortality,5yearly,2025,658.409
31,high_variant,5yearly,2025,828.752
31,instant_replacement,5yearly,2025,738.945
31,low_variant,5yearly,2025,488.626
31,medium_variant,5yearly,2025,658.689
31,momentum,5yearly,2025,746.413
31,no_change,5yearly,2025,709.519
31,zero_migration,5yearly,2025,658.689
31,constant_fertility,5yearly,2030,726.622
31,constant_mortality,5yearly,2030,656.515
31,high_variant,5yearly,2030,838.14
31,instant_replacement,5yearly,2030,750.024
31,low_variant,5yearly,2030,479.63
31,medium_variant,5yearly,2030,657.192
31,momentum,5yearly,2030,759.607
31,no_change,5yearly,2030,725.909
31,zero_migration,5yearly,2030,657.192
31,constant_fertility,5yearly,2035,762.82
31,constant_mortality,5yearly,2035,665.162
31,high_variant,5yearly,2035,881.697
31,instant_replacement,5yearly,2035,783.082
31,low_variant,5yearly,2035,467.357
31,medium_variant,5yearly,2035,666.764
31,momentum,5yearly,2035,794.955
31,no_change,5yearly,2035,760.988
31,zero_migration,5yearly,2035,666.764
31,constant_fertility,5yearly,2040,761.881
31,constant_mortality,5yearly,2040,652.972
31,high_variant,5yearly,2040,912.803
31,instant_replacement,5yearly,2040,794.613
31,low_variant,5yearly,2040,432.954
31,medium_variant,5yearly,2040,655.943
31,momentum,5yearly,2040,808.328
31,no_change,5yearly,2040,758.231
31,zero_migration,5yearly,2040,655.943
31,constant_fertility,5yearly,2045,732.07
31,constant_mortality,5yearly,2045,622.727
31,high_variant,5yearly,2045,920.574
31,instant_replacement,5yearly,2045,780.814
31,low_variant,5yearly,2045,386.524
31,medium_variant,5yearly,2045,627.275
31,momentum,5yearly,2045,795.74
31,no_change,5yearly,2045,726.345
31,zero_migration,5yearly,2045,627.275
31,constant_fertility,5yearly,2050,707.416
31,constant_mortality,5yearly,2050,588.141
31,high_variant,5yearly,2050,916.62
31,instant_replacement,5yearly,2050,761.855
