country,variant,freq,year,noofbirth
414,estimates,5yearly,1950,36.262
414,estimates,5yearly,1955,46.609
414,estimates,5yearly,1960,81.602
414,estimates,5yearly,1965,146.58
414,estimates,5yearly,1970,206.697
414,estimates,5yearly,1975,232.876
414,estimates,5yearly,1980,279.194
414,estimates,5yearly,1985,267.641
414,estimates,5yearly,1990,188.847
414,estimates,5yearly,1995,221.141
414,estimates,5yearly,2000,226.776
414,estimates,5yearly,2005,275.584
414,estimates,5yearly,2010,312.459
414,constant_fertility,5yearly,2015,338.198
414,constant_mortality,5yearly,2015,325.829
414,high_variant,5yearly,2015,367.275
414,instant_replacement,5yearly,2015,343.703
414,low_variant,5yearly,2015,284.428
414,medium_variant,5yearly,2015,325.852
414,momentum,5yearly,2015,326.565
414,no_change,5yearly,2015,338.172
414,zero_migration,5yearly,2015,308.948
414,constant_fertility,5yearly,2020,324.944
414,constant_mortality,5yearly,2020,304.68
414,high_variant,5yearly,2020,368.469
414,instant_replacement,5yearly,2020,329.915
414,low_variant,5yearly,2020,241.039
414,medium_variant,5yearly,2020,304.753
414,momentum,5yearly,2020,279.437
414,no_change,5yearly,2020,324.864
414,zero_migration,5yearly,2020,257.229
414,constant_fertility,5yearly,2025,323.442
414,constant_mortality,5yearly,2025,297.445
414,high_variant,5yearly,2025,376.758
414,instant_replacement,5yearly,2025,327.561
414,low_variant,5yearly,2025,218.409
414,medium_variant,5yearly,2025,297.584
414,momentum,5yearly,2025,249.926
414,no_change,5yearly,2025,323.292
414,zero_migration,5yearly,2025,226.042
414,constant_fertility,5yearly,2030,334.675
414,constant_mortality,5yearly,2030,303.471
414,high_variant,5yearly,2030,385.981
414,instant_replacement,5yearly,2030,338.609
414,low_variant,5yearly,2030,221.581
414,medium_variant,5yearly,2030,303.7
414,momentum,5yearly,2030,250.883
414,no_change,5yearly,2030,334.416
414,zero_migration,5yearly,2030,223.821
414,constant_fertility,5yearly,2035,350.647
414,constant_mortality,5yearly,2035,313.111
414,high_variant,5yearly,2035,404.33
414,instant_replacement,5yearly,2035,354.484
414,low_variant,5yearly,2035,225.022
414,medium_variant,5yearly,2035,313.505
414,momentum,5yearly,2035,272.478
414,no_change,5yearly,2035,350.183
414,zero_migration,5yearly,2035,239.254
414,constant_fertility,5yearly,2040,366.223
414,constant_mortality,5yearly,2040,323.001
414,high_variant,5yearly,2040,431.167
414,instant_replacement,5yearly,2040,372.541
414,low_variant,5yearly,2040,224.281
414,medium_variant,5yearly,2040,323.661
414,momentum,5yearly,2040,293.255
414,no_change,5yearly,2040,365.42
414,zero_migration,5yearly,2040,252.403
414,constant_fertility,5yearly,2045,375.238
414,constant_mortality,5yearly,2045,326.295
414,high_variant,5yearly,2045,457.252
414,instant_replacement,5yearly,2045,384.96
414,low_variant,5yearly,2045,214.64
414,medium_variant,5yearly,2045,327.314
414,momentum,5yearly,2045,297.186
414,no_change,5yearly,2045,374.005
414,zero_migration,5yearly,2045,249.715
414,constant_fertility,5yearly,2050,378.797
414,constant_mortality,5yearly,2050,322.038
414,high_variant,5yearly,2050,475.382
414,instant_replacement,5yearly,2050,389.067
414,low_variant,5yearly,2050,198.694
414,medium_variant,5yearly,2050,323.444
414,momentum,5yearly,2050,284.427
414,no_change,5yearly,2050,377.086
414,zero_migration,5yearly,2050,232.853
414,constant_fertility,5yearly,2055,381.68
414,constant_mortality,5yearly,2055,316.326
414,high_variant,5yearly,2055,486.405
414,instant_replacement,5yearly,2055,390.049
414,low_variant,5yearly,2055,184.853
414,medium_variant,5yearly,2055,318.108
414,momentum,5yearly,2055,268.491
414,no_change,5yearly,2055,379.466
414,zero_migration,5yearly,2055,214.718
414,constant_fertility,5yearly,2060,387.481
414,constant_mortality,5yearly,2060,315.158
414,high_variant,5yearly,2060,498.21
414,instant_replacement,5yearly,2060,394.887
414,low_variant,5yearly,2060,177.73
414,medium_variant,5yearly,2060,317.326
414,momentum,5yearly,2060,263.943
414,no_change,5yearly,2060,384.73
414,zero_migration,5yearly,2060,207.188
414,constant_fertility,5yearly,2065,396.212
414,constant_mortality,5yearly,2065,318.091
414,high_variant,5yearly,2065,515.178
414,instant_replacement,5yearly,2065,404.675
414,low_variant,5yearly,2065,174.794
414,medium_variant,5yearly,2065,320.688
414,momentum,5yearly,2065,271.993
414,no_change,5yearly,2065,392.858
414,zero_migration,5yearly,2065,209.936
414,constant_fertility,5yearly,2070,405
414,constant_mortality,5yearly,2070,321.607
414,high_variant,5yearly,2070,537.144
414,instant_replacement,5yearly,2070,415.886
414,low_variant,5yearly,2070,171.48
414,medium_variant,5yearly,2070,324.673
414,momentum,5yearly,2070,283.118
414,no_change,5yearly,2070,400.99
414,zero_migration,5yearly,2070,214.76
414,constant_fertility,5yearly,2075,411.444
414,constant_mortality,5yearly,2075,322.301
414,high_variant,5yearly,2075,559.58
414,instant_replacement,5yearly,2075,424.493
414,low_variant,5yearly,2075,165.198
414,medium_variant,5yearly,2075,325.841
414,momentum,5yearly,2075,287.53
414,no_change,5yearly,2075,406.756
414,zero_migration,5yearly,2075,213.894
414,constant_fertility,5yearly,2080,415.466
414,constant_mortality,5yearly,2080,319.609
414,high_variant,5yearly,2080,578.502
414,instant_replacement,5yearly,2080,428.95
414,low_variant,5yearly,2080,156.571
414,medium_variant,5yearly,2080,323.606
414,momentum,5yearly,2080,283.021
414,no_change,5yearly,2080,410.089
414,zero_migration,5yearly,2080,206.199
414,constant_fertility,5yearly,2085,418.598
414,constant_mortality,5yearly,2085,315.343
414,high_variant,5yearly,2085,593.279
414,instant_replacement,5yearly,2085,430.973
414,low_variant,5yearly,2085,147.788
414,medium_variant,5yearly,2085,319.774
414,momentum,5yearly,2085,275.106
414,no_change,5yearly,2085,412.519
414,zero_migration,5yearly,2085,196.264
414,constant_fertility,5yearly,2090,422.287
414,constant_mortality,5yearly,2090,312.047
414,high_variant,5yearly,2090,607.083
414,instant_replacement,5yearly,2090,433.676
414,low_variant,5yearly,2090,140.737
414,medium_variant,5yearly,2090,316.919
414,momentum,5yearly,2090,271.062
414,no_change,5yearly,2090,415.474
414,zero_migration,5yearly,2090,189.641
414,constant_fertility,5yearly,2095,426.758
414,constant_mortality,5yearly,2095,310.461
414,high_variant,5yearly,2095,623.13
414,instant_replacement,5yearly,2095,438.577
414,low_variant,5yearly,2095,135.406
414,medium_variant,5yearly,2095,315.803
414,momentum,5yearly,2095,273.513
414,no_change,5yearly,2095,419.164
414,zero_migration,5yearly,2095,187.936
