country,variant,freq,year,noofbirth
795,estimates,5yearly,1950,258.377
795,estimates,5yearly,1955,332.37
795,estimates,5yearly,1960,393.618
795,estimates,5yearly,1965,403.88
795,estimates,5yearly,1970,437.259
795,estimates,5yearly,1975,498.049
795,estimates,5yearly,1980,548.77
795,estimates,5yearly,1985,635.297
795,estimates,5yearly,1990,650.265
795,estimates,5yearly,1995,545.759
795,estimates,5yearly,2000,542.091
795,estimates,5yearly,2005,574.673
795,estimates,5yearly,2010,719.163
795,constant_fertility,5yearly,2015,749.613
795,constant_mortality,5yearly,2015,695.142
795,high_variant,5yearly,2015,757.726
795,instant_replacement,5yearly,2015,542.116
795,low_variant,5yearly,2015,632.895
795,medium_variant,5yearly,2015,695.311
795,momentum,5yearly,2015,546.447
795,no_change,5yearly,2015,749.434
795,zero_migration,5yearly,2015,696.874
795,constant_fertility,5yearly,2020,739.089
795,constant_mortality,5yearly,2020,645.021
795,high_variant,5yearly,2020,744.407
795,instant_replacement,5yearly,2020,533.351
795,low_variant,5yearly,2020,546.794
795,medium_variant,5yearly,2020,645.599
795,momentum,5yearly,2020,542.835
795,no_change,5yearly,2020,738.431
795,zero_migration,5yearly,2020,649.987
795,constant_fertility,5yearly,2025,733.092
795,constant_mortality,5yearly,2025,603.474
795,high_variant,5yearly,2025,726.911
795,instant_replacement,5yearly,2025,525.426
795,low_variant,5yearly,2025,482.29
795,medium_variant,5yearly,2025,604.599
795,momentum,5yearly,2025,539.581
795,no_change,5yearly,2025,731.74
795,zero_migration,5yearly,2025,611.475
795,constant_fertility,5yearly,2030,777.0
795,constant_mortality,5yearly,2030,600.268
795,high_variant,5yearly,2030,731.835
795,instant_replacement,5yearly,2030,543.67
795,low_variant,5yearly,2030,473.165
795,medium_variant,5yearly,2030,602.196
795,momentum,5yearly,2030,562.57
795,no_change,5yearly,2030,774.539
795,zero_migration,5yearly,2030,611.353
795,constant_fertility,5yearly,2035,865.767
795,constant_mortality,5yearly,2035,623.595
795,high_variant,5yearly,2035,780.279
795,instant_replacement,5yearly,2035,568.008
795,low_variant,5yearly,2035,478.848
795,medium_variant,5yearly,2035,626.989
795,momentum,5yearly,2035,591.844
795,no_change,5yearly,2035,860.985
795,zero_migration,5yearly,2035,638.476
795,constant_fertility,5yearly,2040,947.26
795,constant_mortality,5yearly,2040,635.873
795,high_variant,5yearly,2040,831.583
795,instant_replacement,5yearly,2040,568.468
795,low_variant,5yearly,2040,467.269
795,medium_variant,5yearly,2040,641.563
795,momentum,5yearly,2040,596.853
795,no_change,5yearly,2040,938.416
795,zero_migration,5yearly,2040,655.507
795,constant_fertility,5yearly,2045,993.404
795,constant_mortality,5yearly,2045,618.373
795,high_variant,5yearly,2045,855.232
795,instant_replacement,5yearly,2045,546.125
795,low_variant,5yearly,2045,428.673
795,medium_variant,5yearly,2045,626.795
795,momentum,5yearly,2045,578.171
795,no_change,5yearly,2045,979.258
795,zero_migration,5yearly,2045,643.156
795,constant_fertility,5yearly,2050,1022.468
795,constant_mortality,5yearly,2050,580.975
795,high_variant,5yearly,2050,850.726
795,instant_replacement,5yearly,2050,521.842
795,low_variant,5yearly,2050,378.173
795,medium_variant,5yearly,2050,592.109
795,momentum,5yearly,2050,557.134
795,no_change,5yearly,2050,1002.3
795,zero_migration,5yearly,2050,610.623
795,constant_fertility,5yearly,2055,1070.901
795,constant_mortality,5yearly,2055,548.298
795,high_variant,5yearly,2055,842.434
795,instant_replacement,5yearly,2055,517.066
795,low_variant,5yearly,2055,338.303
795,medium_variant,5yearly,2055,562.101
795,momentum,5yearly,2055,555.761
795,no_change,5yearly,2055,1043.567
795,zero_migration,5yearly,2055,582.395
795,constant_fertility,5yearly,2060,1153.041
795,constant_mortality,5yearly,2060,531.817
795,high_variant,5yearly,2060,850.507
795,instant_replacement,5yearly,2060,525.839
795,low_variant,5yearly,2060,315.004
795,medium_variant,5yearly,2060,548.535
795,momentum,5yearly,2060,568.056
795,no_change,5yearly,2060,1116.558
795,zero_migration,5yearly,2060,570.359
795,constant_fertility,5yearly,2065,1250.619
795,constant_mortality,5yearly,2065,526.213
795,high_variant,5yearly,2065,876.297
795,instant_replacement,5yearly,2065,534.82
795,low_variant,5yearly,2065,300.341
795,medium_variant,5yearly,2065,546.229
795,momentum,5yearly,2065,580.412
795,no_change,5yearly,2065,1202.841
795,zero_migration,5yearly,2065,569.474
795,constant_fertility,5yearly,2070,1338.776
795,constant_mortality,5yearly,2070,519.624
795,high_variant,5yearly,2070,906.787
795,instant_replacement,5yearly,2070,534.628
795,low_variant,5yearly,2070,284.209
795,medium_variant,5yearly,2070,543.084
795,momentum,5yearly,2070,583.102
795,no_change,5yearly,2070,1278.2
795,zero_migration,5yearly,2070,567.712
795,constant_fertility,5yearly,2075,1413.352
795,constant_mortality,5yearly,2075,503.636
795,high_variant,5yearly,2075,926.429
795,instant_replacement,5yearly,2075,524.96
795,low_variant,5yearly,2075,261.91
795,medium_variant,5yearly,2075,530.273
795,momentum,5yearly,2075,575.732
795,no_change,5yearly,2075,1338.854
795,zero_migration,5yearly,2075,556.165
795,constant_fertility,5yearly,2080,1491.509
795,constant_mortality,5yearly,2080,480.254
795,high_variant,5yearly,2080,932.737
795,instant_replacement,5yearly,2080,513.742
795,low_variant,5yearly,2080,236.495
795,medium_variant,5yearly,2080,509.67
795,momentum,5yearly,2080,566.582
795,no_change,5yearly,2080,1401.32
795,zero_migration,5yearly,2080,536.628
795,constant_fertility,5yearly,2085,1590.248
795,constant_mortality,5yearly,2085,457.466
795,high_variant,5yearly,2085,935.584
795,instant_replacement,5yearly,2085,509.124
795,low_variant,5yearly,2085,213.774
795,medium_variant,5yearly,2085,489.521
795,momentum,5yearly,2085,563.946
795,no_change,5yearly,2085,1481.474
795,zero_migration,5yearly,2085,517.331
795,constant_fertility,5yearly,2090,1709.293
795,constant_mortality,5yearly,2090,440.93
795,high_variant,5yearly,2090,945.93
795,instant_replacement,5yearly,2090,511.793
795,low_variant,5yearly,2090,196.719
795,medium_variant,5yearly,2090,475.828
795,momentum,5yearly,2090,568.681
795,no_change,5yearly,2090,1578.631
795,zero_migration,5yearly,2090,504.323
795,constant_fertility,5yearly,2095,1835.281
795,constant_mortality,5yearly,2095,430.618
795,high_variant,5yearly,2095,967.424
795,instant_replacement,5yearly,2095,516.257
795,low_variant,5yearly,2095,184.31
795,medium_variant,5yearly,2095,468.675
795,momentum,5yearly,2095,575.092
795,no_change,5yearly,2095,1680.014
795,zero_migration,5yearly,2095,497.777
795,constant_fertility,5yearly,Regi,Turkmenistan
795,constant_mortality,5yearly,Regi,Turkmenistan
795,estimates,5yearly,Regi,Turkmenistan
795,high_variant,5yearly,Regi,Turkmenistan
795,instant_replacement,5yearly,Regi,Turkmenistan
795,low_variant,5yearly,Regi,Turkmenistan
795,medium_variant,5yearly,Regi,Turkmenistan
795,momentum,5yearly,Regi,Turkmenistan
795,no_change,5yearly,Regi,Turkmenistan
795,zero_migration,5yearly,Regi,Turkmenistan
