country,variant,freq,year,noofbirth
578,estimates,5yearly,1950,312.349
578,estimates,5yearly,1955,316.468
578,estimates,5yearly,1960,318.158
578,estimates,5yearly,1965,333.367
578,estimates,5yearly,1970,313.762
578,estimates,5yearly,1975,260.689
578,estimates,5yearly,1980,253.196
578,estimates,5yearly,1985,279.245
578,estimates,5yearly,1990,299.766
578,estimates,5yearly,1995,297.37
578,estimates,5yearly,2000,283.333
578,estimates,5yearly,2005,300.048
578,estimates,5yearly,2010,298.829
578,constant_fertility,5yearly,2015,318.067
578,constant_mortality,5yearly,2015,319.558
578,high_variant,5yearly,2015,363.286
578,instant_replacement,5yearly,2015,362.02
578,low_variant,5yearly,2015,275.852
578,medium_variant,5yearly,2015,319.569
578,momentum,5yearly,2015,352.706
578,no_change,5yearly,2015,318.055
578,zero_migration,5yearly,2015,310.972
578,constant_fertility,5yearly,2020,329.7
578,constant_mortality,5yearly,2020,332.615
578,high_variant,5yearly,2020,405.248
578,instant_replacement,5yearly,2020,375.415
578,low_variant,5yearly,2020,260.097
578,medium_variant,5yearly,2020,332.674
578,momentum,5yearly,2020,345.584
578,no_change,5yearly,2020,329.643
578,zero_migration,5yearly,2020,305.735
578,constant_fertility,5yearly,2025,336.172
578,constant_mortality,5yearly,2025,340.19
578,high_variant,5yearly,2025,432.886
578,instant_replacement,5yearly,2025,382.801
578,low_variant,5yearly,2025,247.773
578,medium_variant,5yearly,2025,340.328
578,momentum,5yearly,2025,332.728
578,no_change,5yearly,2025,336.034
578,zero_migration,5yearly,2025,295.24
578,constant_fertility,5yearly,2030,340.009
578,constant_mortality,5yearly,2030,344.808
578,high_variant,5yearly,2030,439.052
578,instant_replacement,5yearly,2030,387.333
578,low_variant,5yearly,2030,251.22
578,medium_variant,5yearly,2030,345.056
578,momentum,5yearly,2030,321.886
578,no_change,5yearly,2030,339.764
578,zero_migration,5yearly,2030,286.119
578,constant_fertility,5yearly,2035,343.801
578,constant_mortality,5yearly,2035,349.158
578,high_variant,5yearly,2035,448.366
578,instant_replacement,5yearly,2035,394.542
578,low_variant,5yearly,2035,252.481
578,medium_variant,5yearly,2035,349.54
578,momentum,5yearly,2035,319.128
578,no_change,5yearly,2035,343.426
578,zero_migration,5yearly,2035,281.633
578,constant_fertility,5yearly,2040,348.952
578,constant_mortality,5yearly,2040,355.008
578,high_variant,5yearly,2040,469.191
578,instant_replacement,5yearly,2040,409.699
578,low_variant,5yearly,2040,249.38
578,medium_variant,5yearly,2040,355.564
578,momentum,5yearly,2040,325.052
578,no_change,5yearly,2040,348.407
578,zero_migration,5yearly,2040,279.571
578,constant_fertility,5yearly,2045,356.291
578,constant_mortality,5yearly,2045,363.374
578,high_variant,5yearly,2045,505.066
578,instant_replacement,5yearly,2045,432.423
578,low_variant,5yearly,2045,241.348
578,medium_variant,5yearly,2045,364.147
578,momentum,5yearly,2045,334.591
578,no_change,5yearly,2045,355.533
578,zero_migration,5yearly,2045,277.005
578,constant_fertility,5yearly,2050,364.161
578,constant_mortality,5yearly,2050,372.698
578,high_variant,5yearly,2050,545.873
578,instant_replacement,5yearly,2050,453.308
578,low_variant,5yearly,2050,231.903
578,medium_variant,5yearly,2050,373.717
578,momentum,5yearly,2050,338.75
578,no_change,5yearly,2050,363.172
578,zero_migration,5yearly,2050,272.77
578,constant_fertility,5yearly,2055,369.709
578,constant_mortality,5yearly,2055,379.608
578,high_variant,5yearly,2055,576.77
578,instant_replacement,5yearly,2055,465.186
578,low_variant,5yearly,2055,224.723
578,medium_variant,5yearly,2055,380.875
578,momentum,5yearly,2055,334.26
578,no_change,5yearly,2055,368.483
578,zero_migration,5yearly,2055,266.692
578,constant_fertility,5yearly,2060,372.489
578,constant_mortality,5yearly,2060,383.491
578,high_variant,5yearly,2060,595.228
578,instant_replacement,5yearly,2060,471.241
578,low_variant,5yearly,2060,220.736
578,medium_variant,5yearly,2060,385.012
578,momentum,5yearly,2060,327.278
578,no_change,5yearly,2060,371.023
578,zero_migration,5yearly,2060,260.425
578,constant_fertility,5yearly,2065,373.962
578,constant_mortality,5yearly,2065,385.769
578,high_variant,5yearly,2065,609.782
578,instant_replacement,5yearly,2065,477.593
578,low_variant,5yearly,2065,217.829
578,medium_variant,5yearly,2065,387.559
578,momentum,5yearly,2065,324.214
578,no_change,5yearly,2065,372.241
578,zero_migration,5yearly,2065,255.641
578,constant_fertility,5yearly,2070,375.581
578,constant_mortality,5yearly,2070,388.137
578,high_variant,5yearly,2070,630.297
578,instant_replacement,5yearly,2070,487.801
578,low_variant,5yearly,2070,213.566
578,medium_variant,5yearly,2070,390.22
578,momentum,5yearly,2070,326.48
578,no_change,5yearly,2070,373.586
578,zero_migration,5yearly,2070,252.409
