country,variant,freq,year,noofbirth
638,estimates,5yearly,1950,66.925
638,estimates,5yearly,1955,70.586
638,estimates,5yearly,1960,78.161
638,estimates,5yearly,1965,77.901
638,estimates,5yearly,1970,63.395
638,estimates,5yearly,1975,58.3
638,estimates,5yearly,1980,62.442
638,estimates,5yearly,1985,70.647
638,estimates,5yearly,1990,70.601
638,estimates,5yearly,1995,71.493
638,estimates,5yearly,2000,75.134
638,estimates,5yearly,2005,72.388
638,estimates,5yearly,2010,70.295
638,constant_fertility,5yearly,2015,69.038
638,constant_mortality,5yearly,2015,65.526
638,high_variant,5yearly,2015,72.739
638,instant_replacement,5yearly,2015,58.974
638,low_variant,5yearly,2015,58.326
638,medium_variant,5yearly,2015,65.531
638,momentum,5yearly,2015,59.988
638,no_change,5yearly,2015,69.032
638,zero_migration,5yearly,2015,66.596
638,constant_fertility,5yearly,2020,70.772
638,constant_mortality,5yearly,2020,63.948
638,high_variant,5yearly,2020,75.805
638,instant_replacement,5yearly,2020,60.503
638,low_variant,5yearly,2020,52.128
638,medium_variant,5yearly,2020,63.965
638,momentum,5yearly,2020,63.135
638,no_change,5yearly,2020,70.751
638,zero_migration,5yearly,2020,66.647
638,constant_fertility,5yearly,2025,73.54
638,constant_mortality,5yearly,2025,63.678
638,high_variant,5yearly,2025,79.073
638,instant_replacement,5yearly,2025,62.758
638,low_variant,5yearly,2025,48.355
638,medium_variant,5yearly,2025,63.714
638,momentum,5yearly,2025,66.442
638,no_change,5yearly,2025,73.498
638,zero_migration,5yearly,2025,67.325
638,constant_fertility,5yearly,2030,75.438
638,constant_mortality,5yearly,2030,62.912
638,high_variant,5yearly,2030,79.173
638,instant_replacement,5yearly,2030,63.728
638,low_variant,5yearly,2030,46.967
638,medium_variant,5yearly,2030,62.97
638,momentum,5yearly,2030,68.1
638,no_change,5yearly,2030,75.367
638,zero_migration,5yearly,2030,67.124
638,constant_fertility,5yearly,2035,76.024
638,constant_mortality,5yearly,2035,61.072
638,high_variant,5yearly,2035,79.038
638,instant_replacement,5yearly,2035,62.537
638,low_variant,5yearly,2035,44.187
638,medium_variant,5yearly,2035,61.155
638,momentum,5yearly,2035,67.533
638,no_change,5yearly,2035,75.918
638,zero_migration,5yearly,2035,65.81
638,constant_fertility,5yearly,2040,76.231
638,constant_mortality,5yearly,2040,58.553
638,high_variant,5yearly,2040,79.297
638,instant_replacement,5yearly,2040,60.209
638,low_variant,5yearly,2040,40.249
638,medium_variant,5yearly,2040,58.672
638,momentum,5yearly,2040,66.025
638,no_change,5yearly,2040,76.079
638,zero_migration,5yearly,2040,64.023
638,constant_fertility,5yearly,2045,77.115
638,constant_mortality,5yearly,2045,56.224
638,high_variant,5yearly,2045,80.708
638,instant_replacement,5yearly,2045,58.069
638,low_variant,5yearly,2045,36.004
638,medium_variant,5yearly,2045,56.38
638,momentum,5yearly,2045,64.837
638,no_change,5yearly,2045,76.901
638,zero_migration,5yearly,2045,62.549
638,constant_fertility,5yearly,2050,78.868
638,constant_mortality,5yearly,2050,54.356
638,high_variant,5yearly,2050,82.706
638,instant_replacement,5yearly,2050,57.079
638,low_variant,5yearly,2050,32.179
638,medium_variant,5yearly,2050,54.554
638,momentum,5yearly,2050,64.803
638,no_change,5yearly,2050,78.581
638,zero_migration,5yearly,2050,61.507
638,constant_fertility,5yearly,2055,80.951
638,constant_mortality,5yearly,2055,52.97
638,high_variant,5yearly,2055,84.46
638,instant_replacement,5yearly,2055,57.273
638,low_variant,5yearly,2055,29.334
638,medium_variant,5yearly,2055,53.213
638,momentum,5yearly,2055,65.85
638,no_change,5yearly,2055,80.587
638,zero_migration,5yearly,2055,60.831
638,constant_fertility,5yearly,2060,82.77
638,constant_mortality,5yearly,2060,51.617
638,high_variant,5yearly,2060,85.471
638,instant_replacement,5yearly,2060,57.416
638,low_variant,5yearly,2060,27.153
638,medium_variant,5yearly,2060,51.901
638,momentum,5yearly,2060,66.698
638,no_change,5yearly,2060,82.321
638,zero_migration,5yearly,2060,60.028
638,constant_fertility,5yearly,2065,84.213
638,constant_mortality,5yearly,2065,50.104
638,high_variant,5yearly,2065,86.173
638,instant_replacement,5yearly,2065,56.787
638,low_variant,5yearly,2065,25.156
638,medium_variant,5yearly,2065,50.431
638,momentum,5yearly,2065,66.679
638,no_change,5yearly,2065,83.672
638,zero_migration,5yearly,2065,58.987
638,constant_fertility,5yearly,2070,85.603
638,constant_mortality,5yearly,2070,48.39
638,high_variant,5yearly,2070,87.106
638,instant_replacement,5yearly,2070,55.576
638,low_variant,5yearly,2070,22.984
638,medium_variant,5yearly,2070,48.761
638,momentum,5yearly,2070,66.082
638,no_change,5yearly,2070,84.965
638,zero_migration,5yearly,2070,57.748
638,constant_fertility,5yearly,2075,87.313
638,constant_mortality,5yearly,2075,46.712
638,high_variant,5yearly,2075,88.57
638,instant_replacement,5yearly,2075,54.392
638,low_variant,5yearly,2075,20.736
638,medium_variant,5yearly,2075,47.123
638,momentum,5yearly,2075,65.547
638,no_change,5yearly,2075,86.564
638,zero_migration,5yearly,2075,56.556
638,constant_fertility,5yearly,2080,89.418
638,constant_mortality,5yearly,2080,45.271
638,high_variant,5yearly,2080,90.447
638,instant_replacement,5yearly,2080,53.689
638,low_variant,5yearly,2080,18.676
638,medium_variant,5yearly,2080,45.725
638,momentum,5yearly,2080,65.47
638,no_change,5yearly,2080,88.547
638,zero_migration,5yearly,2080,55.584
638,constant_fertility,5yearly,2085,91.719
638,constant_mortality,5yearly,2085,44.055
638,high_variant,5yearly,2085,92.33
638,instant_replacement,5yearly,2085,53.472
638,low_variant,5yearly,2085,16.946
638,medium_variant,5yearly,2085,44.552
638,momentum,5yearly,2085,65.817
638,no_change,5yearly,2085,90.72
638,zero_migration,5yearly,2085,54.768
638,constant_fertility,5yearly,2090,94.004
638,constant_mortality,5yearly,2090,42.943
638,high_variant,5yearly,2090,93.957
638,instant_replacement,5yearly,2090,53.386
638,low_variant,5yearly,2090,15.519
638,medium_variant,5yearly,2090,43.483
638,momentum,5yearly,2090,66.21
638,no_change,5yearly,2090,92.867
638,zero_migration,5yearly,2090,53.969
638,constant_fertility,5yearly,2095,96.227
638,constant_mortality,5yearly,2095,41.859
638,high_variant,5yearly,2095,95.5
638,instant_replacement,5yearly,2095,53.074
638,low_variant,5yearly,2095,14.286
638,medium_variant,5yearly,2095,42.443
638,momentum,5yearly,2095,66.307
638,no_change,5yearly,2095,94.944
638,zero_migration,5yearly,2095,53.149
638,constant_fertility,5yearly,Regi,Réunion
638,constant_mortality,5yearly,Regi,Réunion
638,estimates,5yearly,Regi,Réunion
638,high_variant,5yearly,Regi,Réunion
638,instant_replacement,5yearly,Regi,Réunion
638,low_variant,5yearly,Regi,Réunion
638,medium_variant,5yearly,Regi,Réunion
638,momentum,5yearly,Regi,Réunion
638,no_change,5yearly,Regi,Réunion
638,zero_migration,5yearly,Regi,Réunion
