country,variant,freq,year,noofbirth
682,estimates,5yearly,1950,798.207
682,estimates,5yearly,1955,908.292
682,estimates,5yearly,1960,1062.294
682,estimates,5yearly,1965,1254.69
682,estimates,5yearly,1970,1537.267
682,estimates,5yearly,1975,1908.892
682,estimates,5yearly,1980,2472.691
682,estimates,5yearly,1985,2813.399
682,estimates,5yearly,1990,2918.243
682,estimates,5yearly,1995,2766.902
682,estimates,5yearly,2000,2817.355
682,estimates,5yearly,2005,2990.136
682,estimates,5yearly,2010,3062.869
682,constant_fertility,5yearly,2015,3461.229
682,constant_mortality,5yearly,2015,3158.866
682,high_variant,5yearly,2015,3477.655
682,instant_replacement,5yearly,2015,2654.082
682,low_variant,5yearly,2015,2840.908
682,medium_variant,5yearly,2015,3159.283
682,momentum,5yearly,2015,2597.533
682,no_change,5yearly,2015,3460.77
682,zero_migration,5yearly,2015,3080.149
682,constant_fertility,5yearly,2020,3519.426
682,constant_mortality,5yearly,2020,2978.1
682,high_variant,5yearly,2020,3498.935
682,instant_replacement,5yearly,2020,2697.784
682,low_variant,5yearly,2020,2460.096
682,medium_variant,5yearly,2020,2979.518
682,momentum,5yearly,2020,2574.475
682,no_change,5yearly,2020,3517.726
682,zero_migration,5yearly,2020,2824.582
682,constant_fertility,5yearly,2025,3464.833
682,constant_mortality,5yearly,2025,2727.515
682,high_variant,5yearly,2025,3367.307
682,instant_replacement,5yearly,2025,2640.183
682,low_variant,5yearly,2025,2093.211
682,medium_variant,5yearly,2025,2730.261
682,momentum,5yearly,2025,2543.969
682,no_change,5yearly,2025,3461.253
682,zero_migration,5yearly,2025,2608.277
682,constant_fertility,5yearly,2030,3473.087
682,constant_mortality,5yearly,2030,2553.102
682,high_variant,5yearly,2030,3192.588
682,instant_replacement,5yearly,2030,2614.812
682,low_variant,5yearly,2030,1923.38
682,medium_variant,5yearly,2030,2557.58
682,momentum,5yearly,2030,2588.467
682,no_change,5yearly,2030,3466.751
682,zero_migration,5yearly,2030,2506.673
682,constant_fertility,5yearly,2035,3608.732
682,constant_mortality,5yearly,2035,2492.986
682,high_variant,5yearly,2035,3170.943
682,instant_replacement,5yearly,2035,2663.734
682,low_variant,5yearly,2035,1837.222
682,medium_variant,5yearly,2035,2499.997
682,momentum,5yearly,2035,2695.323
