country,variant,freq,year,noofbirth
254,estimates,5yearly,1950,4.91
254,estimates,5yearly,1955,4.993
254,estimates,5yearly,1960,5.596
254,estimates,5yearly,1965,7.033
254,estimates,5yearly,1970,7.903
254,estimates,5yearly,1975,7.954
254,estimates,5yearly,1980,11.08
254,estimates,5yearly,1985,15.239
254,estimates,5yearly,1990,20.032
254,estimates,5yearly,1995,22.189
254,estimates,5yearly,2000,26.181
254,estimates,5yearly,2005,30.823
254,estimates,5yearly,2010,32.412
254,constant_fertility,5yearly,2015,35.91
254,constant_mortality,5yearly,2015,33.649
254,high_variant,5yearly,2015,36.231
254,instant_replacement,5yearly,2015,21.424
254,low_variant,5yearly,2015,31.075
254,medium_variant,5yearly,2015,33.655
254,momentum,5yearly,2015,20.984
254,no_change,5yearly,2015,35.906
254,zero_migration,5yearly,2015,32.921
254,constant_fertility,5yearly,2020,40.706
254,constant_mortality,5yearly,2020,35.759
254,high_variant,5yearly,2020,40.389
254,instant_replacement,5yearly,2020,23.957
254,low_variant,5yearly,2020,31.153
254,medium_variant,5yearly,2020,35.771
254,momentum,5yearly,2020,22.644
254,no_change,5yearly,2020,40.694
254,zero_migration,5yearly,2020,33.735
254,constant_fertility,5yearly,2025,46.276
254,constant_mortality,5yearly,2025,38.622
254,high_variant,5yearly,2025,45.176
254,instant_replacement,5yearly,2025,27.078
254,low_variant,5yearly,2025,32.116
254,medium_variant,5yearly,2025,38.646
254,momentum,5yearly,2025,24.997
254,no_change,5yearly,2025,46.248
254,zero_migration,5yearly,2025,35.566
254,constant_fertility,5yearly,2030,51.809
254,constant_mortality,5yearly,2030,41.426
254,high_variant,5yearly,2030,48.886
254,instant_replacement,5yearly,2030,29.962
254,low_variant,5yearly,2030,34.082
254,medium_variant,5yearly,2030,41.468
254,momentum,5yearly,2030,27.28
254,no_change,5yearly,2030,51.757
254,zero_migration,5yearly,2030,37.65
254,constant_fertility,5yearly,2035,57.122
254,constant_mortality,5yearly,2035,43.659
254,high_variant,5yearly,2035,52.298
254,instant_replacement,5yearly,2035,31.607
254,low_variant,5yearly,2035,35.332
254,medium_variant,5yearly,2035,43.726
254,momentum,5yearly,2035,28.467
254,no_change,5yearly,2035,57.037
254,zero_migration,5yearly,2035,39.366
254,constant_fertility,5yearly,2040,62.713
254,constant_mortality,5yearly,2040,45.106
254,high_variant,5yearly,2040,55.356
254,instant_replacement,5yearly,2040,31.764
254,low_variant,5yearly,2040,35.559
254,medium_variant,5yearly,2040,45.205
254,momentum,5yearly,2040,28.179
254,no_change,5yearly,2040,62.572
254,zero_migration,5yearly,2040,40.292
254,constant_fertility,5yearly,2045,69.218
254,constant_mortality,5yearly,2045,46.068
254,high_variant,5yearly,2045,58.628
254,instant_replacement,5yearly,2045,30.455
254,low_variant,5yearly,2045,34.897
254,medium_variant,5yearly,2045,46.209
254,momentum,5yearly,2045,26.32
254,no_change,5yearly,2045,68.994
254,zero_migration,5yearly,2045,40.553
254,constant_fertility,5yearly,2050,76.824
254,constant_mortality,5yearly,2050,46.999
254,high_variant,5yearly,2050,62.399
254,instant_replacement,5yearly,2050,29.424
254,low_variant,5yearly,2050,33.902
254,medium_variant,5yearly,2050,47.195
254,momentum,5yearly,2050,24.633
254,no_change,5yearly,2050,76.49
254,zero_migration,5yearly,2050,40.635
254,constant_fertility,5yearly,2055,85.246
254,constant_mortality,5yearly,2055,48.166
254,high_variant,5yearly,2055,66.372
254,instant_replacement,5yearly,2055,30.306
254,low_variant,5yearly,2055,33.212
254,medium_variant,5yearly,2055,48.422
254,momentum,5yearly,2055,24.879
254,no_change,5yearly,2055,84.774
254,zero_migration,5yearly,2055,41.018
254,constant_fertility,5yearly,2060,94.175
254,constant_mortality,5yearly,2060,49.399
254,high_variant,5yearly,2060,70.068
254,instant_replacement,5yearly,2060,32.079
254,low_variant,5yearly,2060,32.883
254,medium_variant,5yearly,2060,49.724
254,momentum,5yearly,2060,26.123
254,no_change,5yearly,2060,93.537
254,zero_migration,5yearly,2060,41.696
254,constant_fertility,5yearly,2065,103.61
254,constant_mortality,5yearly,2065,50.254
254,high_variant,5yearly,2065,73.109
254,instant_replacement,5yearly,2065,33.589
254,low_variant,5yearly,2065,32.483
254,medium_variant,5yearly,2065,50.648
254,momentum,5yearly,2065,27.216
254,no_change,5yearly,2065,102.768
254,zero_migration,5yearly,2065,42.225
254,constant_fertility,5yearly,2070,113.852
254,constant_mortality,5yearly,2070,50.596
254,high_variant,5yearly,2070,75.755
254,instant_replacement,5yearly,2070,34.152
254,low_variant,5yearly,2070,31.677
254,medium_variant,5yearly,2070,51.062
254,momentum,5yearly,2070,27.42
254,no_change,5yearly,2070,112.76
254,zero_migration,5yearly,2070,42.336
254,constant_fertility,5yearly,2075,125.222
254,constant_mortality,5yearly,2075,50.566
254,high_variant,5yearly,2075,78.402
254,instant_replacement,5yearly,2075,33.865
254,low_variant,5yearly,2075,30.461
254,medium_variant,5yearly,2075,51.104
254,momentum,5yearly,2075,26.762
254,no_change,5yearly,2075,123.822
254,zero_migration,5yearly,2075,42.04
254,constant_fertility,5yearly,2080,137.859
254,constant_mortality,5yearly,2080,50.479
254,high_variant,5yearly,2080,81.401
254,instant_replacement,5yearly,2080,33.366
254,low_variant,5yearly,2080,29.095
254,medium_variant,5yearly,2080,51.098
254,momentum,5yearly,2080,25.863
254,no_change,5yearly,2080,136.088
254,zero_migration,5yearly,2080,41.614
254,constant_fertility,5yearly,2085,151.728
254,constant_mortality,5yearly,2085,50.348
254,high_variant,5yearly,2085,84.479
254,instant_replacement,5yearly,2085,33.403
254,low_variant,5yearly,2085,27.704
254,medium_variant,5yearly,2085,51.047
254,momentum,5yearly,2085,25.496
254,no_change,5yearly,2085,149.519
254,zero_migration,5yearly,2085,41.171
254,constant_fertility,5yearly,2090,166.786
254,constant_mortality,5yearly,2090,50.296
254,high_variant,5yearly,2090,87.52
254,instant_replacement,5yearly,2090,34.131
254,low_variant,5yearly,2090,26.509
254,medium_variant,5yearly,2090,51.083
254,momentum,5yearly,2090,25.872
254,no_change,5yearly,2090,164.063
254,zero_migration,5yearly,2090,40.911
254,constant_fertility,5yearly,2095,183.133
254,constant_mortality,5yearly,2095,50.194
254,high_variant,5yearly,2095,90.298
254,instant_replacement,5yearly,2095,35.067
254,low_variant,5yearly,2095,25.445
254,medium_variant,5yearly,2095,51.068
254,momentum,5yearly,2095,26.53
254,no_change,5yearly,2095,179.805
254,zero_migration,5yearly,2095,40.728
254,constant_fertility,5yearly,Regi,French Guiana
254,constant_mortality,5yearly,Regi,French Guiana
254,estimates,5yearly,Regi,French Guiana
254,high_variant,5yearly,Regi,French Guiana
254,instant_replacement,5yearly,Regi,French Guiana
254,low_variant,5yearly,Regi,French Guiana
254,medium_variant,5yearly,Regi,French Guiana
254,momentum,5yearly,Regi,French Guiana
254,no_change,5yearly,Regi,French Guiana
254,zero_migration,5yearly,Regi,French Guiana
