country,variant,freq,year,noofbirth
678,estimates,5yearly,1950,14.166
678,estimates,5yearly,1955,14.652
678,estimates,5yearly,1960,15.138
678,estimates,5yearly,1965,14.755
678,estimates,5yearly,1970,15.835
678,estimates,5yearly,1975,18.166
678,estimates,5yearly,1980,20.169
678,estimates,5yearly,1985,21.913
678,estimates,5yearly,1990,24.025
678,estimates,5yearly,1995,26.596
678,estimates,5yearly,2000,29.015
678,estimates,5yearly,2005,31.086
678,estimates,5yearly,2010,32.958
678,constant_fertility,5yearly,2015,36.747
678,constant_mortality,5yearly,2015,34.204
678,high_variant,5yearly,2015,36.179
678,instant_replacement,5yearly,2015,17.447
678,low_variant,5yearly,2015,32.253
678,medium_variant,5yearly,2015,34.216
678,momentum,5yearly,2015,17.997
678,no_change,5yearly,2015,36.732
678,zero_migration,5yearly,2015,35.027
678,constant_fertility,5yearly,2020,41.493
678,constant_mortality,5yearly,2020,35.988
678,high_variant,5yearly,2020,39.573
678,instant_replacement,5yearly,2020,19.509
678,low_variant,5yearly,2020,32.504
678,medium_variant,5yearly,2020,36.038
678,momentum,5yearly,2020,20.976
678,no_change,5yearly,2020,41.434
678,zero_migration,5yearly,2020,38.206
678,constant_fertility,5yearly,2025,47.106
678,constant_mortality,5yearly,2025,38.069
678,high_variant,5yearly,2025,43.18
678,instant_replacement,5yearly,2025,21.914
678,low_variant,5yearly,2025,33.195
678,medium_variant,5yearly,2025,38.189
678,momentum,5yearly,2025,24.139
678,no_change,5yearly,2025,46.961
678,zero_migration,5yearly,2025,41.276
678,constant_fertility,5yearly,2030,53.137
678,constant_mortality,5yearly,2030,39.872
678,high_variant,5yearly,2030,45.876
678,instant_replacement,5yearly,2030,23.443
678,low_variant,5yearly,2030,34.384
678,medium_variant,5yearly,2030,40.107
678,momentum,5yearly,2030,26.274
678,no_change,5yearly,2030,52.828
678,zero_migration,5yearly,2030,43.826
678,constant_fertility,5yearly,2035,59.843
678,constant_mortality,5yearly,2035,41.192
678,high_variant,5yearly,2035,48.668
678,instant_replacement,5yearly,2035,22.804
678,low_variant,5yearly,2035,34.783
678,medium_variant,5yearly,2035,41.606
678,momentum,5yearly,2035,26.164
678,no_change,5yearly,2035,59.241
678,zero_migration,5yearly,2035,45.988
678,constant_fertility,5yearly,2040,67.706
678,constant_mortality,5yearly,2040,42.209
678,high_variant,5yearly,2040,51.758
678,instant_replacement,5yearly,2040,21.32
678,low_variant,5yearly,2040,34.583
678,medium_variant,5yearly,2040,42.87
678,momentum,5yearly,2040,25.204
678,no_change,5yearly,2040,66.635
678,zero_migration,5yearly,2040,48.044
678,constant_fertility,5yearly,2045,76.898
678,constant_mortality,5yearly,2045,42.901
678,high_variant,5yearly,2045,54.804
678,instant_replacement,5yearly,2045,20.311
678,low_variant,5yearly,2045,33.984
678,medium_variant,5yearly,2045,43.861
678,momentum,5yearly,2045,24.72
678,no_change,5yearly,2045,75.166
678,zero_migration,5yearly,2045,49.863
678,constant_fertility,5yearly,2050,87.683
678,constant_mortality,5yearly,2050,43.385
678,high_variant,5yearly,2050,57.744
678,instant_replacement,5yearly,2050,19.491
678,low_variant,5yearly,2050,33.236
678,medium_variant,5yearly,2050,44.687
678,momentum,5yearly,2050,24.437
678,no_change,5yearly,2050,85.066
678,zero_migration,5yearly,2050,51.495
678,constant_fertility,5yearly,2055,100.29
678,constant_mortality,5yearly,2055,43.658
678,high_variant,5yearly,2055,60.581
678,instant_replacement,5yearly,2055,18.732
678,low_variant,5yearly,2055,32.344
678,medium_variant,5yearly,2055,45.337
678,momentum,5yearly,2055,24.216
678,no_change,5yearly,2055,96.506
678,zero_migration,5yearly,2055,52.892
678,constant_fertility,5yearly,2060,114.841
678,constant_mortality,5yearly,2060,43.849
678,high_variant,5yearly,2060,63.457
678,instant_replacement,5yearly,2060,18.471
678,low_variant,5yearly,2060,31.448
678,medium_variant,5yearly,2060,45.938
678,momentum,5yearly,2060,24.461
678,no_change,5yearly,2060,109.545
678,zero_migration,5yearly,2060,54.163
678,constant_fertility,5yearly,2065,131.568
678,constant_mortality,5yearly,2065,43.894
678,high_variant,5yearly,2065,66.244
678,instant_replacement,5yearly,2065,18.617
