country,variant,freq,year,noofbirth
450,estimates,5yearly,1950,1058.186
450,estimates,5yearly,1955,1180.312
450,estimates,5yearly,1960,1315.4
450,estimates,5yearly,1965,1483.977
450,estimates,5yearly,1970,1693.974
450,estimates,5yearly,1975,1921.424
450,estimates,5yearly,1980,2121.458
450,estimates,5yearly,1985,2406.924
450,estimates,5yearly,1990,2767.059
450,estimates,5yearly,1995,3131.901
450,estimates,5yearly,2000,3364.095
450,estimates,5yearly,2005,3606.6
450,estimates,5yearly,2010,3872.083
450,constant_fertility,5yearly,2015,4544.113
450,constant_mortality,5yearly,2015,4254.328
450,high_variant,5yearly,2015,4519.826
450,instant_replacement,5yearly,2015,2281.441
450,low_variant,5yearly,2015,4001.318
450,medium_variant,5yearly,2015,4260.571
450,momentum,5yearly,2015,2328.929
450,no_change,5yearly,2015,4537.451
450,zero_migration,5yearly,2015,4261.686
450,constant_fertility,5yearly,2020,5266.829
450,constant_mortality,5yearly,2020,4616.722
450,high_variant,5yearly,2020,5123.574
450,instant_replacement,5yearly,2020,2608.092
450,low_variant,5yearly,2020,4158.136
450,medium_variant,5yearly,2020,4640.854
450,momentum,5yearly,2020,2699.824
450,no_change,5yearly,2020,5239.398
450,zero_migration,5yearly,2020,4643.831
450,constant_fertility,5yearly,2025,5991.753
450,constant_mortality,5yearly,2025,4921.647
450,high_variant,5yearly,2025,5661.8
450,instant_replacement,5yearly,2025,2938.535
450,low_variant,5yearly,2025,4285.405
450,medium_variant,5yearly,2025,4973.603
450,momentum,5yearly,2025,3062.526
450,no_change,5yearly,2025,5928.854
450,zero_migration,5yearly,2025,4977.833
450,constant_fertility,5yearly,2030,6754.603
450,constant_mortality,5yearly,2030,5159.765
450,high_variant,5yearly,2030,6050.875
450,instant_replacement,5yearly,2030,3141.458
450,low_variant,5yearly,2030,4458.498
450,medium_variant,5yearly,2030,5250.994
450,momentum,5yearly,2030,3286.378
450,no_change,5yearly,2030,6635.371
450,zero_migration,5yearly,2030,5256.033
450,constant_fertility,5yearly,2035,7662.832
450,constant_mortality,5yearly,2035,5371.326
450,high_variant,5yearly,2035,6508.162
450,instant_replacement,5yearly,2035,3108.58
450,low_variant,5yearly,2035,4564.777
450,medium_variant,5yearly,2035,5518.438
450,momentum,5yearly,2035,3260.116
450,no_change,5yearly,2035,7453.343
450,zero_migration,5yearly,2035,5524.295
450,constant_fertility,5yearly,2040,8779.604
450,constant_mortality,5yearly,2040,5575.868
450,high_variant,5yearly,2040,7077.918
450,instant_replacement,5yearly,2040,2917.594
450,low_variant,5yearly,2040,4609.708
450,medium_variant,5yearly,2040,5796.564
450,momentum,5yearly,2040,3067.771
450,no_change,5yearly,2040,8437.886
450,zero_migration,5yearly,2040,5803.549
450,constant_fertility,5yearly,2045,10097.693
450,constant_mortality,5yearly,2045,5760.984
450,high_variant,5yearly,2045,7703.83
450,instant_replacement,5yearly,2045,2777.536
450,low_variant,5yearly,2045,4607.378
450,medium_variant,5yearly,2045,6067.784
450,momentum,5yearly,2045,2933.827
450,no_change,5yearly,2045,9579.617
450,zero_migration,5yearly,2045,6076.144
450,constant_fertility,5yearly,2050,11598.106
450,constant_mortality,5yearly,2050,5911.892
450,high_variant,5yearly,2050,8301.553
450,instant_replacement,5yearly,2050,2802.825
450,low_variant,5yearly,2050,4586.133
450,medium_variant,5yearly,2050,6311.04
450,momentum,5yearly,2050,2972.688
450,no_change,5yearly,2050,10855.483
450,zero_migration,5yearly,2050,6320.695
450,constant_fertility,5yearly,2055,13296.27
450,constant_mortality,5yearly,2055,6007.567
450,high_variant,5yearly,2055,8822.495
450,instant_replacement,5yearly,2055,2900.673
450,low_variant,5yearly,2055,4542.935
450,medium_variant,5yearly,2055,6501.301
450,momentum,5yearly,2055,3082.701
450,no_change,5yearly,2055,12271.331
450,zero_migration,5yearly,2055,6511.936
450,constant_fertility,5yearly,2060,15240.036
450,constant_mortality,5yearly,2060,6064.505
450,high_variant,5yearly,2060,9314.461
450,instant_replacement,5yearly,2060,2958.596
450,low_variant,5yearly,2060,4479.388
450,medium_variant,5yearly,2060,6656.164
450,momentum,5yearly,2060,3145.221
450,no_change,5yearly,2060,13860.616
450,zero_migration,5yearly,2060,6667.569
450,constant_fertility,5yearly,2065,17488.897
450,constant_mortality,5yearly,2065,6091.357
450,high_variant,5yearly,2065,9826.153
450,instant_replacement,5yearly,2065,2934.15
450,low_variant,5yearly,2065,4381.684
450,medium_variant,5yearly,2065,6785.05
450,momentum,5yearly,2065,3119.403
450,no_change,5yearly,2065,15666.232
450,zero_migration,5yearly,2065,6797.192
450,constant_fertility,5yearly,2070,20095.868
450,constant_mortality,5yearly,2070,6078.807
450,high_variant,5yearly,2070,10345.289
450,instant_replacement,5yearly,2070,2870.533
450,low_variant,5yearly,2070,4237.94
450,medium_variant,5yearly,2070,6875.546
450,momentum,5yearly,2070,3054.767
450,no_change,5yearly,2070,17723.358
450,zero_migration,5yearly,2070,6888.437
450,constant_fertility,5yearly,2075,23104.657
450,constant_mortality,5yearly,2075,6045.421
450,high_variant,5yearly,2075,10865.43
450,instant_replacement,5yearly,2075,2833.797
450,low_variant,5yearly,2075,4077.193
450,medium_variant,5yearly,2075,6945.211
450,momentum,5yearly,2075,3021.153
450,no_change,5yearly,2075,20056.356
450,zero_migration,5yearly,2075,6958.837
450,constant_fertility,5yearly,2080,26562.503
450,constant_mortality,5yearly,2080,5976.872
450,high_variant,5yearly,2080,11334.947
450,instant_replacement,5yearly,2080,2846.267
450,low_variant,5yearly,2080,3900.238
450,medium_variant,5yearly,2080,6974.892
450,momentum,5yearly,2080,3039.333
450,no_change,5yearly,2080,22689.979
450,zero_migration,5yearly,2080,6989.102
450,constant_fertility,5yearly,2085,30533.662
450,constant_mortality,5yearly,2085,5876.213
450,high_variant,5yearly,2085,11749.844
450,instant_replacement,5yearly,2085,2880.716
450,low_variant,5yearly,2085,3713.68
450,medium_variant,5yearly,2085,6966.169
450,momentum,5yearly,2085,3078.031
450,no_change,5yearly,2085,25660.784
450,zero_migration,5yearly,2085,6980.774
450,constant_fertility,5yearly,2090,35102.042
450,constant_mortality,5yearly,2090,5761.153
450,high_variant,5yearly,2090,12150.164
450,instant_replacement,5yearly,2090,2899.088
450,low_variant,5yearly,2090,3527.497
450,medium_variant,5yearly,2090,6939.069
450,momentum,5yearly,2090,3097.574
450,no_change,5yearly,2090,29018.455
450,zero_migration,5yearly,2090,6953.956
450,constant_fertility,5yearly,2095,40365.651
450,constant_mortality,5yearly,2095,5613.901
450,high_variant,5yearly,2095,12514.666
450,instant_replacement,5yearly,2095,2888.473
450,low_variant,5yearly,2095,3322.573
450,medium_variant,5yearly,2095,6871.273
450,momentum,5yearly,2095,3086.282
450,no_change,5yearly,2095,32819.808
450,zero_migration,5yearly,2095,6886.333
450,constant_fertility,5yearly,Regi,Madagascar
450,constant_mortality,5yearly,Regi,Madagascar
450,estimates,5yearly,Regi,Madagascar
450,high_variant,5yearly,Regi,Madagascar
450,instant_replacement,5yearly,Regi,Madagascar
450,low_variant,5yearly,Regi,Madagascar
450,medium_variant,5yearly,Regi,Madagascar
450,momentum,5yearly,Regi,Madagascar
450,no_change,5yearly,Regi,Madagascar
450,zero_migration,5yearly,Regi,Madagascar
