country,variant,freq,year,noofbirth
624,estimates,5yearly,1950,127.683
624,estimates,5yearly,1955,128.635
624,estimates,5yearly,1960,133.375
624,estimates,5yearly,1965,144.116
624,estimates,5yearly,1970,162.579
624,estimates,5yearly,1975,183.612
624,estimates,5yearly,1980,212.02
624,estimates,5yearly,1985,226.999
624,estimates,5yearly,1990,242.375
624,estimates,5yearly,1995,251.428
624,estimates,5yearly,2000,267.016
624,estimates,5yearly,2005,292.238
624,estimates,5yearly,2010,319.501
624,constant_fertility,5yearly,2015,363.619
624,constant_mortality,5yearly,2015,335.695
624,high_variant,5yearly,2015,354.716
624,instant_replacement,5yearly,2015,181.461
624,low_variant,5yearly,2015,317.484
624,medium_variant,5yearly,2015,336.099
624,momentum,5yearly,2015,187.264
624,no_change,5yearly,2015,363.181
624,zero_migration,5yearly,2015,337.026
624,constant_fertility,5yearly,2020,407.452
624,constant_mortality,5yearly,2020,346.476
624,high_variant,5yearly,2020,381.458
624,instant_replacement,5yearly,2020,198.306
624,low_variant,5yearly,2020,314.65
624,medium_variant,5yearly,2020,348.053
624,momentum,5yearly,2020,210.249
624,no_change,5yearly,2020,405.612
624,zero_migration,5yearly,2020,350.74
624,constant_fertility,5yearly,2025,455.505
624,constant_mortality,5yearly,2025,355.687
624,high_variant,5yearly,2025,405.873
624,instant_replacement,5yearly,2025,216.487
624,low_variant,5yearly,2025,312.623
624,medium_variant,5yearly,2025,359.249
624,momentum,5yearly,2025,234.465
624,no_change,5yearly,2025,450.972
624,zero_migration,5yearly,2025,363.643
624,constant_fertility,5yearly,2030,512.899
624,constant_mortality,5yearly,2030,367.423
624,high_variant,5yearly,2030,427.766
624,instant_replacement,5yearly,2030,231.753
624,low_variant,5yearly,2030,321.078
624,medium_variant,5yearly,2030,374.268
624,momentum,5yearly,2030,255.506
624,no_change,5yearly,2030,503.264
624,zero_migration,5yearly,2030,380.35
624,constant_fertility,5yearly,2035,583.704
624,constant_mortality,5yearly,2035,379.049
624,high_variant,5yearly,2035,456.158
624,instant_replacement,5yearly,2035,233.864
624,low_variant,5yearly,2035,328.004
624,medium_variant,5yearly,2035,391.233
624,momentum,5yearly,2035,261.704
624,no_change,5yearly,2035,564.756
624,zero_migration,5yearly,2035,398.985
624,constant_fertility,5yearly,2040,669.388
624,constant_mortality,5yearly,2040,386.067
624,high_variant,5yearly,2040,488.212
624,instant_replacement,5yearly,2040,219.499
624,low_variant,5yearly,2040,328.397
624,medium_variant,5yearly,2040,405.849
624,momentum,5yearly,2040,249.42
624,no_change,5yearly,2040,635.544
624,zero_migration,5yearly,2040,415.217
624,constant_fertility,5yearly,2045,769.467
624,constant_mortality,5yearly,2045,387.477
624,high_variant,5yearly,2045,520.132
624,instant_replacement,5yearly,2045,203.549
624,low_variant,5yearly,2045,322.534
624,medium_variant,5yearly,2045,416.472
624,momentum,5yearly,2045,235.051
624,no_change,5yearly,2045,714.488
624,zero_migration,5yearly,2045,427.371
624,constant_fertility,5yearly,2050,884.715
624,constant_mortality,5yearly,2050,384.031
624,high_variant,5yearly,2050,548.193
624,instant_replacement,5yearly,2050,197.344
624,low_variant,5yearly,2050,312.952
624,medium_variant,5yearly,2050,422.934
624,momentum,5yearly,2050,231.15
624,no_change,5yearly,2050,801.752
624,zero_migration,5yearly,2050,435.212
624,constant_fertility,5yearly,2055,1018.249
624,constant_mortality,5yearly,2055,378.976
624,high_variant,5yearly,2055,573.371
624,instant_replacement,5yearly,2055,201.077
624,low_variant,5yearly,2055,303.905
624,medium_variant,5yearly,2055,428.105
624,momentum,5yearly,2055,237.92
624,no_change,5yearly,2055,899.203
624,zero_migration,5yearly,2055,441.627
624,constant_fertility,5yearly,2060,1174.716
624,constant_mortality,5yearly,2060,374.033
624,high_variant,5yearly,2060,598.699
624,instant_replacement,5yearly,2060,207.993
624,low_variant,5yearly,2060,296.595
624,medium_variant,5yearly,2060,433.83
624,momentum,5yearly,2060,247.641
624,no_change,5yearly,2060,1009.322
624,zero_migration,5yearly,2060,448.508
624,constant_fertility,5yearly,2065,1358.959
624,constant_mortality,5yearly,2065,367.408
624,high_variant,5yearly,2065,624.651
624,instant_replacement,5yearly,2065,208.46
624,low_variant,5yearly,2065,287.938
624,medium_variant,5yearly,2065,438.234
624,momentum,5yearly,2065,249.686
624,no_change,5yearly,2065,1134.28
624,zero_migration,5yearly,2065,453.946
624,constant_fertility,5yearly,2070,1575.084
624,constant_mortality,5yearly,2070,359.021
624,high_variant,5yearly,2070,651.915
624,instant_replacement,5yearly,2070,203.281
624,low_variant,5yearly,2070,277.29
624,medium_variant,5yearly,2070,441.099
624,momentum,5yearly,2070,245.271
624,no_change,5yearly,2070,1275.437
624,zero_migration,5yearly,2070,457.744
624,constant_fertility,5yearly,2075,1827.046
624,constant_mortality,5yearly,2075,347.274
624,high_variant,5yearly,2075,676.482
624,instant_replacement,5yearly,2075,197.227
624,low_variant,5yearly,2075,263.277
624,medium_variant,5yearly,2075,439.983
624,momentum,5yearly,2075,239.718
624,no_change,5yearly,2075,1434.069
624,zero_migration,5yearly,2075,457.387
624,constant_fertility,5yearly,2080,2119.892
624,constant_mortality,5yearly,2080,333.803
624,high_variant,5yearly,2080,698.027
624,instant_replacement,5yearly,2080,194.479
624,low_variant,5yearly,2080,248.128
624,medium_variant,5yearly,2080,436.329
624,momentum,5yearly,2080,238.037
624,no_change,5yearly,2080,1612.014
624,zero_migration,5yearly,2080,454.333
624,constant_fertility,5yearly,2085,2460.723
624,constant_mortality,5yearly,2085,319.53
624,high_variant,5yearly,2085,716.62
624,instant_replacement,5yearly,2085,195.742
624,low_variant,5yearly,2085,233.053
624,medium_variant,5yearly,2085,431.003
624,momentum,5yearly,2085,240.719
624,no_change,5yearly,2085,1811.96
624,zero_migration,5yearly,2085,449.452
