country,variant,freq,year,noofbirth
704,estimates,5yearly,1950,5266.084
704,estimates,5yearly,1955,6497.089
704,estimates,5yearly,1960,7162.291
704,estimates,5yearly,1965,7590.406
704,estimates,5yearly,1970,8191.178
704,estimates,5yearly,1975,8478.588
704,estimates,5yearly,1980,9073.545
704,estimates,5yearly,1985,9627.569
704,estimates,5yearly,1990,9581.913
704,estimates,5yearly,1995,7495.697
704,estimates,5yearly,2000,6970.899
704,estimates,5yearly,2005,7477.72
704,estimates,5yearly,2010,7926.244
704,constant_fertility,5yearly,2015,7801.487
704,constant_mortality,5yearly,2015,7792.181
704,high_variant,5yearly,2015,8794.025
704,instant_replacement,5yearly,2015,8628.617
704,low_variant,5yearly,2015,6791.743
704,medium_variant,5yearly,2015,7792.883
704,momentum,5yearly,2015,8670.397
704,no_change,5yearly,2015,7800.808
704,zero_migration,5yearly,2015,7808.51
704,constant_fertility,5yearly,2020,7274.673
704,constant_mortality,5yearly,2020,7618.822
704,high_variant,5yearly,2020,9198.31
704,instant_replacement,5yearly,2020,8388.146
704,low_variant,5yearly,2020,6044.829
704,medium_variant,5yearly,2020,7621.571
704,momentum,5yearly,2020,8484.818
704,no_change,5yearly,2020,7272.295
704,zero_migration,5yearly,2020,7668.207
704,constant_fertility,5yearly,2025,6825.658
704,constant_mortality,5yearly,2025,6988.117
704,high_variant,5yearly,2025,8811.893
704,instant_replacement,5yearly,2025,7634.574
704,low_variant,5yearly,2025,5174.821
704,medium_variant,5yearly,2025,6993.359
704,momentum,5yearly,2025,7772.101
704,no_change,5yearly,2025,6820.916
704,zero_migration,5yearly,2025,7067.336
704,constant_fertility,5yearly,2030,6707.999
704,constant_mortality,5yearly,2030,6498.168
704,high_variant,5yearly,2030,8216.098
704,instant_replacement,5yearly,2030,7122.631
704,low_variant,5yearly,2030,4801.616
704,medium_variant,5yearly,2030,6506.475
704,momentum,5yearly,2030,7291.624
704,no_change,5yearly,2030,6699.323
704,zero_migration,5yearly,2030,6601.91
704,constant_fertility,5yearly,2035,6767.234
704,constant_mortality,5yearly,2035,6432.502
704,high_variant,5yearly,2035,8231.622
704,instant_replacement,5yearly,2035,7120.266
704,low_variant,5yearly,2035,4701.17
704,medium_variant,5yearly,2035,6445.913
704,momentum,5yearly,2035,7318.982
704,no_change,5yearly,2035,6750.927
