country,variant,freq,year,noofbirth
312,estimates,5yearly,1950,45.364
312,estimates,5yearly,1955,49.031
312,estimates,5yearly,1960,51.312
312,estimates,5yearly,1965,50.853
312,estimates,5yearly,1970,45.657
312,estimates,5yearly,1975,39.188
312,estimates,5yearly,1980,33.313
312,estimates,5yearly,1985,36.913
312,estimates,5yearly,1990,34.531
312,estimates,5yearly,1995,35.551
312,estimates,5yearly,2000,33.643
312,estimates,5yearly,2005,30.326
312,estimates,5yearly,2010,26.84
312,constant_fertility,5yearly,2015,25.365
312,constant_mortality,5yearly,2015,24.28
312,high_variant,5yearly,2015,27.442
312,instant_replacement,5yearly,2015,26.095
312,low_variant,5yearly,2015,21.121
312,medium_variant,5yearly,2015,24.282
312,momentum,5yearly,2015,26.659
312,no_change,5yearly,2015,25.363
312,zero_migration,5yearly,2015,24.773
312,constant_fertility,5yearly,2020,26.214
312,constant_mortality,5yearly,2020,24.338
312,high_variant,5yearly,2020,29.555
312,instant_replacement,5yearly,2020,26.831
312,low_variant,5yearly,2020,19.14
312,medium_variant,5yearly,2020,24.347
312,momentum,5yearly,2020,28.387
312,no_change,5yearly,2020,26.203
312,zero_migration,5yearly,2020,25.697
312,constant_fertility,5yearly,2025,27.575
312,constant_mortality,5yearly,2025,25.443
312,high_variant,5yearly,2025,32.374
312,instant_replacement,5yearly,2025,28.451
312,low_variant,5yearly,2025,18.555
312,medium_variant,5yearly,2025,25.464
312,momentum,5yearly,2025,30.688
312,no_change,5yearly,2025,27.552
312,zero_migration,5yearly,2025,27.384
312,constant_fertility,5yearly,2030,27.52
312,constant_mortality,5yearly,2030,25.309
312,high_variant,5yearly,2030,32.335
312,instant_replacement,5yearly,2030,28.586
312,low_variant,5yearly,2030,18.376
312,medium_variant,5yearly,2030,25.344
312,momentum,5yearly,2030,31.117
312,no_change,5yearly,2030,27.481
312,zero_migration,5yearly,2030,27.497
312,constant_fertility,5yearly,2035,26.063
312,constant_mortality,5yearly,2035,23.698
312,high_variant,5yearly,2035,30.654
312,instant_replacement,5yearly,2035,27.099
312,low_variant,5yearly,2035,16.997
312,medium_variant,5yearly,2035,23.748
312,momentum,5yearly,2035,29.695
312,no_change,5yearly,2035,26.008
312,zero_migration,5yearly,2035,25.937
312,constant_fertility,5yearly,2040,24.469
312,constant_mortality,5yearly,2040,21.756
312,high_variant,5yearly,2040,29.137
312,instant_replacement,5yearly,2040,25.419
312,low_variant,5yearly,2040,15.056
312,medium_variant,5yearly,2040,21.821
312,momentum,5yearly,2040,28.154
312,no_change,5yearly,2040,24.395
312,zero_migration,5yearly,2040,24.109
312,constant_fertility,5yearly,2045,23.631
312,constant_mortality,5yearly,2045,20.295
312,high_variant,5yearly,2045,29.039
312,instant_replacement,5yearly,2045,24.568
312,low_variant,5yearly,2045,13.028
312,medium_variant,5yearly,2045,20.381
312,momentum,5yearly,2045,27.728
312,no_change,5yearly,2045,23.532
312,zero_migration,5yearly,2045,22.993
312,constant_fertility,5yearly,2050,23.62
312,constant_mortality,5yearly,2050,19.685
312,high_variant,5yearly,2050,30.348
312,instant_replacement,5yearly,2050,24.705
312,low_variant,5yearly,2050,11.443
312,medium_variant,5yearly,2050,19.795
312,momentum,5yearly,2050,28.465
312,no_change,5yearly,2050,23.493
312,zero_migration,5yearly,2050,22.862
312,constant_fertility,5yearly,2055,23.913
312,constant_mortality,5yearly,2055,19.715
312,high_variant,5yearly,2055,32.022
312,instant_replacement,5yearly,2055,25.314
312,low_variant,5yearly,2055,10.59
312,medium_variant,5yearly,2055,19.854
312,momentum,5yearly,2055,29.58
312,no_change,5yearly,2055,23.752
312,zero_migration,5yearly,2055,23.295
312,constant_fertility,5yearly,2060,23.849
312,constant_mortality,5yearly,2060,19.584
312,high_variant,5yearly,2060,32.76
312,instant_replacement,5yearly,2060,25.532
312,low_variant,5yearly,2060,10.063
312,medium_variant,5yearly,2060,19.747
312,momentum,5yearly,2060,30.098
312,no_change,5yearly,2060,23.655
312,zero_migration,5yearly,2060,23.402
312,constant_fertility,5yearly,2065,23.238
312,constant_mortality,5yearly,2065,18.871
312,high_variant,5yearly,2065,32.344
312,instant_replacement,5yearly,2065,24.967
312,low_variant,5yearly,2065,9.422
312,medium_variant,5yearly,2065,19.058
312,momentum,5yearly,2065,29.676
312,no_change,5yearly,2065,23.012
312,zero_migration,5yearly,2065,22.803
312,constant_fertility,5yearly,2070,22.416
312,constant_mortality,5yearly,2070,17.757
312,high_variant,5yearly,2070,31.608
312,instant_replacement,5yearly,2070,24.016
312,low_variant,5yearly,2070,8.506
312,medium_variant,5yearly,2070,17.965
312,momentum,5yearly,2070,28.857
312,no_change,5yearly,2070,22.161
312,zero_migration,5yearly,2070,21.787
312,constant_fertility,5yearly,2075,21.827
312,constant_mortality,5yearly,2075,16.763
312,high_variant,5yearly,2075,31.564
312,instant_replacement,5yearly,2075,23.325
312,low_variant,5yearly,2075,7.504
312,medium_variant,5yearly,2075,16.989
312,momentum,5yearly,2075,28.411
312,no_change,5yearly,2075,21.539
312,zero_migration,5yearly,2075,20.967
312,constant_fertility,5yearly,2080,21.612
312,constant_mortality,5yearly,2080,16.166
312,high_variant,5yearly,2080,32.441
312,instant_replacement,5yearly,2080,23.194
312,low_variant,5yearly,2080,6.634
312,medium_variant,5yearly,2080,16.414
312,momentum,5yearly,2080,28.619
312,no_change,5yearly,2080,21.291
312,zero_migration,5yearly,2080,20.604
312,constant_fertility,5yearly,2085,21.593
312,constant_mortality,5yearly,2085,15.902
312,high_variant,5yearly,2085,33.702
312,instant_replacement,5yearly,2085,23.423
312,low_variant,5yearly,2085,6.0
312,medium_variant,5yearly,2085,16.173
312,momentum,5yearly,2085,29.179
312,no_change,5yearly,2085,21.235
312,zero_migration,5yearly,2085,20.563
312,constant_fertility,5yearly,2090,21.495
312,constant_mortality,5yearly,2090,15.704
312,high_variant,5yearly,2090,34.653
312,instant_replacement,5yearly,2090,23.581
312,low_variant,5yearly,2090,5.568
312,medium_variant,5yearly,2090,16.006
312,momentum,5yearly,2090,29.561
312,no_change,5yearly,2090,21.099
312,zero_migration,5yearly,2090,20.523
312,constant_fertility,5yearly,2095,21.194
312,constant_mortality,5yearly,2095,15.307
312,high_variant,5yearly,2095,34.947
312,instant_replacement,5yearly,2095,23.386
312,low_variant,5yearly,2095,5.176
312,medium_variant,5yearly,2095,15.634
312,momentum,5yearly,2095,29.487
312,no_change,5yearly,2095,20.764
312,zero_migration,5yearly,2095,20.2
312,constant_fertility,5yearly,Regi,Guadeloupe
312,constant_mortality,5yearly,Regi,Guadeloupe
312,estimates,5yearly,Regi,Guadeloupe
312,high_variant,5yearly,Regi,Guadeloupe
312,instant_replacement,5yearly,Regi,Guadeloupe
312,low_variant,5yearly,Regi,Guadeloupe
312,medium_variant,5yearly,Regi,Guadeloupe
312,momentum,5yearly,Regi,Guadeloupe
312,no_change,5yearly,Regi,Guadeloupe
312,zero_migration,5yearly,Regi,Guadeloupe
