country,variant,freq,year,noofbirth
516,estimates,5yearly,1950,110.904
516,estimates,5yearly,1955,121.736
516,estimates,5yearly,1960,135.931
516,estimates,5yearly,1965,155.167
516,estimates,5yearly,1970,186.341
516,estimates,5yearly,1975,210.101
516,estimates,5yearly,1980,222.974
516,estimates,5yearly,1985,251.31
516,estimates,5yearly,1990,283.172
516,estimates,5yearly,1995,295.587
516,estimates,5yearly,2000,299.994
516,estimates,5yearly,2005,310.469
516,estimates,5yearly,2010,348.936
516,constant_fertility,5yearly,2015,392.275
516,constant_mortality,5yearly,2015,362.235
516,high_variant,5yearly,2015,390.869
516,instant_replacement,5yearly,2015,238.197
516,low_variant,5yearly,2015,335.988
516,medium_variant,5yearly,2015,363.428
516,momentum,5yearly,2015,242.656
516,no_change,5yearly,2015,390.952
516,zero_migration,5yearly,2015,363.612
516,constant_fertility,5yearly,2020,430.167
516,constant_mortality,5yearly,2020,368.587
516,high_variant,5yearly,2020,420.035
516,instant_replacement,5yearly,2020,259.781
516,low_variant,5yearly,2020,323.359
516,medium_variant,5yearly,2020,371.699
516,momentum,5yearly,2020,265.611
516,no_change,5yearly,2020,426.354
516,zero_migration,5yearly,2020,372.192
516,constant_fertility,5yearly,2025,464.648
516,constant_mortality,5yearly,2025,371.523
516,high_variant,5yearly,2025,441.386
516,instant_replacement,5yearly,2025,278.152
516,low_variant,5yearly,2025,310.872
516,medium_variant,5yearly,2025,376.127
516,momentum,5yearly,2025,285.454
516,no_change,5yearly,2025,458.427
516,zero_migration,5yearly,2025,376.677
516,constant_fertility,5yearly,2030,503.266
516,constant_mortality,5yearly,2030,374.954
516,high_variant,5yearly,2030,453.672
516,instant_replacement,5yearly,2030,290.519
516,low_variant,5yearly,2030,309.57
516,medium_variant,5yearly,2030,381.273
516,momentum,5yearly,2030,298.522
516,no_change,5yearly,2030,494.025
516,zero_migration,5yearly,2030,381.677
516,constant_fertility,5yearly,2035,551.341
516,constant_mortality,5yearly,2035,379.312
516,high_variant,5yearly,2035,474.164
516,instant_replacement,5yearly,2035,290.148
516,low_variant,5yearly,2035,305.696
516,medium_variant,5yearly,2035,388.204
516,momentum,5yearly,2035,298.416
516,no_change,5yearly,2035,537.468
516,zero_migration,5yearly,2035,388.526
516,constant_fertility,5yearly,2040,609.55
516,constant_mortality,5yearly,2040,382.644
516,high_variant,5yearly,2040,501.585
516,instant_replacement,5yearly,2040,282.212
516,low_variant,5yearly,2040,297.473
516,medium_variant,5yearly,2040,395.133
516,momentum,5yearly,2040,290.525
516,no_change,5yearly,2040,588.804
516,zero_migration,5yearly,2040,395.469
516,constant_fertility,5yearly,2045,675.027
516,constant_mortality,5yearly,2045,381.212
516,high_variant,5yearly,2045,528.286
516,instant_replacement,5yearly,2045,274.054
516,low_variant,5yearly,2045,283.419
516,medium_variant,5yearly,2045,397.812
516,momentum,5yearly,2045,282.681
516,no_change,5yearly,2045,645.26
516,zero_migration,5yearly,2045,398.217
516,constant_fertility,5yearly,2050,744.531
516,constant_mortality,5yearly,2050,374.349
516,high_variant,5yearly,2050,548.213
516,instant_replacement,5yearly,2050,270.619
516,low_variant,5yearly,2050,265.495
516,medium_variant,5yearly,2050,394.805
516,momentum,5yearly,2050,280.078
516,no_change,5yearly,2050,704.098
516,zero_migration,5yearly,2050,395.264
516,constant_fertility,5yearly,2055,817.848
516,constant_mortality,5yearly,2055,364.887
516,high_variant,5yearly,2055,561.326
516,instant_replacement,5yearly,2055,275.036
516,low_variant,5yearly,2055,247.843
516,medium_variant,5yearly,2055,388.578
516,momentum,5yearly,2055,285.312
516,no_change,5yearly,2055,765.459
516,zero_migration,5yearly,2055,389.032
516,constant_fertility,5yearly,2060,898.084
516,constant_mortality,5yearly,2060,355.464
516,high_variant,5yearly,2060,572.161
516,instant_replacement,5yearly,2060,280.695
516,low_variant,5yearly,2060,232.42
516,medium_variant,5yearly,2060,382.079
516,momentum,5yearly,2060,291.288
516,no_change,5yearly,2060,832.058
516,zero_migration,5yearly,2060,382.486
516,constant_fertility,5yearly,2065,988.632
516,constant_mortality,5yearly,2065,346.582
516,high_variant,5yearly,2065,584.828
516,instant_replacement,5yearly,2065,281.518
516,low_variant,5yearly,2065,218.332
516,medium_variant,5yearly,2065,376.257
516,momentum,5yearly,2065,292.036
516,no_change,5yearly,2065,906.343
516,zero_migration,5yearly,2065,376.625
516,constant_fertility,5yearly,2070,1090.896
516,constant_mortality,5yearly,2070,337.785
516,high_variant,5yearly,2070,600.53
516,instant_replacement,5yearly,2070,278.32
516,low_variant,5yearly,2070,204.364
516,medium_variant,5yearly,2070,370.809
516,momentum,5yearly,2070,288.816
516,no_change,5yearly,2070,988.877
516,zero_migration,5yearly,2070,371.169
516,constant_fertility,5yearly,2075,1204.53
516,constant_mortality,5yearly,2075,328.461
516,high_variant,5yearly,2075,617.201
516,instant_replacement,5yearly,2075,274.754
516,low_variant,5yearly,2075,190.266
516,medium_variant,5yearly,2075,364.931
516,momentum,5yearly,2075,285.487
516,no_change,5yearly,2075,1078.959
516,zero_migration,5yearly,2075,365.31
516,constant_fertility,5yearly,2080,1329.172
516,constant_mortality,5yearly,2080,317.522
516,high_variant,5yearly,2080,630.771
516,instant_replacement,5yearly,2080,273.562
516,low_variant,5yearly,2080,175.836
516,medium_variant,5yearly,2080,357.132
516,momentum,5yearly,2080,284.737
516,no_change,5yearly,2080,1176.179
516,zero_migration,5yearly,2080,357.522
516,constant_fertility,5yearly,2085,1465.708
516,constant_mortality,5yearly,2085,306.453
516,high_variant,5yearly,2085,642.092
516,instant_replacement,5yearly,2085,274.967
516,low_variant,5yearly,2085,162.537
516,medium_variant,5yearly,2085,348.856
516,momentum,5yearly,2085,286.559
516,no_change,5yearly,2085,1281.237
516,zero_migration,5yearly,2085,349.239
516,constant_fertility,5yearly,2090,1616.257
516,constant_mortality,5yearly,2090,296.117
516,high_variant,5yearly,2090,653.096
516,instant_replacement,5yearly,2090,277.071
516,low_variant,5yearly,2090,150.831
516,medium_variant,5yearly,2090,341.105
516,momentum,5yearly,2090,288.85
516,no_change,5yearly,2090,1395.628
516,zero_migration,5yearly,2090,341.468
516,constant_fertility,5yearly,2095,1783.258
516,constant_mortality,5yearly,2095,286.513
516,high_variant,5yearly,2095,665.297
516,instant_replacement,5yearly,2095,277.742
516,low_variant,5yearly,2095,140.339
516,medium_variant,5yearly,2095,334.041
516,momentum,5yearly,2095,289.517
516,no_change,5yearly,2095,1520.825
516,zero_migration,5yearly,2095,334.382
