country,variant,freq,year,noofbirth
84,estimates,5yearly,1950,19.049
84,estimates,5yearly,1955,20.097
84,estimates,5yearly,1960,21.63
84,estimates,5yearly,1965,24.077
84,estimates,5yearly,1970,26.791
84,estimates,5yearly,1975,29.397
84,estimates,5yearly,1980,30.809
84,estimates,5yearly,1985,32.806
84,estimates,5yearly,1990,33.935
84,estimates,5yearly,1995,35.411
84,estimates,5yearly,2000,37.769
84,estimates,5yearly,2005,37.052
84,estimates,5yearly,2010,39.587
84,constant_fertility,5yearly,2015,45.113
84,constant_mortality,5yearly,2015,42.028
84,high_variant,5yearly,2015,46.321
84,instant_replacement,5yearly,2015,35.653
84,low_variant,5yearly,2015,37.773
84,medium_variant,5yearly,2015,42.047
84,momentum,5yearly,2015,35.268
84,no_change,5yearly,2015,45.092
84,zero_migration,5yearly,2015,41.378
84,constant_fertility,5yearly,2020,49.382
84,constant_mortality,5yearly,2020,43.263
84,high_variant,5yearly,2020,50.825
84,instant_replacement,5yearly,2020,38.888
84,low_variant,5yearly,2020,35.839
84,medium_variant,5yearly,2020,43.333
84,momentum,5yearly,2020,37.623
84,no_change,5yearly,2020,49.302
84,zero_migration,5yearly,2020,41.574
84,constant_fertility,5yearly,2025,51.865
84,constant_mortality,5yearly,2025,43.05
84,high_variant,5yearly,2025,53.033
84,instant_replacement,5yearly,2025,40.796
84,low_variant,5yearly,2025,33.333
84,medium_variant,5yearly,2025,43.181
84,momentum,5yearly,2025,38.862
84,no_change,5yearly,2025,51.706
84,zero_migration,5yearly,2025,40.753
84,constant_fertility,5yearly,2030,53.596
84,constant_mortality,5yearly,2030,42.142
84,high_variant,5yearly,2030,52.754
84,instant_replacement,5yearly,2030,41.475
84,low_variant,5yearly,2030,32.038
84,medium_variant,5yearly,2030,42.34
84,momentum,5yearly,2030,39.111
84,no_change,5yearly,2030,53.345
84,zero_migration,5yearly,2030,39.541
84,constant_fertility,5yearly,2035,56.133
84,constant_mortality,5yearly,2035,41.354
84,high_variant,5yearly,2035,53.398
84,instant_replacement,5yearly,2035,41.388
84,low_variant,5yearly,2035,30.43
84,medium_variant,5yearly,2035,41.635
84,momentum,5yearly,2035,38.622
84,no_change,5yearly,2035,55.752
84,zero_migration,5yearly,2035,38.503
84,constant_fertility,5yearly,2040,59.842
84,constant_mortality,5yearly,2040,40.957
84,high_variant,5yearly,2040,55.479
