country,variant,freq,year,noofbirth
422,estimates,5yearly,1950,288.003
422,estimates,5yearly,1955,326.366
422,estimates,5yearly,1960,362.855
422,estimates,5yearly,1965,369.638
422,estimates,5yearly,1970,381.971
422,estimates,5yearly,1975,394.176
422,estimates,5yearly,1980,380.785
422,estimates,5yearly,1985,348.501
422,estimates,5yearly,1990,334.796
422,estimates,5yearly,1995,323.564
422,estimates,5yearly,2000,294.552
422,estimates,5yearly,2005,264.634
422,estimates,5yearly,2010,381.389
422,constant_fertility,5yearly,2015,460.889
422,constant_mortality,5yearly,2015,457.384
422,high_variant,5yearly,2015,524.545
422,instant_replacement,5yearly,2015,559.501
422,low_variant,5yearly,2015,390.309
422,medium_variant,5yearly,2015,457.427
422,momentum,5yearly,2015,567.362
422,no_change,5yearly,2015,460.846
422,zero_migration,5yearly,2015,463.241
422,constant_fertility,5yearly,2020,439.969
422,constant_mortality,5yearly,2020,437.815
422,high_variant,5yearly,2020,541.35
422,instant_replacement,5yearly,2020,537.993
422,low_variant,5yearly,2020,334.581
422,medium_variant,5yearly,2020,437.966
422,momentum,5yearly,2020,588.937
422,no_change,5yearly,2020,439.821
422,zero_migration,5yearly,2020,478.3
422,constant_fertility,5yearly,2025,372.362
422,constant_mortality,5yearly,2025,373.362
422,high_variant,5yearly,2025,484.21
422,instant_replacement,5yearly,2025,459.73
422,low_variant,5yearly,2025,263.08
422,medium_variant,5yearly,2025,373.645
422,momentum,5yearly,2025,573.279
422,no_change,5yearly,2025,372.086
422,zero_migration,5yearly,2025,464.413
422,constant_fertility,5yearly,2030,307.993
422,constant_mortality,5yearly,2030,308.296
422,high_variant,5yearly,2030,401.008
422,instant_replacement,5yearly,2030,381.079
422,low_variant,5yearly,2030,216.768
422,medium_variant,5yearly,2030,308.69
422,momentum,5yearly,2030,534.624
422,no_change,5yearly,2030,307.602
422,zero_migration,5yearly,2030,431.733
422,constant_fertility,5yearly,2035,267.205
422,constant_mortality,5yearly,2035,262.985
422,high_variant,5yearly,2035,348.369
422,instant_replacement,5yearly,2035,332.896
422,low_variant,5yearly,2035,181.742
422,medium_variant,5yearly,2035,263.485
422,momentum,5yearly,2035,504.04
422,no_change,5yearly,2035,266.685
422,zero_migration,5yearly,2035,400.752
422,constant_fertility,5yearly,2040,252.22
422,constant_mortality,5yearly,2040,244.052
422,high_variant,5yearly,2040,342.73
422,instant_replacement,5yearly,2040,331.004
