country,variant,gender,freq,year,lifeexpectancyatbirth
688,estimates,female,5yearly,1950,60.47
688,estimates,male,5yearly,1950,57.72
688,estimates,female,5yearly,1955,63.28
688,estimates,male,5yearly,1955,59.89
688,estimates,female,5yearly,1960,65.92
688,estimates,male,5yearly,1960,62.58
688,estimates,female,5yearly,1965,68.79
688,estimates,male,5yearly,1965,64.67
688,estimates,female,5yearly,1970,70.8
688,estimates,male,5yearly,1970,66.28
688,estimates,female,5yearly,1975,72.25
688,estimates,male,5yearly,1975,66.88
688,estimates,female,5yearly,1980,72.88
688,estimates,male,5yearly,1980,67.55
688,estimates,female,5yearly,1985,73.94
688,estimates,male,5yearly,1985,68.39
688,estimates,female,5yearly,1990,74.72
688,estimates,male,5yearly,1990,68.82
688,estimates,female,5yearly,1995,74.84
688,estimates,male,5yearly,1995,69.05
688,estimates,female,5yearly,2000,75.38
688,estimates,male,5yearly,2000,69.42
688,estimates,female,5yearly,2005,76.11
688,estimates,male,5yearly,2005,70.59
688,estimates,female,5yearly,2010,77.5
688,estimates,male,5yearly,2010,71.83
688,medium_variant,female,5yearly,2015,78.21
688,medium_variant,male,5yearly,2015,72.56
688,medium_variant,female,5yearly,2020,78.89
688,medium_variant,male,5yearly,2020,73.31
688,medium_variant,female,5yearly,2025,79.56
688,medium_variant,male,5yearly,2025,74.07
688,medium_variant,female,5yearly,2030,80.2
688,medium_variant,male,5yearly,2030,74.86
688,medium_variant,female,5yearly,2035,80.81
688,medium_variant,male,5yearly,2035,75.66
688,medium_variant,female,5yearly,2040,81.42
688,medium_variant,male,5yearly,2040,76.48
688,medium_variant,female,5yearly,2045,82.01
688,medium_variant,male,5yearly,2045,77.32
688,medium_variant,female,5yearly,2050,82.59
688,medium_variant,male,5yearly,2050,78.18
688,medium_variant,female,5yearly,2055,83.18
688,medium_variant,male,5yearly,2055,79.06
688,medium_variant,female,5yearly,2060,83.75
688,medium_variant,male,5yearly,2060,79.95
688,medium_variant,female,5yearly,2065,84.3
688,medium_variant,male,5yearly,2065,80.85
688,medium_variant,female,5yearly,2070,84.84
688,medium_variant,male,5yearly,2070,81.72
688,medium_variant,female,5yearly,2075,85.38
688,medium_variant,male,5yearly,2075,82.49
688,medium_variant,female,5yearly,2080,85.92
688,medium_variant,male,5yearly,2080,83.22
688,medium_variant,female,5yearly,2085,86.46
688,medium_variant,male,5yearly,2085,83.87
688,medium_variant,female,5yearly,2090,86.99
688,medium_variant,male,5yearly,2090,84.45
688,medium_variant,female,5yearly,2095,87.55
688,medium_variant,male,5yearly,2095,85.0
688,estimates,female,5yearly,Regi,Serbia
688,estimates,male,5yearly,Regi,Serbia
688,medium_variant,female,5yearly,Regi,Serbia
688,medium_variant,male,5yearly,Regi,Serbia
