country,variant,gender,freq,year,lifeexpectancyatbirth
524,estimates,female,5yearly,1950,34.17
524,estimates,male,5yearly,1950,33.82
524,estimates,female,5yearly,1955,34.69
524,estimates,male,5yearly,1955,34.4
524,estimates,female,5yearly,1960,36.3
524,estimates,male,5yearly,1960,36.04
524,estimates,female,5yearly,1965,39.25
524,estimates,male,5yearly,1965,38.86
524,estimates,female,5yearly,1970,42.24
524,estimates,male,5yearly,1970,41.72
524,estimates,female,5yearly,1975,45.2
524,estimates,male,5yearly,1975,44.57
524,estimates,female,5yearly,1980,48.74
524,estimates,male,5yearly,1980,47.85
524,estimates,female,5yearly,1985,52.61
524,estimates,male,5yearly,1985,51.55
524,estimates,female,5yearly,1990,57.13
524,estimates,male,5yearly,1990,55.64
524,estimates,female,5yearly,1995,61.45
524,estimates,male,5yearly,1995,59.49
524,estimates,female,5yearly,2000,65.2
524,estimates,male,5yearly,2000,62.86
524,estimates,female,5yearly,2005,68.14
524,estimates,male,5yearly,2005,65.48
524,estimates,female,5yearly,2010,70.45
524,estimates,male,5yearly,2010,67.41
524,medium_variant,female,5yearly,2015,72.42
524,medium_variant,male,5yearly,2015,69.14
524,medium_variant,female,5yearly,2020,74.01
524,medium_variant,male,5yearly,2020,70.47
524,medium_variant,female,5yearly,2025,75.35
524,medium_variant,male,5yearly,2025,71.58
524,medium_variant,female,5yearly,2030,76.5
524,medium_variant,male,5yearly,2030,72.58
524,medium_variant,female,5yearly,2035,77.54
524,medium_variant,male,5yearly,2035,73.52
524,medium_variant,female,5yearly,2040,78.47
524,medium_variant,male,5yearly,2040,74.45
524,medium_variant,female,5yearly,2045,79.33
524,medium_variant,male,5yearly,2045,75.34
524,medium_variant,female,5yearly,2050,80.14
524,medium_variant,male,5yearly,2050,76.25
524,medium_variant,female,5yearly,2055,80.9
524,medium_variant,male,5yearly,2055,77.14
524,medium_variant,female,5yearly,2060,81.61
524,medium_variant,male,5yearly,2060,78.03
524,medium_variant,female,5yearly,2065,82.3
524,medium_variant,male,5yearly,2065,78.97
524,medium_variant,female,5yearly,2070,82.97
524,medium_variant,male,5yearly,2070,79.87
524,medium_variant,female,5yearly,2075,83.63
524,medium_variant,male,5yearly,2075,80.8
524,medium_variant,female,5yearly,2080,84.28
524,medium_variant,male,5yearly,2080,81.69
524,medium_variant,female,5yearly,2085,84.86
524,medium_variant,male,5yearly,2085,82.57
524,medium_variant,female,5yearly,2090,85.46
524,medium_variant,male,5yearly,2090,83.35
524,medium_variant,female,5yearly,2095,86.05
524,medium_variant,male,5yearly,2095,84.06
524,estimates,female,5yearly,Regi,Nepal
524,estimates,male,5yearly,Regi,Nepal
524,medium_variant,female,5yearly,Regi,Nepal
524,medium_variant,male,5yearly,Regi,Nepal
