country,variant,gender,freq,year,lifeexpectancyatbirth
4,estimates,female,5yearly,1950,29.43
4,estimates,male,5yearly,1950,27.93
4,estimates,female,5yearly,1955,31.96
4,estimates,male,5yearly,1955,30.43
4,estimates,female,5yearly,1960,34.25
4,estimates,male,5yearly,1960,32.68
4,estimates,female,5yearly,1965,36.42
4,estimates,male,5yearly,1965,34.86
4,estimates,female,5yearly,1970,38.68
4,estimates,male,5yearly,1970,37.09
4,estimates,female,5yearly,1975,41.25
4,estimates,male,5yearly,1975,39.63
4,estimates,female,5yearly,1980,44.42
4,estimates,male,5yearly,1980,42.77
4,estimates,female,5yearly,1985,48.67
4,estimates,male,5yearly,1985,46.8
4,estimates,female,5yearly,1990,52.82
4,estimates,male,5yearly,1990,50.73
4,estimates,female,5yearly,1995,55.33
4,estimates,male,5yearly,1995,53.08
4,estimates,female,5yearly,2000,58.11
4,estimates,male,5yearly,2000,55.77
4,estimates,female,5yearly,2005,61.27
4,estimates,male,5yearly,2005,58.87
4,estimates,female,5yearly,2010,63.52
4,estimates,male,5yearly,2010,61.05
4,medium_variant,female,5yearly,2015,65.62
4,medium_variant,male,5yearly,2015,62.93
4,medium_variant,female,5yearly,2020,67.36
4,medium_variant,male,5yearly,2020,64.43
4,medium_variant,female,5yearly,2025,68.82
4,medium_variant,male,5yearly,2025,65.67
4,medium_variant,female,5yearly,2030,70.06
4,medium_variant,male,5yearly,2030,66.67
4,medium_variant,female,5yearly,2035,71.15
4,medium_variant,male,5yearly,2035,67.55
4,medium_variant,female,5yearly,2040,72.15
4,medium_variant,male,5yearly,2040,68.3
4,medium_variant,female,5yearly,2045,73.05
4,medium_variant,male,5yearly,2045,68.97
4,medium_variant,female,5yearly,2050,73.88
4,medium_variant,male,5yearly,2050,69.59
4,medium_variant,female,5yearly,2055,74.72
4,medium_variant,male,5yearly,2055,70.19
4,medium_variant,female,5yearly,2060,75.47
4,medium_variant,male,5yearly,2060,70.77
4,medium_variant,female,5yearly,2065,76.18
4,medium_variant,male,5yearly,2065,71.36
4,medium_variant,female,5yearly,2070,76.87
4,medium_variant,male,5yearly,2070,71.97
4,medium_variant,female,5yearly,2075,77.52
4,medium_variant,male,5yearly,2075,72.57
4,medium_variant,female,5yearly,2080,78.17
4,medium_variant,male,5yearly,2080,73.23
4,medium_variant,female,5yearly,2085,78.8
4,medium_variant,male,5yearly,2085,73.89
4,medium_variant,female,5yearly,2090,79.42
4,medium_variant,male,5yearly,2090,74.59
4,medium_variant,female,5yearly,2095,80.04
4,medium_variant,male,5yearly,2095,75.33
4,estimates,female,5yearly,Regi,Afghanistan
4,estimates,male,5yearly,Regi,Afghanistan
4,medium_variant,female,5yearly,Regi,Afghanistan
4,medium_variant,male,5yearly,Regi,Afghanistan
