country,variant,gender,freq,year,lifeexpectancyatbirth
474,estimates,female,5yearly,1950,56.89
474,estimates,male,5yearly,1950,54.17
474,estimates,female,5yearly,1955,60.09
474,estimates,male,5yearly,1955,57.51
474,estimates,female,5yearly,1960,63.04
474,estimates,male,5yearly,1960,60.57
474,estimates,female,5yearly,1965,65.82
474,estimates,male,5yearly,1965,63.36
474,estimates,female,5yearly,1970,68.88
474,estimates,male,5yearly,1970,65.59
474,estimates,female,5yearly,1975,71.65
474,estimates,male,5yearly,1975,67.61
474,estimates,female,5yearly,1980,74.16
474,estimates,male,5yearly,1980,69.44
474,estimates,female,5yearly,1985,76.44
474,estimates,male,5yearly,1985,71.12
474,estimates,female,5yearly,1990,78.52
474,estimates,male,5yearly,1990,72.68
474,estimates,female,5yearly,1995,80.42
474,estimates,male,5yearly,1995,74.12
474,estimates,female,5yearly,2000,82.18
474,estimates,male,5yearly,2000,75.47
474,estimates,female,5yearly,2005,83.21
474,estimates,male,5yearly,2005,76.7
474,estimates,female,5yearly,2010,84.36
474,estimates,male,5yearly,2010,77.79
474,medium_variant,female,5yearly,2015,85.22
474,medium_variant,male,5yearly,2015,79.18
474,medium_variant,female,5yearly,2020,86.04
474,medium_variant,male,5yearly,2020,80.25
474,medium_variant,female,5yearly,2025,86.82
474,medium_variant,male,5yearly,2025,81.06
474,medium_variant,female,5yearly,2030,87.55
474,medium_variant,male,5yearly,2030,81.81
474,medium_variant,female,5yearly,2035,88.26
474,medium_variant,male,5yearly,2035,82.53
474,medium_variant,female,5yearly,2040,88.95
474,medium_variant,male,5yearly,2040,83.22
474,medium_variant,female,5yearly,2045,89.63
474,medium_variant,male,5yearly,2045,83.89
474,medium_variant,female,5yearly,2050,90.28
474,medium_variant,male,5yearly,2050,84.54
474,medium_variant,female,5yearly,2055,90.94
474,medium_variant,male,5yearly,2055,85.19
474,medium_variant,female,5yearly,2060,91.56
474,medium_variant,male,5yearly,2060,85.84
474,medium_variant,female,5yearly,2065,92.18
474,medium_variant,male,5yearly,2065,86.47
474,medium_variant,female,5yearly,2070,92.8
474,medium_variant,male,5yearly,2070,87.08
474,medium_variant,female,5yearly,2075,93.41
474,medium_variant,male,5yearly,2075,87.69
474,medium_variant,female,5yearly,2080,94.03
474,medium_variant,male,5yearly,2080,88.3
474,medium_variant,female,5yearly,2085,94.62
474,medium_variant,male,5yearly,2085,88.9
474,medium_variant,female,5yearly,2090,95.2
474,medium_variant,male,5yearly,2090,89.5
474,medium_variant,female,5yearly,2095,95.8
474,medium_variant,male,5yearly,2095,90.08
