country,variant,gender,freq,year,lifeexpectancyatbirth
591,estimates,female,5yearly,1950,57.79
591,estimates,male,5yearly,1950,55.92
591,estimates,female,5yearly,1955,60.51
591,estimates,male,5yearly,1955,58.58
591,estimates,female,5yearly,1960,63.32
591,estimates,male,5yearly,1960,61.07
591,estimates,female,5yearly,1965,65.65
591,estimates,male,5yearly,1965,63.16
591,estimates,female,5yearly,1970,68.49
591,estimates,male,5yearly,1970,65.14
591,estimates,female,5yearly,1975,71.52
591,estimates,male,5yearly,1975,67.17
591,estimates,female,5yearly,1980,73.67
591,estimates,male,5yearly,1980,68.59
591,estimates,female,5yearly,1985,75.39
591,estimates,male,5yearly,1985,69.64
591,estimates,female,5yearly,1990,76.49
591,estimates,male,5yearly,1990,70.83
591,estimates,female,5yearly,1995,77.2
591,estimates,male,5yearly,1995,72.16
591,estimates,female,5yearly,2000,78.24
591,estimates,male,5yearly,2000,73
591,estimates,female,5yearly,2005,79.41
591,estimates,male,5yearly,2005,73.51
591,estimates,female,5yearly,2010,80.49
591,estimates,male,5yearly,2010,74.34
591,medium_variant,female,5yearly,2015,81.32
591,medium_variant,male,5yearly,2015,75.41
591,medium_variant,female,5yearly,2020,82.1
591,medium_variant,male,5yearly,2020,76.49
591,medium_variant,female,5yearly,2025,82.86
591,medium_variant,male,5yearly,2025,77.57
591,medium_variant,female,5yearly,2030,83.57
591,medium_variant,male,5yearly,2030,78.66
591,medium_variant,female,5yearly,2035,84.26
591,medium_variant,male,5yearly,2035,79.74
591,medium_variant,female,5yearly,2040,84.93
591,medium_variant,male,5yearly,2040,80.81
591,medium_variant,female,5yearly,2045,85.56
591,medium_variant,male,5yearly,2045,81.76
591,medium_variant,female,5yearly,2050,86.2
591,medium_variant,male,5yearly,2050,82.56
591,medium_variant,female,5yearly,2055,86.81
591,medium_variant,male,5yearly,2055,83.24
591,medium_variant,female,5yearly,2060,87.41
591,medium_variant,male,5yearly,2060,83.9
591,medium_variant,female,5yearly,2065,88.02
591,medium_variant,male,5yearly,2065,84.52
591,medium_variant,female,5yearly,2070,88.62
591,medium_variant,male,5yearly,2070,85.11
591,medium_variant,female,5yearly,2075,89.2
591,medium_variant,male,5yearly,2075,85.69
591,medium_variant,female,5yearly,2080,89.77
591,medium_variant,male,5yearly,2080,86.26
591,medium_variant,female,5yearly,2085,90.35
591,medium_variant,male,5yearly,2085,86.82
591,medium_variant,female,5yearly,2090,90.91
591,medium_variant,male,5yearly,2090,87.39
591,medium_variant,female,5yearly,2095,91.49
591,medium_variant,male,5yearly,2095,87.94
