country,variant,gender,freq,year,lifeexpectancyatbirth
800,estimates,female,5yearly,1950,41.6
800,estimates,male,5yearly,1950,38.47
800,estimates,female,5yearly,1955,44.2
800,estimates,male,5yearly,1955,41.07
800,estimates,female,5yearly,1960,47
800,estimates,male,5yearly,1960,43.84
800,estimates,female,5yearly,1965,49.67
800,estimates,male,5yearly,1965,46.61
800,estimates,female,5yearly,1970,50.66
800,estimates,male,5yearly,1970,47.67
800,estimates,female,5yearly,1975,50.86
800,estimates,male,5yearly,1975,47.83
800,estimates,female,5yearly,1980,50.78
800,estimates,male,5yearly,1980,47.38
800,estimates,female,5yearly,1985,49.46
800,estimates,male,5yearly,1985,44.45
800,estimates,female,5yearly,1990,47.69
800,estimates,male,5yearly,1990,41.75
800,estimates,female,5yearly,1995,47.66
800,estimates,male,5yearly,1995,42.45
800,estimates,female,5yearly,2000,52.06
800,estimates,male,5yearly,2000,47.77
800,estimates,female,5yearly,2005,56.66
800,estimates,male,5yearly,2005,53.56
800,estimates,female,5yearly,2010,60.7
800,estimates,male,5yearly,2010,56.48
800,medium_variant,female,5yearly,2015,62.45
800,medium_variant,male,5yearly,2015,58.04
800,medium_variant,female,5yearly,2020,64.02
800,medium_variant,male,5yearly,2020,59.79
800,medium_variant,female,5yearly,2025,65.82
800,medium_variant,male,5yearly,2025,61.69
800,medium_variant,female,5yearly,2030,67.63
800,medium_variant,male,5yearly,2030,63.5
800,medium_variant,female,5yearly,2035,69.23
800,medium_variant,male,5yearly,2035,65.15
800,medium_variant,female,5yearly,2040,70.72
800,medium_variant,male,5yearly,2040,66.68
800,medium_variant,female,5yearly,2045,72.14
800,medium_variant,male,5yearly,2045,68.22
800,medium_variant,female,5yearly,2050,73.35
800,medium_variant,male,5yearly,2050,69.56
800,medium_variant,female,5yearly,2055,74.32
800,medium_variant,male,5yearly,2055,70.63
800,medium_variant,female,5yearly,2060,75.13
800,medium_variant,male,5yearly,2060,71.62
800,medium_variant,female,5yearly,2065,75.9
800,medium_variant,male,5yearly,2065,72.59
800,medium_variant,female,5yearly,2070,76.64
800,medium_variant,male,5yearly,2070,73.52
800,medium_variant,female,5yearly,2075,77.36
800,medium_variant,male,5yearly,2075,74.38
800,medium_variant,female,5yearly,2080,78.04
800,medium_variant,male,5yearly,2080,75.09
800,medium_variant,female,5yearly,2085,78.7
800,medium_variant,male,5yearly,2085,75.76
800,medium_variant,female,5yearly,2090,79.35
800,medium_variant,male,5yearly,2090,76.41
800,medium_variant,female,5yearly,2095,79.89
800,medium_variant,male,5yearly,2095,77.04
