country,variant,gender,freq,year,lifeexpectancyatbirth
768,estimates,female,5yearly,1950,36.12
768,estimates,male,5yearly,1950,34.49
768,estimates,female,5yearly,1955,39.52
768,estimates,male,5yearly,1955,37.8
768,estimates,female,5yearly,1960,42.92
768,estimates,male,5yearly,1960,40.87
768,estimates,female,5yearly,1965,46.25
768,estimates,male,5yearly,1965,43.79
768,estimates,female,5yearly,1970,49.58
768,estimates,male,5yearly,1970,46.57
768,estimates,female,5yearly,1975,52.62
768,estimates,male,5yearly,1975,49.26
768,estimates,female,5yearly,1980,55.42
768,estimates,male,5yearly,1980,51.75
768,estimates,female,5yearly,1985,57.06
768,estimates,male,5yearly,1985,53.75
768,estimates,female,5yearly,1990,56.63
768,estimates,male,5yearly,1990,54.9
768,estimates,female,5yearly,1995,54.48
768,estimates,male,5yearly,1995,52.91
768,estimates,female,5yearly,2000,54.7
768,estimates,male,5yearly,2000,53.04
768,estimates,female,5yearly,2005,56.45
768,estimates,male,5yearly,2005,55.13
768,estimates,female,5yearly,2010,59.8
768,estimates,male,5yearly,2010,58.33
768,medium_variant,female,5yearly,2015,61.37
768,medium_variant,male,5yearly,2015,59.66
768,medium_variant,female,5yearly,2020,62.72
768,medium_variant,male,5yearly,2020,60.77
768,medium_variant,female,5yearly,2025,63.87
768,medium_variant,male,5yearly,2025,61.71
768,medium_variant,female,5yearly,2030,64.93
768,medium_variant,male,5yearly,2030,62.51
768,medium_variant,female,5yearly,2035,65.87
768,medium_variant,male,5yearly,2035,63.21
768,medium_variant,female,5yearly,2040,66.74
768,medium_variant,male,5yearly,2040,63.85
768,medium_variant,female,5yearly,2045,67.52
768,medium_variant,male,5yearly,2045,64.41
768,medium_variant,female,5yearly,2050,68.31
768,medium_variant,male,5yearly,2050,64.95
768,medium_variant,female,5yearly,2055,69.03
768,medium_variant,male,5yearly,2055,65.47
768,medium_variant,female,5yearly,2060,69.74
768,medium_variant,male,5yearly,2060,65.93
768,medium_variant,female,5yearly,2065,70.41
768,medium_variant,male,5yearly,2065,66.39
768,medium_variant,female,5yearly,2070,71.09
768,medium_variant,male,5yearly,2070,66.86
768,medium_variant,female,5yearly,2075,71.73
768,medium_variant,male,5yearly,2075,67.29
768,medium_variant,female,5yearly,2080,72.36
768,medium_variant,male,5yearly,2080,67.69
768,medium_variant,female,5yearly,2085,72.98
768,medium_variant,male,5yearly,2085,68.1
768,medium_variant,female,5yearly,2090,73.58
768,medium_variant,male,5yearly,2090,68.5
768,medium_variant,female,5yearly,2095,74.2
768,medium_variant,male,5yearly,2095,68.88
768,estimates,female,5yearly,Regi,Togo
768,estimates,male,5yearly,Regi,Togo
768,medium_variant,female,5yearly,Regi,Togo
768,medium_variant,male,5yearly,Regi,Togo
