country,variant,gender,freq,year,lifeexpectancyatbirth
52,estimates,female,5yearly,1950,59.25
52,estimates,male,5yearly,1950,54.72
52,estimates,female,5yearly,1955,61.84
52,estimates,male,5yearly,1955,57.37
52,estimates,female,5yearly,1960,64.18
52,estimates,male,5yearly,1960,59.72
52,estimates,female,5yearly,1965,66.6
52,estimates,male,5yearly,1965,62.2
52,estimates,female,5yearly,1970,68.46
52,estimates,male,5yearly,1970,64.03
52,estimates,female,5yearly,1975,70.11
52,estimates,male,5yearly,1975,65.65
52,estimates,female,5yearly,1980,71.58
52,estimates,male,5yearly,1980,67.08
52,estimates,female,5yearly,1985,72.89
52,estimates,male,5yearly,1985,68.36
52,estimates,female,5yearly,1990,74.08
52,estimates,male,5yearly,1990,69.5
52,estimates,female,5yearly,1995,75.15
52,estimates,male,5yearly,1995,70.53
52,estimates,female,5yearly,2000,76.0
52,estimates,male,5yearly,2000,71.35
52,estimates,female,5yearly,2005,76.86
52,estimates,male,5yearly,2005,72.13
52,estimates,female,5yearly,2010,77.71
52,estimates,male,5yearly,2010,72.91
52,medium_variant,female,5yearly,2015,78.47
52,medium_variant,male,5yearly,2015,73.68
52,medium_variant,female,5yearly,2020,79.2
52,medium_variant,male,5yearly,2020,74.47
52,medium_variant,female,5yearly,2025,79.9
52,medium_variant,male,5yearly,2025,75.28
52,medium_variant,female,5yearly,2030,80.57
52,medium_variant,male,5yearly,2030,76.1
52,medium_variant,female,5yearly,2035,81.22
52,medium_variant,male,5yearly,2035,76.93
52,medium_variant,female,5yearly,2040,81.88
52,medium_variant,male,5yearly,2040,77.8
52,medium_variant,female,5yearly,2045,82.51
52,medium_variant,male,5yearly,2045,78.68
52,medium_variant,female,5yearly,2050,83.12
52,medium_variant,male,5yearly,2050,79.56
52,medium_variant,female,5yearly,2055,83.71
52,medium_variant,male,5yearly,2055,80.46
52,medium_variant,female,5yearly,2060,84.3
52,medium_variant,male,5yearly,2060,81.38
52,medium_variant,female,5yearly,2065,84.89
52,medium_variant,male,5yearly,2065,82.25
52,medium_variant,female,5yearly,2070,85.46
52,medium_variant,male,5yearly,2070,83.05
52,medium_variant,female,5yearly,2075,86.04
52,medium_variant,male,5yearly,2075,83.77
52,medium_variant,female,5yearly,2080,86.6
52,medium_variant,male,5yearly,2080,84.42
52,medium_variant,female,5yearly,2085,87.17
52,medium_variant,male,5yearly,2085,84.99
52,medium_variant,female,5yearly,2090,87.72
52,medium_variant,male,5yearly,2090,85.56
52,medium_variant,female,5yearly,2095,88.29
52,medium_variant,male,5yearly,2095,86.1
52,estimates,female,5yearly,Regi,Barbados
52,estimates,male,5yearly,Regi,Barbados
52,medium_variant,female,5yearly,Regi,Barbados
52,medium_variant,male,5yearly,Regi,Barbados
