country,variant,gender,freq,year,lifeexpectancyatbirth
854,estimates,female,5yearly,1950,32.03
854,estimates,male,5yearly,1950,30.05
854,estimates,female,5yearly,1955,34.39
854,estimates,male,5yearly,1955,32.35
854,estimates,female,5yearly,1960,36.73
854,estimates,male,5yearly,1960,34.57
854,estimates,female,5yearly,1965,39.19
854,estimates,male,5yearly,1965,36.96
854,estimates,female,5yearly,1970,41.48
854,estimates,male,5yearly,1970,39.1
854,estimates,female,5yearly,1975,44.6
854,estimates,male,5yearly,1975,42.16
854,estimates,female,5yearly,1980,49.54
854,estimates,male,5yearly,1980,47.18
854,estimates,female,5yearly,1985,50.54
854,estimates,male,5yearly,1985,48.31
854,estimates,female,5yearly,1990,50.44
854,estimates,male,5yearly,1990,48.08
854,estimates,female,5yearly,1995,51.25
854,estimates,male,5yearly,1995,48.32
854,estimates,female,5yearly,2000,52.56
854,estimates,male,5yearly,2000,50.5
854,estimates,female,5yearly,2005,55.84
854,estimates,male,5yearly,2005,54.57
854,estimates,female,5yearly,2010,59.26
854,estimates,male,5yearly,2010,58.02
854,medium_variant,female,5yearly,2015,61.6
854,medium_variant,male,5yearly,2015,60.11
854,medium_variant,female,5yearly,2020,63.71
854,medium_variant,male,5yearly,2020,61.95
854,medium_variant,female,5yearly,2025,65.56
854,medium_variant,male,5yearly,2025,63.54
854,medium_variant,female,5yearly,2030,67.17
854,medium_variant,male,5yearly,2030,64.89
854,medium_variant,female,5yearly,2035,68.57
854,medium_variant,male,5yearly,2035,66.01
854,medium_variant,female,5yearly,2040,69.81
854,medium_variant,male,5yearly,2040,67
854,medium_variant,female,5yearly,2045,70.91
854,medium_variant,male,5yearly,2045,67.8
854,medium_variant,female,5yearly,2050,71.9
854,medium_variant,male,5yearly,2050,68.54
854,medium_variant,female,5yearly,2055,72.84
854,medium_variant,male,5yearly,2055,69.19
854,medium_variant,female,5yearly,2060,73.67
854,medium_variant,male,5yearly,2060,69.79
854,medium_variant,female,5yearly,2065,74.49
854,medium_variant,male,5yearly,2065,70.37
854,medium_variant,female,5yearly,2070,75.25
854,medium_variant,male,5yearly,2070,70.96
854,medium_variant,female,5yearly,2075,75.98
854,medium_variant,male,5yearly,2075,71.53
854,medium_variant,female,5yearly,2080,76.67
854,medium_variant,male,5yearly,2080,72.12
854,medium_variant,female,5yearly,2085,77.37
854,medium_variant,male,5yearly,2085,72.72
854,medium_variant,female,5yearly,2090,78.02
854,medium_variant,male,5yearly,2090,73.36
854,medium_variant,female,5yearly,2095,78.67
854,medium_variant,male,5yearly,2095,74.01
