country,variant,gender,freq,year,lifeexpectancyatbirth
430,estimates,female,5yearly,1950,35.92
430,estimates,male,5yearly,1950,30.75
430,estimates,female,5yearly,1955,36.85
430,estimates,male,5yearly,1955,31.89
430,estimates,female,5yearly,1960,37.84
430,estimates,male,5yearly,1960,33.24
430,estimates,female,5yearly,1965,39.92
430,estimates,male,5yearly,1965,36.11
430,estimates,female,5yearly,1970,42.67
430,estimates,male,5yearly,1970,39.07
430,estimates,female,5yearly,1975,46.45
430,estimates,male,5yearly,1975,42.74
430,estimates,female,5yearly,1980,48.88
430,estimates,male,5yearly,1980,45.18
430,estimates,female,5yearly,1985,49.45
430,estimates,male,5yearly,1985,45.36
430,estimates,female,5yearly,1990,49.75
430,estimates,male,5yearly,1990,45.74
430,estimates,female,5yearly,1995,53.3
430,estimates,male,5yearly,1995,51.9
430,estimates,female,5yearly,2000,53.23
430,estimates,male,5yearly,2000,51.55
430,estimates,female,5yearly,2005,58.98
430,estimates,male,5yearly,2005,57.24
430,estimates,female,5yearly,2010,61.6
430,estimates,male,5yearly,2010,59.79
430,medium_variant,female,5yearly,2015,64.27
430,medium_variant,male,5yearly,2015,62.23
430,medium_variant,female,5yearly,2020,66.73
430,medium_variant,male,5yearly,2020,64.41
430,medium_variant,female,5yearly,2025,68.89
430,medium_variant,male,5yearly,2025,66.32
430,medium_variant,female,5yearly,2030,70.74
430,medium_variant,male,5yearly,2030,67.89
430,medium_variant,female,5yearly,2035,72.31
430,medium_variant,male,5yearly,2035,69.17
430,medium_variant,female,5yearly,2040,73.67
430,medium_variant,male,5yearly,2040,70.3
430,medium_variant,female,5yearly,2045,74.88
430,medium_variant,male,5yearly,2045,71.25
430,medium_variant,female,5yearly,2050,75.96
430,medium_variant,male,5yearly,2050,72.12
430,medium_variant,female,5yearly,2055,76.94
430,medium_variant,male,5yearly,2055,72.99
430,medium_variant,female,5yearly,2060,77.8
430,medium_variant,male,5yearly,2060,73.78
430,medium_variant,female,5yearly,2065,78.64
430,medium_variant,male,5yearly,2065,74.61
430,medium_variant,female,5yearly,2070,79.42
430,medium_variant,male,5yearly,2070,75.44
430,medium_variant,female,5yearly,2075,80.16
430,medium_variant,male,5yearly,2075,76.26
430,medium_variant,female,5yearly,2080,80.89
430,medium_variant,male,5yearly,2080,77.1
430,medium_variant,female,5yearly,2085,81.58
430,medium_variant,male,5yearly,2085,77.95
430,medium_variant,female,5yearly,2090,82.25
430,medium_variant,male,5yearly,2090,78.8
430,medium_variant,female,5yearly,2095,82.89
430,medium_variant,male,5yearly,2095,79.7
