country,variant,gender,freq,year,lifeexpectancyatbirth
400,estimates,female,5yearly,1950,45.91
400,estimates,male,5yearly,1950,47.11
400,estimates,female,5yearly,1955,50.67
400,estimates,male,5yearly,1955,50.7
400,estimates,female,5yearly,1960,55.09
400,estimates,male,5yearly,1960,54.18
400,estimates,female,5yearly,1965,59.28
400,estimates,male,5yearly,1965,57.57
400,estimates,female,5yearly,1970,63.04
400,estimates,male,5yearly,1970,60.75
400,estimates,female,5yearly,1975,66.35
400,estimates,male,5yearly,1975,63.67
400,estimates,female,5yearly,1980,68.76
400,estimates,male,5yearly,1980,65.9
400,estimates,female,5yearly,1985,70.64
400,estimates,male,5yearly,1985,67.85
400,estimates,female,5yearly,1990,71.91
400,estimates,male,5yearly,1990,69.09
400,estimates,female,5yearly,1995,72.77
400,estimates,male,5yearly,1995,69.95
400,estimates,female,5yearly,2000,73.75
400,estimates,male,5yearly,2000,70.77
400,estimates,female,5yearly,2005,74.63
400,estimates,male,5yearly,2005,71.52
400,estimates,female,5yearly,2010,75.52
400,estimates,male,5yearly,2010,72.21
400,medium_variant,female,5yearly,2015,76.33
400,medium_variant,male,5yearly,2015,72.85
400,medium_variant,female,5yearly,2020,77.12
400,medium_variant,male,5yearly,2020,73.52
400,medium_variant,female,5yearly,2025,77.85
400,medium_variant,male,5yearly,2025,74.19
400,medium_variant,female,5yearly,2030,78.56
400,medium_variant,male,5yearly,2030,74.85
400,medium_variant,female,5yearly,2035,79.23
400,medium_variant,male,5yearly,2035,75.56
400,medium_variant,female,5yearly,2040,79.86
400,medium_variant,male,5yearly,2040,76.27
400,medium_variant,female,5yearly,2045,80.51
400,medium_variant,male,5yearly,2045,77.0
400,medium_variant,female,5yearly,2050,81.12
400,medium_variant,male,5yearly,2050,77.74
400,medium_variant,female,5yearly,2055,81.72
400,medium_variant,male,5yearly,2055,78.51
400,medium_variant,female,5yearly,2060,82.31
400,medium_variant,male,5yearly,2060,79.29
400,medium_variant,female,5yearly,2065,82.9
400,medium_variant,male,5yearly,2065,80.14
400,medium_variant,female,5yearly,2070,83.47
400,medium_variant,male,5yearly,2070,80.96
400,medium_variant,female,5yearly,2075,84.03
400,medium_variant,male,5yearly,2075,81.77
400,medium_variant,female,5yearly,2080,84.59
400,medium_variant,male,5yearly,2080,82.59
400,medium_variant,female,5yearly,2085,85.13
400,medium_variant,male,5yearly,2085,83.32
400,medium_variant,female,5yearly,2090,85.68
400,medium_variant,male,5yearly,2090,84.0
400,medium_variant,female,5yearly,2095,86.23
400,medium_variant,male,5yearly,2095,84.58
400,estimates,female,5yearly,Regi,Jordan
400,estimates,male,5yearly,Regi,Jordan
400,medium_variant,female,5yearly,Regi,Jordan
400,medium_variant,male,5yearly,Regi,Jordan
