country,variant,gender,freq,year,lifeexpectancyatbirth
792,estimates,female,5yearly,1950,44.15
792,estimates,male,5yearly,1950,38.05
792,estimates,female,5yearly,1955,46.81
792,estimates,male,5yearly,1955,40.71
792,estimates,female,5yearly,1960,50.16
792,estimates,male,5yearly,1960,44.42
792,estimates,female,5yearly,1965,53.47
792,estimates,male,5yearly,1965,48.16
792,estimates,female,5yearly,1970,56.73
792,estimates,male,5yearly,1970,50.89
792,estimates,female,5yearly,1975,60.32
792,estimates,male,5yearly,1975,53.95
792,estimates,female,5yearly,1980,63.87
792,estimates,male,5yearly,1980,56.8
792,estimates,female,5yearly,1985,66.7
792,estimates,male,5yearly,1985,59.61
792,estimates,female,5yearly,1990,69.39
792,estimates,male,5yearly,1990,61.83
792,estimates,female,5yearly,1995,72.51
792,estimates,male,5yearly,1995,64.68
792,estimates,female,5yearly,2000,74.89
792,estimates,male,5yearly,2000,67.97
792,estimates,female,5yearly,2005,76.91
792,estimates,male,5yearly,2005,69.92
792,estimates,female,5yearly,2010,78.12
792,estimates,male,5yearly,2010,71.53
792,medium_variant,female,5yearly,2015,79.34
792,medium_variant,male,5yearly,2015,72.88
792,medium_variant,female,5yearly,2020,80.43
792,medium_variant,male,5yearly,2020,74.17
792,medium_variant,female,5yearly,2025,81.42
792,medium_variant,male,5yearly,2025,75.41
792,medium_variant,female,5yearly,2030,82.33
792,medium_variant,male,5yearly,2030,76.64
792,medium_variant,female,5yearly,2035,83.18
792,medium_variant,male,5yearly,2035,77.83
792,medium_variant,female,5yearly,2040,83.97
792,medium_variant,male,5yearly,2040,79.02
792,medium_variant,female,5yearly,2045,84.71
792,medium_variant,male,5yearly,2045,80.16
792,medium_variant,female,5yearly,2050,85.43
792,medium_variant,male,5yearly,2050,81.23
792,medium_variant,female,5yearly,2055,86.13
792,medium_variant,male,5yearly,2055,82.11
792,medium_variant,female,5yearly,2060,86.8
792,medium_variant,male,5yearly,2060,82.88
792,medium_variant,female,5yearly,2065,87.46
792,medium_variant,male,5yearly,2065,83.58
792,medium_variant,female,5yearly,2070,88.09
792,medium_variant,male,5yearly,2070,84.23
792,medium_variant,female,5yearly,2075,88.71
792,medium_variant,male,5yearly,2075,84.85
792,medium_variant,female,5yearly,2080,89.33
792,medium_variant,male,5yearly,2080,85.45
792,medium_variant,female,5yearly,2085,89.9
792,medium_variant,male,5yearly,2085,86.05
792,medium_variant,female,5yearly,2090,90.51
792,medium_variant,male,5yearly,2090,86.61
792,medium_variant,female,5yearly,2095,91.08
792,medium_variant,male,5yearly,2095,87.2
