region,year,variant,freq,age5yearinterval,fertilityrateper1000women
912,1950,estimates,5yearly,"Region, subregion, country or area *",Northern Africa
912,1950,estimates,5yearly,15_19,136.019323720475
912,1950,estimates,5yearly,20_24,313.656625197514
912,1950,estimates,5yearly,25_29,329.560273262699
912,1950,estimates,5yearly,30_34,274.125836047779
912,1950,estimates,5yearly,35_39,193.153915731398
912,1950,estimates,5yearly,40_44,88.8951842047647
912,1950,estimates,5yearly,45_49,24.8030886607817
912,1955,estimates,5yearly,"Region, subregion, country or area *",Northern Africa
912,1955,estimates,5yearly,15_19,137.405931927012
912,1955,estimates,5yearly,20_24,317.891686904411
912,1955,estimates,5yearly,25_29,333.62459239421
912,1955,estimates,5yearly,30_34,277.433905781135
912,1955,estimates,5yearly,35_39,194.361379222232
912,1955,estimates,5yearly,40_44,89.2777760867867
912,1955,estimates,5yearly,45_49,24.7643729251952
912,1960,estimates,5yearly,"Region, subregion, country or area *",Northern Africa
912,1960,estimates,5yearly,15_19,139.834474910997
912,1960,estimates,5yearly,20_24,320.868065441368
912,1960,estimates,5yearly,25_29,336.49379046501
912,1960,estimates,5yearly,30_34,280.606808667091
912,1960,estimates,5yearly,35_39,195.157238061886
912,1960,estimates,5yearly,40_44,89.5270082735748
912,1960,estimates,5yearly,45_49,24.7218177133532
912,1965,estimates,5yearly,"Region, subregion, country or area *",Northern Africa
912,1965,estimates,5yearly,15_19,135.265672543795
912,1965,estimates,5yearly,20_24,311.800694128298
912,1965,estimates,5yearly,25_29,332.141155694691
912,1965,estimates,5yearly,30_34,278.313351311336
912,1965,estimates,5yearly,35_39,195.244469259092
912,1965,estimates,5yearly,40_44,88.201162226601
912,1965,estimates,5yearly,45_49,24.5688911995713
912,1970,estimates,5yearly,"Region, subregion, country or area *",Northern Africa
912,1970,estimates,5yearly,15_19,123.57341094239
912,1970,estimates,5yearly,20_24,291.561505146521
912,1970,estimates,5yearly,25_29,318.269208556644
912,1970,estimates,5yearly,30_34,267.279209329598
912,1970,estimates,5yearly,35_39,193.560749893383
912,1970,estimates,5yearly,40_44,85.7330028762451
912,1970,estimates,5yearly,45_49,24.4967367317673
912,1975,estimates,5yearly,"Region, subregion, country or area *",Northern Africa
912,1975,estimates,5yearly,15_19,110.925545721787
912,1975,estimates,5yearly,20_24,269.498771018185
912,1975,estimates,5yearly,25_29,304.711032249183
912,1975,estimates,5yearly,30_34,258.884734854826
912,1975,estimates,5yearly,35_39,184.740143982234
912,1975,estimates,5yearly,40_44,86.0311789841581
912,1975,estimates,5yearly,45_49,22.1939145924464
912,1980,estimates,5yearly,"Region, subregion, country or area *",Northern Africa
912,1980,estimates,5yearly,15_19,88.2842036795756
912,1980,estimates,5yearly,20_24,248.030251570165
912,1980,estimates,5yearly,25_29,288.315297319788
912,1980,estimates,5yearly,30_34,247.786701355076
912,1980,estimates,5yearly,35_39,173.882205547548
912,1980,estimates,5yearly,40_44,79.3714433550789
912,1980,estimates,5yearly,45_49,22.2022464073359
912,1985,estimates,5yearly,"Region, subregion, country or area *",Northern Africa
912,1985,estimates,5yearly,15_19,64.6096615921596
912,1985,estimates,5yearly,20_24,213.089545853267
912,1985,estimates,5yearly,25_29,261.162002514571
912,1985,estimates,5yearly,30_34,227.867886978371
912,1985,estimates,5yearly,35_39,157.233353522679
912,1985,estimates,5yearly,40_44,75.2405577521911
912,1985,estimates,5yearly,45_49,23.0451891756615
912,1990,estimates,5yearly,"Region, subregion, country or area *",Northern Africa
912,1990,estimates,5yearly,15_19,59.6839118190351
912,1990,estimates,5yearly,20_24,178.841477098825
912,1990,estimates,5yearly,25_29,214.021971280933
912,1990,estimates,5yearly,30_34,185.992467143459
912,1990,estimates,5yearly,35_39,127.630398357639
912,1990,estimates,5yearly,40_44,59.879527338908
912,1990,estimates,5yearly,45_49,15.8185013846304
912,1995,estimates,5yearly,"Region, subregion, country or area *",Northern Africa
912,1995,estimates,5yearly,15_19,48.878054843561
912,1995,estimates,5yearly,20_24,152.585180507741
912,1995,estimates,5yearly,25_29,182.83011766798
912,1995,estimates,5yearly,30_34,151.593718905071
912,1995,estimates,5yearly,35_39,99.957203799641
912,1995,estimates,5yearly,40_44,44.6281580764471
912,1995,estimates,5yearly,45_49,12.983345408583
912,2000,estimates,5yearly,"Region, subregion, country or area *",Northern Africa
912,2000,estimates,5yearly,15_19,48.149080474551
912,2000,estimates,5yearly,20_24,140.300659491408
912,2000,estimates,5yearly,25_29,168.486714657022
912,2000,estimates,5yearly,30_34,138.723658460282
912,2000,estimates,5yearly,35_39,87.2011045724028
912,2000,estimates,5yearly,40_44,36.2456789078417
912,2000,estimates,5yearly,45_49,10.9755474492445
912,2005,estimates,5yearly,"Region, subregion, country or area *",Northern Africa
912,2005,estimates,5yearly,15_19,46.1802454154507
912,2005,estimates,5yearly,20_24,135.488089760489
912,2005,estimates,5yearly,25_29,167.223437070346
