region,year,variant,freq,age5yearinterval,fertilityrateper1000women
910,1950,estimates,5yearly,"Region, subregion, country or area *",Eastern Africa
910,1950,estimates,5yearly,15_19,137.71836756044
910,1950,estimates,5yearly,20_24,300.805732281793
910,1950,estimates,5yearly,25_29,300.331531502877
910,1950,estimates,5yearly,30_34,271.834064226143
910,1950,estimates,5yearly,35_39,215.942280176223
910,1950,estimates,5yearly,40_44,127.082674219484
910,1950,estimates,5yearly,45_49,56.4549465729134
910,1955,estimates,5yearly,"Region, subregion, country or area *",Eastern Africa
910,1955,estimates,5yearly,15_19,138.139076039024
910,1955,estimates,5yearly,20_24,300.835292333414
910,1955,estimates,5yearly,25_29,300.516167221556
910,1955,estimates,5yearly,30_34,272.013359016588
910,1955,estimates,5yearly,35_39,215.366225309136
910,1955,estimates,5yearly,40_44,126.729319913037
910,1955,estimates,5yearly,45_49,56.2474878675806
910,1960,estimates,5yearly,"Region, subregion, country or area *",Eastern Africa
910,1960,estimates,5yearly,15_19,139.688877771384
910,1960,estimates,5yearly,20_24,302.813402309992
910,1960,estimates,5yearly,25_29,303.078226163783
910,1960,estimates,5yearly,30_34,274.756052389004
910,1960,estimates,5yearly,35_39,217.366892925557
910,1960,estimates,5yearly,40_44,127.52674658556
910,1960,estimates,5yearly,45_49,56.5277143778796
910,1965,estimates,5yearly,"Region, subregion, country or area *",Eastern Africa
910,1965,estimates,5yearly,15_19,140.689050288995
910,1965,estimates,5yearly,20_24,303.378632250536
910,1965,estimates,5yearly,25_29,302.600782858935
910,1965,estimates,5yearly,30_34,274.076876840242
910,1965,estimates,5yearly,35_39,217.350925526263
910,1965,estimates,5yearly,40_44,127.390033926225
910,1965,estimates,5yearly,45_49,56.3809724881868
910,1970,estimates,5yearly,"Region, subregion, country or area *",Eastern Africa
910,1970,estimates,5yearly,15_19,143.810806711518
910,1970,estimates,5yearly,20_24,305.79044383695
910,1970,estimates,5yearly,25_29,304.67309496065
910,1970,estimates,5yearly,30_34,275.145647267247
910,1970,estimates,5yearly,35_39,218.19170570608
910,1970,estimates,5yearly,40_44,126.050419180328
910,1970,estimates,5yearly,45_49,55.0057739162653
910,1975,estimates,5yearly,"Region, subregion, country or area *",Eastern Africa
910,1975,estimates,5yearly,15_19,144.120152948351
910,1975,estimates,5yearly,20_24,303.426385058616
910,1975,estimates,5yearly,25_29,304.101415988649
910,1975,estimates,5yearly,30_34,273.860671785966
910,1975,estimates,5yearly,35_39,216.714353775039
910,1975,estimates,5yearly,40_44,124.363400520439
910,1975,estimates,5yearly,45_49,53.71745314162
910,1980,estimates,5yearly,"Region, subregion, country or area *",Eastern Africa
910,1980,estimates,5yearly,15_19,140.987255209292
910,1980,estimates,5yearly,20_24,298.646575556552
910,1980,estimates,5yearly,25_29,299.773097124612
910,1980,estimates,5yearly,30_34,272.540006012866
910,1980,estimates,5yearly,35_39,216.321473237416
910,1980,estimates,5yearly,40_44,122.928758121723
910,1980,estimates,5yearly,45_49,52.2446638828653
910,1985,estimates,5yearly,"Region, subregion, country or area *",Eastern Africa
910,1985,estimates,5yearly,15_19,137.282587110821
910,1985,estimates,5yearly,20_24,289.473452029533
910,1985,estimates,5yearly,25_29,292.681720874987
910,1985,estimates,5yearly,30_34,264.558909980784
910,1985,estimates,5yearly,35_39,208.004104002844
910,1985,estimates,5yearly,40_44,119.175115237138
910,1985,estimates,5yearly,45_49,48.655662372824
910,1990,estimates,5yearly,"Region, subregion, country or area *",Eastern Africa
910,1990,estimates,5yearly,15_19,133.003183798851
910,1990,estimates,5yearly,20_24,277.98258890433
910,1990,estimates,5yearly,25_29,278.995753052715
910,1990,estimates,5yearly,30_34,247.82200418796
910,1990,estimates,5yearly,35_39,192.499253239635
910,1990,estimates,5yearly,40_44,108.414726145685
910,1990,estimates,5yearly,45_49,43.3502613276738
910,1995,estimates,5yearly,"Region, subregion, country or area *",Eastern Africa
910,1995,estimates,5yearly,15_19,130.642174763786
910,1995,estimates,5yearly,20_24,272.884622420389
910,1995,estimates,5yearly,25_29,271.648618739655
910,1995,estimates,5yearly,30_34,235.86063750684
910,1995,estimates,5yearly,35_39,178.434164061669
910,1995,estimates,5yearly,40_44,96.9447348877827
910,1995,estimates,5yearly,45_49,37.5973032883356
910,2000,estimates,5yearly,"Region, subregion, country or area *",Eastern Africa
910,2000,estimates,5yearly,15_19,122.636050595433
910,2000,estimates,5yearly,20_24,259.830114158208
910,2000,estimates,5yearly,25_29,258.682443533723
910,2000,estimates,5yearly,30_34,222.712902059654
910,2000,estimates,5yearly,35_39,165.512807123759
910,2000,estimates,5yearly,40_44,88.9747988472759
910,2000,estimates,5yearly,45_49,33.3343082231297
910,2005,estimates,5yearly,"Region, subregion, country or area *",Eastern Africa
910,2005,estimates,5yearly,15_19,111.414039938731
910,2005,estimates,5yearly,20_24,246.722338583596
910,2005,estimates,5yearly,25_29,250.187601930078
910,2005,estimates,5yearly,30_34,207.702590246242
910,2005,estimates,5yearly,35_39,148.281277618413
910,2005,estimates,5yearly,40_44,75.8200678943332
910,2005,estimates,5yearly,45_49,29.2127870876369
910,2010,estimates,5yearly,"Region, subregion, country or area *",Eastern Africa
910,2010,estimates,5yearly,15_19,99.8105524872919
910,2010,estimates,5yearly,20_24,231.016133096076
910,2010,estimates,5yearly,25_29,239.117748303579
910,2010,estimates,5yearly,30_34,190.476333407306
910,2010,estimates,5yearly,35_39,130.131520208005
910,2010,estimates,5yearly,40_44,62.7422766224685
910,2010,estimates,5yearly,45_49,23.8307774115341
910,2015,constant_fertility,5yearly,"Region, subregion, country or area *",Eastern Africa
910,2015,constant_mortality,5yearly,"Region, subregion, country or area *",Eastern Africa
910,2015,high_variant,5yearly,"Region, subregion, country or area *",Eastern Africa
910,2015,instant_replacement,5yearly,"Region, subregion, country or area *",Eastern Africa
910,2015,low_variant,5yearly,"Region, subregion, country or area *",Eastern Africa
910,2015,medium_variant,5yearly,"Region, subregion, country or area *",Eastern Africa
910,2015,momentum,5yearly,"Region, subregion, country or area *",Eastern Africa
910,2015,no_change,5yearly,"Region, subregion, country or area *",Eastern Africa
910,2015,zero_migration,5yearly,"Region, subregion, country or area *",Eastern Africa
910,2015,constant_fertility,5yearly,15_19,100.26886686229
