region,year,variant,freq,age5yearinterval,fertilityrateper1000women
5501,1950,estimates,5yearly,"Region, subregion, country or area *",Southern Asia
5501,1950,estimates,5yearly,15_19,113.743043865974
5501,1950,estimates,5yearly,20_24,264.271537176075
5501,1950,estimates,5yearly,25_29,294.848824463605
5501,1950,estimates,5yearly,30_34,247.709677686137
5501,1950,estimates,5yearly,35_39,173.272661356764
5501,1950,estimates,5yearly,40_44,85.9806339408891
5501,1950,estimates,5yearly,45_49,28.4053486191336
5501,1955,estimates,5yearly,"Region, subregion, country or area *",Southern Asia
5501,1955,estimates,5yearly,15_19,114.813287455287
5501,1955,estimates,5yearly,20_24,265.153867206996
5501,1955,estimates,5yearly,25_29,295.553241949794
5501,1955,estimates,5yearly,30_34,248.361867448094
5501,1955,estimates,5yearly,35_39,173.879225829704
5501,1955,estimates,5yearly,40_44,86.2437317859833
5501,1955,estimates,5yearly,45_49,28.4180988968863
5501,1960,estimates,5yearly,"Region, subregion, country or area *",Southern Asia
5501,1960,estimates,5yearly,15_19,116.228168859108
5501,1960,estimates,5yearly,20_24,267.337013914877
5501,1960,estimates,5yearly,25_29,291.42058152683
5501,1960,estimates,5yearly,30_34,249.548205459915
5501,1960,estimates,5yearly,35_39,175.223128327447
5501,1960,estimates,5yearly,40_44,87.0305695093522
5501,1960,estimates,5yearly,45_49,27.0302453727839
5501,1965,estimates,5yearly,"Region, subregion, country or area *",Southern Asia
5501,1965,estimates,5yearly,15_19,117.639925332707
5501,1965,estimates,5yearly,20_24,271.872693066078
5501,1965,estimates,5yearly,25_29,284.337961003112
5501,1965,estimates,5yearly,30_34,238.912046159768
5501,1965,estimates,5yearly,35_39,167.334865064758
5501,1965,estimates,5yearly,40_44,82.673000501104
5501,1965,estimates,5yearly,45_49,24.5858570170882
5501,1970,estimates,5yearly,"Region, subregion, country or area *",Southern Asia
5501,1970,estimates,5yearly,15_19,117.852266324904
5501,1970,estimates,5yearly,20_24,274.907146101248
5501,1970,estimates,5yearly,25_29,276.214516332354
5501,1970,estimates,5yearly,30_34,222.103867704107
5501,1970,estimates,5yearly,35_39,149.188270301123
5501,1970,estimates,5yearly,40_44,71.0921208449454
5501,1970,estimates,5yearly,45_49,22.1503571393234
5501,1975,estimates,5yearly,"Region, subregion, country or area *",Southern Asia
5501,1975,estimates,5yearly,15_19,117.055617305951
5501,1975,estimates,5yearly,20_24,272.00179296667
5501,1975,estimates,5yearly,25_29,261.228823093099
5501,1975,estimates,5yearly,30_34,201.595157335062
5501,1975,estimates,5yearly,35_39,130.619669075362
5501,1975,estimates,5yearly,40_44,60.6272493110201
5501,1975,estimates,5yearly,45_49,18.8269304082004
5501,1980,estimates,5yearly,"Region, subregion, country or area *",Southern Asia
5501,1980,estimates,5yearly,15_19,117.682882186263
5501,1980,estimates,5yearly,20_24,272.665283093287
5501,1980,estimates,5yearly,25_29,249.820852234106
