region,year,variant,freq,age5yearinterval,fertilityrateper1000women
948,1950,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1950,estimates,5yearly,15_19,112.817747988017
948,1950,estimates,5yearly,20_24,267.587218842182
948,1950,estimates,5yearly,25_29,292.298926582555
948,1950,estimates,5yearly,30_34,246.510810702954
948,1950,estimates,5yearly,35_39,175.508354069098
948,1950,estimates,5yearly,40_44,89.6860818662521
948,1950,estimates,5yearly,45_49,30.313588986924
948,1955,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1955,estimates,5yearly,15_19,114.067509837374
948,1955,estimates,5yearly,20_24,270.326124473598
948,1955,estimates,5yearly,25_29,296.182298350094
948,1955,estimates,5yearly,30_34,249.511418148212
948,1955,estimates,5yearly,35_39,178.187932216538
948,1955,estimates,5yearly,40_44,91.0634865738852
948,1955,estimates,5yearly,45_49,30.1895099330738
948,1960,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1960,estimates,5yearly,15_19,115.546228370935
948,1960,estimates,5yearly,20_24,272.745357841469
948,1960,estimates,5yearly,25_29,292.743401508703
948,1960,estimates,5yearly,30_34,248.801679286676
948,1960,estimates,5yearly,35_39,178.763797772692
948,1960,estimates,5yearly,40_44,90.9510611882915
948,1960,estimates,5yearly,45_49,29.1692025826893
948,1965,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1965,estimates,5yearly,15_19,113.955787225699
948,1965,estimates,5yearly,20_24,269.217055781394
948,1965,estimates,5yearly,25_29,287.534042466201
948,1965,estimates,5yearly,30_34,240.729786041754
948,1965,estimates,5yearly,35_39,170.583918287197
948,1965,estimates,5yearly,40_44,86.686461709583
948,1965,estimates,5yearly,45_49,27.2900557519399
948,1970,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1970,estimates,5yearly,15_19,109.522433281157
948,1970,estimates,5yearly,20_24,263.778643527489
948,1970,estimates,5yearly,25_29,277.366752690888
948,1970,estimates,5yearly,30_34,226.418101973764
948,1970,estimates,5yearly,35_39,157.181241689855
948,1970,estimates,5yearly,40_44,78.9680490924634
948,1970,estimates,5yearly,45_49,24.7958626934149
948,1975,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1975,estimates,5yearly,15_19,106.65331872634
948,1975,estimates,5yearly,20_24,253.852147256285
948,1975,estimates,5yearly,25_29,259.941347863799
948,1975,estimates,5yearly,30_34,206.285814056082
948,1975,estimates,5yearly,35_39,139.471083403123
948,1975,estimates,5yearly,40_44,68.6455433153138
948,1975,estimates,5yearly,45_49,21.4397405541882
948,1980,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1980,estimates,5yearly,15_19,103.146259118132
948,1980,estimates,5yearly,20_24,245.466291190145
948,1980,estimates,5yearly,25_29,244.132963591223
948,1980,estimates,5yearly,30_34,187.63713343303
948,1980,estimates,5yearly,35_39,124.977710151862
948,1980,estimates,5yearly,40_44,60.5298241956278
948,1980,estimates,5yearly,45_49,18.9120705168962
948,1985,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1985,estimates,5yearly,15_19,96.7315519953078
948,1985,estimates,5yearly,20_24,230.007423127929
948,1985,estimates,5yearly,25_29,222.940907347848
948,1985,estimates,5yearly,30_34,165.914525995778
948,1985,estimates,5yearly,35_39,108.523019410586
948,1985,estimates,5yearly,40_44,52.7254332498939
948,1985,estimates,5yearly,45_49,16.3393844750991
948,1990,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1990,estimates,5yearly,15_19,89.48124153318
948,1990,estimates,5yearly,20_24,213.451002527208
948,1990,estimates,5yearly,25_29,202.210604652843
948,1990,estimates,5yearly,30_34,146.439300899858
948,1990,estimates,5yearly,35_39,92.9265957132604
948,1990,estimates,5yearly,40_44,43.9733340179478
948,1990,estimates,5yearly,45_49,12.9298295171574
948,1995,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1995,estimates,5yearly,15_19,80.1730974999546
948,1995,estimates,5yearly,20_24,197.472976533581
948,1995,estimates,5yearly,25_29,187.144901048196
948,1995,estimates,5yearly,30_34,132.55600568729
948,1995,estimates,5yearly,35_39,80.6247091642646
948,1995,estimates,5yearly,40_44,36.5372200330788
948,1995,estimates,5yearly,45_49,11.2891982689381
948,2000,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2000,estimates,5yearly,15_19,71.7556914822093
948,2000,estimates,5yearly,20_24,185.734534766198
948,2000,estimates,5yearly,25_29,175.951046434051
948,2000,estimates,5yearly,30_34,122.832646073655
948,2000,estimates,5yearly,35_39,71.8693127271677
948,2000,estimates,5yearly,40_44,30.7797505948486
948,2000,estimates,5yearly,45_49,9.32873342850574
948,2005,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2005,estimates,5yearly,15_19,64.6600703997579
948,2005,estimates,5yearly,20_24,176.936766151782
948,2005,estimates,5yearly,25_29,168.672195283914
948,2005,estimates,5yearly,30_34,116.270118647838
948,2005,estimates,5yearly,35_39,66.0337202682811
948,2005,estimates,5yearly,40_44,26.5688124831946
948,2005,estimates,5yearly,45_49,8.07368186972835
948,2010,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2010,estimates,5yearly,15_19,59.4161566302959
948,2010,estimates,5yearly,20_24,168.122525863246
948,2010,estimates,5yearly,25_29,162.243444947421
948,2010,estimates,5yearly,30_34,111.365453005348
948,2010,estimates,5yearly,35_39,62.6668213135399
948,2010,estimates,5yearly,40_44,23.824753942778
948,2010,estimates,5yearly,45_49,6.84070611802221
948,2015,constant_fertility,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2015,constant_mortality,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2015,high_variant,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2015,instant_replacement,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2015,low_variant,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2015,medium_variant,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2015,momentum,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2015,no_change,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2015,zero_migration,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2015,constant_fertility,5yearly,15_19,61.5345393865007
948,2015,constant_mortality,5yearly,15_19,54.9953059666138
948,2015,high_variant,5yearly,15_19,59.3981627343777
948,2015,instant_replacement,5yearly,15_19,39.9131412961283
948,2015,low_variant,5yearly,15_19,50.4539718630407
948,2015,medium_variant,5yearly,15_19,55.0034956628431
948,2015,momentum,5yearly,15_19,40.5132916387579
948,2015,no_change,5yearly,15_19,61.5255399077033
948,2015,zero_migration,5yearly,15_19,55.0024592212529
948,2015,constant_fertility,5yearly,20_24,171.080760979283
948,2015,constant_mortality,5yearly,20_24,161.415359693184
948,2015,high_variant,5yearly,20_24,175.699110779264
948,2015,instant_replacement,5yearly,20_24,128.759076801439
948,2015,low_variant,5yearly,20_24,146.859911798319
948,2015,medium_variant,5yearly,20_24,161.430897367323
948,2015,momentum,5yearly,20_24,130.501900071995
948,2015,no_change,5yearly,20_24,171.064584747884
948,2015,zero_migration,5yearly,20_24,161.451142847867
948,2015,constant_fertility,5yearly,25_29,164.987215318824
948,2015,constant_mortality,5yearly,25_29,157.476946385778
948,2015,high_variant,5yearly,25_29,171.708313206813
948,2015,instant_replacement,5yearly,25_29,126.179877660386
948,2015,low_variant,5yearly,25_29,143.306597025472
948,2015,medium_variant,5yearly,25_29,157.49486850158
948,2015,momentum,5yearly,25_29,127.786287799399
948,2015,no_change,5yearly,25_29,164.968456681459
948,2015,zero_migration,5yearly,25_29,157.5283863613
948,2015,constant_fertility,5yearly,30_34,113.184653985705
948,2015,constant_mortality,5yearly,30_34,106.909033590504
948,2015,high_variant,5yearly,30_34,116.572802679506
948,2015,instant_replacement,5yearly,30_34,84.3749004806414
948,2015,low_variant,5yearly,30_34,97.4770383844505
948,2015,medium_variant,5yearly,30_34,106.929846623071
948,2015,momentum,5yearly,30_34,85.4064927856216
948,2015,no_change,5yearly,30_34,113.161164290364
948,2015,zero_migration,5yearly,30_34,106.9512820848
948,2015,constant_fertility,5yearly,35_39,63.9879967200797
948,2015,constant_mortality,5yearly,35_39,59.034131722733
948,2015,high_variant,5yearly,35_39,64.1839861736154
948,2015,instant_replacement,5yearly,35_39,44.4456860540415
948,2015,low_variant,5yearly,35_39,54.1273130426839
948,2015,medium_variant,5yearly,35_39,59.0604871682897
948,2015,momentum,5yearly,35_39,45.0197712878094
948,2015,no_change,5yearly,35_39,63.9588355290561
948,2015,zero_migration,5yearly,35_39,59.0722573872127
948,2015,constant_fertility,5yearly,40_44,24.6445722798353
948,2015,constant_mortality,5yearly,40_44,21.488584945635
948,2015,high_variant,5yearly,40_44,23.242562953003
948,2015,instant_replacement,5yearly,40_44,15.2509941272157
948,2015,low_variant,5yearly,40_44,19.8211154016999
948,2015,medium_variant,5yearly,40_44,21.5030772596137
948,2015,momentum,5yearly,40_44,15.4773866406535
948,2015,no_change,5yearly,40_44,24.6277433427241
948,2015,zero_migration,5yearly,40_44,21.5122865149975
948,2015,constant_fertility,5yearly,45_49,7.09072795477004
948,2015,constant_mortality,5yearly,45_49,6.12384080761549
948,2015,high_variant,5yearly,45_49,6.58962340280622
948,2015,instant_replacement,5yearly,45_49,4.19633393006342
948,2015,low_variant,5yearly,45_49,5.6603950449787
948,2015,medium_variant,5yearly,45_49,6.1282336055947
948,2015,momentum,5yearly,45_49,4.26883847290834
948,2015,no_change,5yearly,45_49,7.08556475034007
948,2015,zero_migration,5yearly,45_49,6.13322405361434
948,2020,constant_fertility,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2020,constant_mortality,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2020,high_variant,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2020,instant_replacement,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2020,low_variant,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2020,medium_variant,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2020,momentum,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2020,no_change,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2020,zero_migration,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2020,constant_fertility,5yearly,15_19,63.393495981421
948,2020,constant_mortality,5yearly,15_19,50.4149995837867
948,2020,high_variant,5yearly,15_19,57.056213816423
948,2020,instant_replacement,5yearly,15_19,37.0113586139902
948,2020,low_variant,5yearly,15_19,43.6756281389782
948,2020,medium_variant,5yearly,15_19,50.4493639184897
948,2020,momentum,5yearly,15_19,38.0640777769358
948,2020,no_change,5yearly,15_19,63.3527349778877
948,2020,zero_migration,5yearly,15_19,50.431419300224
948,2020,constant_fertility,5yearly,20_24,174.450606400142
948,2020,constant_mortality,5yearly,20_24,153.976390363245
948,2020,high_variant,5yearly,20_24,176.653754417413
948,2020,instant_replacement,5yearly,20_24,125.983775386488
948,2020,low_variant,5yearly,20_24,131.098346790041
948,2020,medium_variant,5yearly,20_24,154.032158490324
948,2020,momentum,5yearly,20_24,129.22851020644
948,2020,no_change,5yearly,20_24,174.390082935257
948,2020,zero_migration,5yearly,20_24,154.027211047861
948,2020,constant_fertility,5yearly,25_29,168.197597634681
948,2020,constant_mortality,5yearly,25_29,153.318583405165
948,2020,high_variant,5yearly,25_29,176.406627732628
948,2020,instant_replacement,5yearly,25_29,126.574621278562
948,2020,low_variant,5yearly,25_29,130.412432894948
948,2020,medium_variant,5yearly,25_29,153.383033885236
948,2020,momentum,5yearly,25_29,129.627427556405
948,2020,no_change,5yearly,25_29,168.125369269355
948,2020,zero_migration,5yearly,25_29,153.424291236363
948,2020,constant_fertility,5yearly,30_34,115.77780831382
948,2020,constant_mortality,5yearly,30_34,105.167299840721
948,2020,high_variant,5yearly,30_34,121.13210206233
948,2020,instant_replacement,5yearly,30_34,86.4684590378588
948,2020,low_variant,5yearly,30_34,89.5131340814097
948,2020,medium_variant,5yearly,30_34,105.229769241849
948,2020,momentum,5yearly,30_34,88.404126094439
948,2020,no_change,5yearly,30_34,115.693270360537
948,2020,zero_migration,5yearly,30_34,105.269042605396
948,2020,constant_fertility,5yearly,35_39,65.4164483765558
948,2020,constant_mortality,5yearly,35_39,56.7996154316988
948,2020,high_variant,5yearly,35_39,65.1874037527161
948,2020,instant_replacement,5yearly,35_39,44.7751888522264
948,2020,low_variant,5yearly,35_39,48.7960387549153
948,2020,medium_variant,5yearly,35_39,56.878433277491
948,2020,momentum,5yearly,35_39,45.7963569450371
948,2020,no_change,5yearly,35_39,65.3182823633337
948,2020,zero_migration,5yearly,35_39,56.8755457779765
948,2020,constant_fertility,5yearly,40_44,25.3939034713094
948,2020,constant_mortality,5yearly,40_44,19.5805330749968
948,2020,high_variant,5yearly,40_44,22.3070589742271
948,2020,instant_replacement,5yearly,40_44,14.5341964862315
948,2020,low_variant,5yearly,40_44,17.0225177953272
948,2020,medium_variant,5yearly,40_44,19.6248192135793
948,2020,momentum,5yearly,40_44,14.9213005715691
948,2020,no_change,5yearly,40_44,25.3343610850209
948,2020,zero_migration,5yearly,40_44,19.6362685613305
948,2020,constant_fertility,5yearly,45_49,7.40988534343843
948,2020,constant_mortality,5yearly,45_49,5.54004622727549
948,2020,high_variant,5yearly,45_49,6.26301158515824
948,2020,instant_replacement,5yearly,45_49,3.95724562950064
948,2020,low_variant,5yearly,45_49,4.84161387561913
948,2020,medium_variant,5yearly,45_49,5.55488116657143
948,2020,momentum,5yearly,45_49,4.08451415424007
948,2020,no_change,5yearly,45_49,7.38985988057252
948,2020,zero_migration,5yearly,45_49,5.56559139342079
948,2025,constant_fertility,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2025,constant_mortality,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2025,high_variant,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2025,instant_replacement,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2025,low_variant,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2025,medium_variant,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2025,momentum,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2025,no_change,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2025,zero_migration,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2025,constant_fertility,5yearly,15_19,65.1155708242491
948,2025,constant_mortality,5yearly,15_19,46.6159426848109
948,2025,high_variant,5yearly,15_19,54.5431960036673
948,2025,instant_replacement,5yearly,15_19,34.795870491553
948,2025,low_variant,5yearly,15_19,38.6937133565341
948,2025,medium_variant,5yearly,15_19,46.7086328658294
948,2025,momentum,5yearly,15_19,36.1890900468615
948,2025,no_change,5yearly,15_19,64.9950898893024
948,2025,zero_migration,5yearly,15_19,46.6694754167815
948,2025,constant_fertility,5yearly,20_24,177.318283927247
948,2025,constant_mortality,5yearly,20_24,146.662829455094
948,2025,high_variant,5yearly,20_24,174.598390824514
948,2025,instant_replacement,5yearly,20_24,122.746340729321
948,2025,low_variant,5yearly,20_24,118.638775207288
948,2025,medium_variant,5yearly,20_24,146.777758242601
948,2025,momentum,5yearly,20_24,127.255198356181
948,2025,no_change,5yearly,20_24,177.183187394861
948,2025,zero_migration,5yearly,20_24,146.724005687477
948,2025,constant_fertility,5yearly,25_29,171.839239999801
948,2025,constant_mortality,5yearly,25_29,150.237033110225
948,2025,high_variant,5yearly,25_29,179.536906697266
948,2025,instant_replacement,5yearly,25_29,127.233075256956
948,2025,low_variant,5yearly,25_29,121.270211090102
948,2025,medium_variant,5yearly,25_29,150.366399596799
948,2025,momentum,5yearly,25_29,131.656847899967
948,2025,no_change,5yearly,25_29,171.678910959537
948,2025,zero_migration,5yearly,25_29,150.351491503184
948,2025,constant_fertility,5yearly,30_34,118.988020732942
948,2025,constant_mortality,5yearly,30_34,103.457575386508
948,2025,high_variant,5yearly,30_34,123.829842630233
948,2025,instant_replacement,5yearly,30_34,87.5166295644761
948,2025,low_variant,5yearly,30_34,83.5134176042659
948,2025,medium_variant,5yearly,30_34,103.573557162639
948,2025,momentum,5yearly,30_34,90.3307561745993
948,2025,no_change,5yearly,30_34,118.806495264824
948,2025,zero_migration,5yearly,30_34,103.596097837266
948,2025,constant_fertility,5yearly,35_39,67.5730853587889
948,2025,constant_mortality,5yearly,35_39,55.1657363938276
948,2025,high_variant,5yearly,35_39,65.766304037347
948,2025,instant_replacement,5yearly,35_39,44.9020540086814
948,2025,low_variant,5yearly,35_39,45.0535380815741
948,2025,medium_variant,5yearly,35_39,55.3102811160792
948,2025,momentum,5yearly,35_39,46.3247173387695
948,2025,no_change,5yearly,35_39,67.3749343469739
948,2025,zero_migration,5yearly,35_39,55.2822368703266
948,2025,constant_fertility,5yearly,40_44,26.1943540169372
948,2025,constant_mortality,5yearly,40_44,17.9712196602206
948,2025,high_variant,5yearly,40_44,21.2786903456643
948,2025,instant_replacement,5yearly,40_44,13.8825186421928
948,2025,low_variant,5yearly,40_44,14.9050597848813
948,2025,medium_variant,5yearly,40_44,18.0509622179664
948,2025,momentum,5yearly,40_44,14.3764727873729
948,2025,no_change,5yearly,40_44,26.0725459806659
948,2025,zero_migration,5yearly,40_44,18.050034989976
948,2025,constant_fertility,5yearly,45_49,7.69783170610597
948,2025,constant_mortality,5yearly,45_49,5.00476306951963
948,2025,high_variant,5yearly,45_49,5.87761317117808
948,2025,instant_replacement,5yearly,45_49,3.73290690920084
948,2025,low_variant,5yearly,45_49,4.18222308783951
948,2025,medium_variant,5yearly,45_49,5.03301713844821
948,2025,momentum,5yearly,45_49,3.89594276271167
948,2025,no_change,5yearly,45_49,7.65380370443622
948,2025,zero_migration,5yearly,45_49,5.04495437673748
948,2030,constant_fertility,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2030,constant_mortality,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2030,high_variant,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2030,instant_replacement,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2030,low_variant,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2030,medium_variant,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2030,momentum,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2030,no_change,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2030,zero_migration,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2030,constant_fertility,5yearly,15_19,67.034821329813
948,2030,constant_mortality,5yearly,15_19,43.2058750617885
948,2030,high_variant,5yearly,15_19,50.5281717592731
948,2030,instant_replacement,5yearly,15_19,32.0337189677353
948,2030,low_variant,5yearly,15_19,36.0993895766415
948,2030,medium_variant,5yearly,15_19,43.4033004922966
948,2030,momentum,5yearly,15_19,33.5443993770538
948,2030,no_change,5yearly,15_19,66.7400671877375
948,2030,zero_migration,5yearly,15_19,43.3737316343606
948,2030,constant_fertility,5yearly,20_24,179.478312111031
948,2030,constant_mortality,5yearly,20_24,138.699025923432
948,2030,high_variant,5yearly,20_24,165.925761238281
948,2030,instant_replacement,5yearly,20_24,118.299601425972
948,2030,low_variant,5yearly,20_24,111.568583092214
948,2030,medium_variant,5yearly,20_24,138.911013338003
948,2030,momentum,5yearly,20_24,123.841597904066
948,2030,no_change,5yearly,20_24,179.208906855982
948,2030,zero_migration,5yearly,20_24,138.851636161689
948,2030,constant_fertility,5yearly,25_29,175.569124960096
948,2030,constant_mortality,5yearly,25_29,147.392630251306
948,2030,high_variant,5yearly,25_29,177.113551372575
948,2030,instant_replacement,5yearly,25_29,127.726287636403
948,2030,low_variant,5yearly,25_29,118.181148411289
948,2030,medium_variant,5yearly,25_29,147.599374255862
948,2030,momentum,5yearly,25_29,133.421246469152
948,2030,no_change,5yearly,25_29,175.282934855511
948,2030,zero_migration,5yearly,25_29,147.542446782011
948,2030,constant_fertility,5yearly,30_34,122.595666631927
948,2030,constant_mortality,5yearly,30_34,102.707357706882
948,2030,high_variant,5yearly,30_34,123.60795788352
948,2030,instant_replacement,5yearly,30_34,89.0449321226883
948,2030,low_variant,5yearly,30_34,82.3346126811693
948,2030,medium_variant,5yearly,30_34,102.883307873763
948,2030,momentum,5yearly,30_34,92.7432690038981
948,2030,no_change,5yearly,30_34,122.276751614482
948,2030,zero_migration,5yearly,30_34,102.855187332577
948,2030,constant_fertility,5yearly,35_39,70.3396818988592
948,2030,constant_mortality,5yearly,35_39,54.3391023207999
948,2030,high_variant,5yearly,35_39,65.1841537804446
948,2030,instant_replacement,5yearly,35_39,45.3692475417557
948,2030,low_variant,5yearly,35_39,44.1300332894921
948,2030,medium_variant,5yearly,35_39,54.5609504494063
948,2030,momentum,5yearly,35_39,47.2237121486587
948,2030,no_change,5yearly,35_39,70.0060564186693
948,2030,zero_migration,5yearly,35_39,54.5120764563794
948,2030,constant_fertility,5yearly,40_44,27.3949516153125
948,2030,constant_mortality,5yearly,40_44,16.9054307062167
948,2030,high_variant,5yearly,40_44,20.178303839797
948,2030,instant_replacement,5yearly,40_44,13.5117715306206
948,2030,low_variant,5yearly,40_44,13.9309215279858
948,2030,medium_variant,5yearly,40_44,17.0235216321316
948,2030,momentum,5yearly,40_44,14.0981813339137
948,2030,no_change,5yearly,40_44,27.190457403439
948,2030,zero_migration,5yearly,40_44,17.0119057800876
948,2030,constant_fertility,5yearly,45_49,7.99311683792822
948,2030,constant_mortality,5yearly,45_49,4.52902459694455
948,2030,high_variant,5yearly,45_49,5.37311776294299
948,2030,instant_replacement,5yearly,45_49,3.51432203125909
948,2030,low_variant,5yearly,45_49,3.76235886713115
948,2030,medium_variant,5yearly,45_49,4.57151661561216
948,2030,momentum,5yearly,45_49,3.69714807372236
948,2030,no_change,5yearly,45_49,7.91709576193526
948,2030,zero_migration,5yearly,45_49,4.58121914357863
948,2035,constant_fertility,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2035,constant_mortality,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2035,high_variant,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2035,instant_replacement,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2035,low_variant,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2035,medium_variant,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2035,momentum,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2035,no_change,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2035,zero_migration,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2035,constant_fertility,5yearly,15_19,69.2354624750633
948,2035,constant_mortality,5yearly,15_19,40.0828177644525
948,2035,high_variant,5yearly,15_19,46.689608731742
948,2035,instant_replacement,5yearly,15_19,29.089690315863
948,2035,low_variant,5yearly,15_19,34.0364352773035
948,2035,medium_variant,5yearly,15_19,40.3924894070495
948,2035,momentum,5yearly,15_19,30.6108702543184
948,2035,no_change,5yearly,15_19,68.711316684924
948,2035,zero_migration,5yearly,15_19,40.3769109051915
948,2035,constant_fertility,5yearly,20_24,181.971961817534
948,2035,constant_mortality,5yearly,20_24,131.130764759134
948,2035,high_variant,5yearly,20_24,157.293321177873
948,2035,instant_replacement,5yearly,20_24,114.903542924708
948,2035,low_variant,5yearly,20_24,105.518921151531
948,2035,medium_variant,5yearly,20_24,131.520573340076
948,2035,momentum,5yearly,20_24,120.932774816379
948,2035,no_change,5yearly,20_24,181.423546752718
948,2035,zero_migration,5yearly,20_24,131.508242345175
948,2035,constant_fertility,5yearly,25_29,179.123582024049
948,2035,constant_mortality,5yearly,25_29,144.36268428454
948,2035,high_variant,5yearly,25_29,174.415345256729
948,2035,instant_replacement,5yearly,25_29,127.77891440015
948,2035,low_variant,5yearly,25_29,115.055088022288
948,2035,medium_variant,5yearly,25_29,144.673878042311
948,2035,momentum,5yearly,25_29,134.602610495281
948,2035,no_change,5yearly,25_29,178.64291379443
948,2035,zero_migration,5yearly,25_29,144.616164501667
948,2035,constant_fertility,5yearly,30_34,126.583393017382
948,2035,constant_mortality,5yearly,30_34,102.854590182836
948,2035,high_variant,5yearly,30_34,124.46519947222
948,2035,instant_replacement,5yearly,30_34,91.3734003191571
948,2035,low_variant,5yearly,30_34,81.8702752805369
948,2035,medium_variant,5yearly,30_34,103.087531845362
948,2035,momentum,5yearly,30_34,95.944337300301
948,2035,no_change,5yearly,30_34,126.086178998305
948,2035,zero_migration,5yearly,30_34,103.019256086017
948,2035,constant_fertility,5yearly,35_39,73.5044381017929
