region,year,variant,freq,age5yearinterval,fertilityrateper1000women
941,1950,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,1950,estimates,5yearly,15_19,153.594730992717
941,1950,estimates,5yearly,20_24,289.600885818255
941,1950,estimates,5yearly,25_29,288.824597098195
941,1950,estimates,5yearly,30_34,251.581665953951
941,1950,estimates,5yearly,35_39,186.317231377708
941,1950,estimates,5yearly,40_44,103.587082025598
941,1950,estimates,5yearly,45_49,41.6315446469164
941,1955,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,1955,estimates,5yearly,15_19,155.479620159536
941,1955,estimates,5yearly,20_24,291.589029931767
941,1955,estimates,5yearly,25_29,291.285250555335
941,1955,estimates,5yearly,30_34,254.203223235443
941,1955,estimates,5yearly,35_39,189.15205297591
941,1955,estimates,5yearly,40_44,104.501352182095
941,1955,estimates,5yearly,45_49,40.6701961840589
941,1960,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,1960,estimates,5yearly,15_19,157.11566949104
941,1960,estimates,5yearly,20_24,294.979102972658
941,1960,estimates,5yearly,25_29,294.755428193985
941,1960,estimates,5yearly,30_34,258.014178626925
941,1960,estimates,5yearly,35_39,193.223642210529
941,1960,estimates,5yearly,40_44,106.341712081417
941,1960,estimates,5yearly,45_49,39.9901012148797
941,1965,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,1965,estimates,5yearly,15_19,156.184176279504
941,1965,estimates,5yearly,20_24,296.557805741218
941,1965,estimates,5yearly,25_29,296.755342979565
941,1965,estimates,5yearly,30_34,260.189127960506
941,1965,estimates,5yearly,35_39,196.144442052529
941,1965,estimates,5yearly,40_44,107.660176925473
941,1965,estimates,5yearly,45_49,39.4183009882739
941,1970,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,1970,estimates,5yearly,15_19,153.155231816254
941,1970,estimates,5yearly,20_24,295.387004781696
941,1970,estimates,5yearly,25_29,297.136756418806
941,1970,estimates,5yearly,30_34,261.0173903858
941,1970,estimates,5yearly,35_39,197.762170065399
941,1970,estimates,5yearly,40_44,107.536508995203
941,1970,estimates,5yearly,45_49,38.4021596541928
941,1975,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,1975,estimates,5yearly,15_19,151.055746149588
941,1975,estimates,5yearly,20_24,289.556812734665
941,1975,estimates,5yearly,25_29,293.100216367385
941,1975,estimates,5yearly,30_34,259.630338355564
941,1975,estimates,5yearly,35_39,196.739296472603
941,1975,estimates,5yearly,40_44,107.397417957005
941,1975,estimates,5yearly,45_49,38.0478505899576
941,1980,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,1980,estimates,5yearly,15_19,147.617810134795
941,1980,estimates,5yearly,20_24,282.266765636355
941,1980,estimates,5yearly,25_29,286.864886221011
941,1980,estimates,5yearly,30_34,254.207534360439
941,1980,estimates,5yearly,35_39,195.195152686844
941,1980,estimates,5yearly,40_44,104.060858334691
941,1980,estimates,5yearly,45_49,37.6437843123428
941,1985,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,1985,estimates,5yearly,15_19,140.527979003761
941,1985,estimates,5yearly,20_24,268.317254970537
941,1985,estimates,5yearly,25_29,270.108776456981
941,1985,estimates,5yearly,30_34,238.302740202679
941,1985,estimates,5yearly,35_39,184.084839997893
941,1985,estimates,5yearly,40_44,99.8727648945285
941,1985,estimates,5yearly,45_49,34.5754589510807
941,1990,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,1990,estimates,5yearly,15_19,133.170794001324
941,1990,estimates,5yearly,20_24,256.113714175166
941,1990,estimates,5yearly,25_29,254.407810258315
941,1990,estimates,5yearly,30_34,218.772687366764
941,1990,estimates,5yearly,35_39,167.134692930289
941,1990,estimates,5yearly,40_44,91.0927566594233
941,1990,estimates,5yearly,45_49,30.3876549252184
941,1995,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,1995,estimates,5yearly,15_19,125.356007962612
941,1995,estimates,5yearly,20_24,245.957063242406
941,1995,estimates,5yearly,25_29,242.793565391816
941,1995,estimates,5yearly,30_34,203.558727798321
941,1995,estimates,5yearly,35_39,149.783976065022
941,1995,estimates,5yearly,40_44,80.6818100812753
941,1995,estimates,5yearly,45_49,27.3065285882619
941,2000,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,2000,estimates,5yearly,15_19,117.523025028834
941,2000,estimates,5yearly,20_24,233.865855785956
941,2000,estimates,5yearly,25_29,229.907356448694
941,2000,estimates,5yearly,30_34,190.942506393851
941,2000,estimates,5yearly,35_39,134.069134070634
941,2000,estimates,5yearly,40_44,69.6554510123227
941,2000,estimates,5yearly,45_49,24.3143630001251
941,2005,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,2005,estimates,5yearly,15_19,108.751430977194
941,2005,estimates,5yearly,20_24,221.483890910302
941,2005,estimates,5yearly,25_29,217.916284228254
941,2005,estimates,5yearly,30_34,178.202652076492
941,2005,estimates,5yearly,35_39,121.688830539096
941,2005,estimates,5yearly,40_44,58.4207735744523
941,2005,estimates,5yearly,45_49,20.6142883720892
941,2010,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,2010,estimates,5yearly,15_19,99.2971493658604
941,2010,estimates,5yearly,20_24,209.000821075892
941,2010,estimates,5yearly,25_29,208.976480409918
941,2010,estimates,5yearly,30_34,163.362311743728
941,2010,estimates,5yearly,35_39,110.903379677016
941,2010,estimates,5yearly,40_44,51.440952413968
941,2010,estimates,5yearly,45_49,16.8530814399416
941,2015,constant_fertility,5yearly,"Region, subregion, country or area *",Least developed countries
941,2015,constant_mortality,5yearly,"Region, subregion, country or area *",Least developed countries
941,2015,high_variant,5yearly,"Region, subregion, country or area *",Least developed countries
941,2015,instant_replacement,5yearly,"Region, subregion, country or area *",Least developed countries
941,2015,low_variant,5yearly,"Region, subregion, country or area *",Least developed countries
941,2015,medium_variant,5yearly,"Region, subregion, country or area *",Least developed countries
941,2015,momentum,5yearly,"Region, subregion, country or area *",Least developed countries
941,2015,no_change,5yearly,"Region, subregion, country or area *",Least developed countries
941,2015,zero_migration,5yearly,"Region, subregion, country or area *",Least developed countries
941,2015,constant_fertility,5yearly,15_19,100.921263335505
941,2015,constant_mortality,5yearly,15_19,91.2344759326028
941,2015,high_variant,5yearly,15_19,96.595113550045
941,2015,instant_replacement,5yearly,15_19,51.8542245373867
941,2015,low_variant,5yearly,15_19,85.2450233141556
941,2015,medium_variant,5yearly,15_19,91.2371991759247
941,2015,momentum,5yearly,15_19,53.0283242219677
941,2015,no_change,5yearly,15_19,100.917999065697
941,2015,zero_migration,5yearly,15_19,91.1987947982384
