region,year,variant,freq,age5yearinterval,fertilityrateper1000women
924,1950,estimates,5yearly,"Region, subregion, country or area *",Northern Europe
924,1950,estimates,5yearly,15_19,53.0913394166807
924,1950,estimates,5yearly,20_24,143.854085205727
924,1950,estimates,5yearly,25_29,133.884213334208
924,1950,estimates,5yearly,30_34,71.3271695441409
924,1950,estimates,5yearly,35_39,44.7195709314366
924,1950,estimates,5yearly,40_44,15.2961640196632
924,1950,estimates,5yearly,45_49,0.993234723706456
924,1955,estimates,5yearly,"Region, subregion, country or area *",Northern Europe
924,1955,estimates,5yearly,15_19,59.1588604872681
924,1955,estimates,5yearly,20_24,159.60116423333
924,1955,estimates,5yearly,25_29,146.3231614682
924,1955,estimates,5yearly,30_34,74.3102367094091
924,1955,estimates,5yearly,35_39,45.7499972858331
924,1955,estimates,5yearly,40_44,15.1183683740035
924,1955,estimates,5yearly,45_49,1.00402319754529
924,1960,estimates,5yearly,"Region, subregion, country or area *",Northern Europe
924,1960,estimates,5yearly,15_19,66.710597210633
924,1960,estimates,5yearly,20_24,175.020037441493
924,1960,estimates,5yearly,25_29,159.485033198544
924,1960,estimates,5yearly,30_34,78.1936445912878
924,1960,estimates,5yearly,35_39,46.6637217233356
924,1960,estimates,5yearly,40_44,15.4889764586126
924,1960,estimates,5yearly,45_49,0.898824357987153
924,1965,estimates,5yearly,"Region, subregion, country or area *",Northern Europe
924,1965,estimates,5yearly,15_19,53.7172866302423
924,1965,estimates,5yearly,20_24,159.568631251035
924,1965,estimates,5yearly,25_29,155.209140355772
924,1965,estimates,5yearly,30_34,78.1069119727444
924,1965,estimates,5yearly,35_39,38.9564129604824
924,1965,estimates,5yearly,40_44,11.4073437537529
924,1965,estimates,5yearly,45_49,0.769380771926196
924,1970,estimates,5yearly,"Region, subregion, country or area *",Northern Europe
924,1970,estimates,5yearly,15_19,37.5068000720668
924,1970,estimates,5yearly,20_24,131.240323583088
924,1970,estimates,5yearly,25_29,135.701925456981
924,1970,estimates,5yearly,30_34,69.7812855829659
924,1970,estimates,5yearly,35_39,29.391224501955
924,1970,estimates,5yearly,40_44,7.6227377015234
924,1970,estimates,5yearly,45_49,0.517485251255225
924,1975,estimates,5yearly,"Region, subregion, country or area *",Northern Europe
924,1975,estimates,5yearly,15_19,28.129640692321
924,1975,estimates,5yearly,20_24,112.047832322756
924,1975,estimates,5yearly,25_29,124.057790119988
924,1975,estimates,5yearly,30_34,65.9048988242957
924,1975,estimates,5yearly,35_39,23.9661970359308
924,1975,estimates,5yearly,40_44,5.58093096952774
924,1975,estimates,5yearly,45_49,0.415582394170951
924,1980,estimates,5yearly,"Region, subregion, country or area *",Northern Europe
924,1980,estimates,5yearly,15_19,24.5745390713429
924,1980,estimates,5yearly,20_24,103.125737699573
924,1980,estimates,5yearly,25_29,126.547161509842
924,1980,estimates,5yearly,30_34,73.0002844732509
924,1980,estimates,5yearly,35_39,26.0261580566637
924,1980,estimates,5yearly,40_44,5.45494095769151
924,1980,estimates,5yearly,45_49,0.346531113014272
924,1985,estimates,5yearly,"Region, subregion, country or area *",Northern Europe
924,1985,estimates,5yearly,15_19,26.7934719686175
