region,year,variant,freq,age5yearinterval,fertilityrateper1000women
902,1950,estimates,5yearly,"Region, subregion, country or area *",Less developed regions
902,1950,estimates,5yearly,15_19,107.42767075335
902,1950,estimates,5yearly,20_24,269.641300626114
902,1950,estimates,5yearly,25_29,290.47143472194
902,1950,estimates,5yearly,30_34,244.880022301259
902,1950,estimates,5yearly,35_39,181.160318430888
902,1950,estimates,5yearly,40_44,93.7121068914807
902,1950,estimates,5yearly,45_49,25.0341110195649
902,1955,estimates,5yearly,"Region, subregion, country or area *",Less developed regions
902,1955,estimates,5yearly,15_19,101.86091549074
902,1955,estimates,5yearly,20_24,264.207828111825
902,1955,estimates,5yearly,25_29,285.096020755429
902,1955,estimates,5yearly,30_34,242.99878990313
902,1955,estimates,5yearly,35_39,176.403246231574
902,1955,estimates,5yearly,40_44,90.1056116904732
902,1955,estimates,5yearly,45_49,23.7402174756461
902,1960,estimates,5yearly,"Region, subregion, country or area *",Less developed regions
902,1960,estimates,5yearly,15_19,100.752399135498
902,1960,estimates,5yearly,20_24,276.766771143586
902,1960,estimates,5yearly,25_29,297.611386345269
902,1960,estimates,5yearly,30_34,254.671353271199
902,1960,estimates,5yearly,35_39,187.841522528957
902,1960,estimates,5yearly,40_44,90.1701138111936
902,1960,estimates,5yearly,45_49,22.3973409203017
902,1965,estimates,5yearly,"Region, subregion, country or area *",Less developed regions
902,1965,estimates,5yearly,15_19,93.7815821926189
902,1965,estimates,5yearly,20_24,277.183385432607
902,1965,estimates,5yearly,25_29,300.806578009495
902,1965,estimates,5yearly,30_34,249.412124595188
902,1965,estimates,5yearly,35_39,176.450198510452
902,1965,estimates,5yearly,40_44,87.6480036734465
902,1965,estimates,5yearly,45_49,21.4559860004634
902,1970,estimates,5yearly,"Region, subregion, country or area *",Less developed regions
902,1970,estimates,5yearly,15_19,84.790372193537
902,1970,estimates,5yearly,20_24,255.571691577778
902,1970,estimates,5yearly,25_29,279.162442806937
