region,year,variant,freq,age5yearinterval,fertilityrateper1000women
1503,1950,estimates,5yearly,"Region, subregion, country or area *",High-income countries
1503,1950,estimates,5yearly,15_19,41.6811329713318
1503,1950,estimates,5yearly,20_24,164.081859661839
1503,1950,estimates,5yearly,25_29,176.527099785308
1503,1950,estimates,5yearly,30_34,119.605455632609
1503,1950,estimates,5yearly,35_39,68.5451789645703
1503,1950,estimates,5yearly,40_44,23.1226405801938
1503,1950,estimates,5yearly,45_49,2.5230377235206
1503,1955,estimates,5yearly,"Region, subregion, country or area *",High-income countries
1503,1955,estimates,5yearly,15_19,44.9964944057329
1503,1955,estimates,5yearly,20_24,173.821915699663
1503,1955,estimates,5yearly,25_29,183.200234229148
1503,1955,estimates,5yearly,30_34,113.845731907103
1503,1955,estimates,5yearly,35_39,63.6570882467999
1503,1955,estimates,5yearly,40_44,20.798879045728
1503,1955,estimates,5yearly,45_49,2.23799138104257
1503,1960,estimates,5yearly,"Region, subregion, country or area *",High-income countries
1503,1960,estimates,5yearly,15_19,44.7771818806862
1503,1960,estimates,5yearly,20_24,173.898578190445
1503,1960,estimates,5yearly,25_29,184.546972263647
1503,1960,estimates,5yearly,30_34,108.885297325547
1503,1960,estimates,5yearly,35_39,55.4558458700181
1503,1960,estimates,5yearly,40_44,18.6418625029898
1503,1960,estimates,5yearly,45_49,1.79677107416949
1503,1965,estimates,5yearly,"Region, subregion, country or area *",High-income countries
1503,1965,estimates,5yearly,15_19,42.2996409804923
1503,1965,estimates,5yearly,20_24,156.770696399197
1503,1965,estimates,5yearly,25_29,170.506316437954
1503,1965,estimates,5yearly,30_34,96.3829841908248
1503,1965,estimates,5yearly,35_39,46.3230385825639
1503,1965,estimates,5yearly,40_44,14.0434217040686
1503,1965,estimates,5yearly,45_49,1.64927225113117
1503,1970,estimates,5yearly,"Region, subregion, country or area *",High-income countries
1503,1970,estimates,5yearly,15_19,39.8704952104048
1503,1970,estimates,5yearly,20_24,139.845430937775
1503,1970,estimates,5yearly,25_29,155.74992815565
1503,1970,estimates,5yearly,30_34,80.939454739828
1503,1970,estimates,5yearly,35_39,35.4803263136247
1503,1970,estimates,5yearly,40_44,10.4938916541367
1503,1970,estimates,5yearly,45_49,1.22120340884306
1503,1975,estimates,5yearly,"Region, subregion, country or area *",High-income countries
1503,1975,estimates,5yearly,15_19,35.2482991036589
1503,1975,estimates,5yearly,20_24,123.818202564145
1503,1975,estimates,5yearly,25_29,140.673565558318
1503,1975,estimates,5yearly,30_34,69.2749337929818
1503,1975,estimates,5yearly,35_39,25.8802514239194
1503,1975,estimates,5yearly,40_44,7.09405039003616
1503,1975,estimates,5yearly,45_49,1.06176022283237
1503,1980,estimates,5yearly,"Region, subregion, country or area *",High-income countries
1503,1980,estimates,5yearly,15_19,31.1918453610184
1503,1980,estimates,5yearly,20_24,112.70048448647
1503,1980,estimates,5yearly,25_29,134.191152691308
1503,1980,estimates,5yearly,30_34,70.5534779215904
1503,1980,estimates,5yearly,35_39,24.6203913539996
1503,1980,estimates,5yearly,40_44,5.71675094418846
1503,1980,estimates,5yearly,45_49,0.871688104985829
1503,1985,estimates,5yearly,"Region, subregion, country or area *",High-income countries
1503,1985,estimates,5yearly,15_19,28.1296227888191
1503,1985,estimates,5yearly,20_24,97.3153120973934
1503,1985,estimates,5yearly,25_29,128.503726404883
1503,1985,estimates,5yearly,30_34,75.7134291815599
1503,1985,estimates,5yearly,35_39,27.1299030544606
1503,1985,estimates,5yearly,40_44,5.47196218356555
1503,1985,estimates,5yearly,45_49,0.714270831251783
1503,1990,estimates,5yearly,"Region, subregion, country or area *",High-income countries
1503,1990,estimates,5yearly,15_19,28.4476091979887
1503,1990,estimates,5yearly,20_24,85.5686904080441
1503,1990,estimates,5yearly,25_29,121.850483837162
1503,1990,estimates,5yearly,30_34,81.7222256312792
1503,1990,estimates,5yearly,35_39,31.1040956234623
1503,1990,estimates,5yearly,40_44,6.05777677037208
1503,1990,estimates,5yearly,45_49,0.649852650165394
1503,1995,estimates,5yearly,"Region, subregion, country or area *",High-income countries
1503,1995,estimates,5yearly,15_19,24.9666309013103
