country,variant,gender,freq,year,lifeexpectancyat60
51,estimates,female,5yearly,1950,17.796965
51,estimates,male,5yearly,1950,15.078798
51,estimates,female,5yearly,1955,18.678055
51,estimates,male,5yearly,1955,15.76393
51,estimates,female,5yearly,1960,19.649452
51,estimates,male,5yearly,1960,16.501886
51,estimates,female,5yearly,1965,20.831046
51,estimates,male,5yearly,1965,17.492649
51,estimates,female,5yearly,1970,21.631143
51,estimates,male,5yearly,1970,18.190829
51,estimates,female,5yearly,1975,21.276448
51,estimates,male,5yearly,1975,17.746702
51,estimates,female,5yearly,1980,21.178507
51,estimates,male,5yearly,1980,17.701271
51,estimates,female,5yearly,1985,18.961145
51,estimates,male,5yearly,1985,16.406393
51,estimates,female,5yearly,1990,19.092528
51,estimates,male,5yearly,1990,15.679724
51,estimates,female,5yearly,1995,19.799435
51,estimates,male,5yearly,1995,16.229028
51,estimates,female,5yearly,2000,20.415453
51,estimates,male,5yearly,2000,16.914615
51,estimates,female,5yearly,2005,20.402612
51,estimates,male,5yearly,2005,16.84698
51,estimates,female,5yearly,2010,20.67022
51,estimates,male,5yearly,2010,17.209105
51,medium_variant,female,5yearly,2015,21.216492
51,medium_variant,male,5yearly,2015,17.708223
51,medium_variant,female,5yearly,2020,21.770583
51,medium_variant,male,5yearly,2020,18.191723
51,medium_variant,female,5yearly,2025,22.314588
51,medium_variant,male,5yearly,2025,18.697408
51,medium_variant,female,5yearly,2030,22.881205
51,medium_variant,male,5yearly,2030,19.215155
51,medium_variant,female,5yearly,2035,23.441918
51,medium_variant,male,5yearly,2035,19.763647
51,medium_variant,female,5yearly,2040,23.969515
51,medium_variant,male,5yearly,2040,20.328177
51,medium_variant,female,5yearly,2045,24.49894
51,medium_variant,male,5yearly,2045,20.92452
51,medium_variant,female,5yearly,2050,25.001883
51,medium_variant,male,5yearly,2050,21.521362
51,medium_variant,female,5yearly,2055,25.501023
51,medium_variant,male,5yearly,2055,22.182026
51,medium_variant,female,5yearly,2060,25.985136
51,medium_variant,male,5yearly,2060,22.86341
51,medium_variant,female,5yearly,2065,26.492319
51,medium_variant,male,5yearly,2065,23.553939
51,medium_variant,female,5yearly,2070,26.969125
51,medium_variant,male,5yearly,2070,24.221298
51,medium_variant,female,5yearly,2075,27.457427
51,medium_variant,male,5yearly,2075,24.795379
51,medium_variant,female,5yearly,2080,27.928074
51,medium_variant,male,5yearly,2080,25.331264
51,medium_variant,female,5yearly,2085,28.41713
51,medium_variant,male,5yearly,2085,25.82493
51,medium_variant,female,5yearly,2090,28.900109
51,medium_variant,male,5yearly,2090,26.272519
51,medium_variant,female,5yearly,2095,29.37679
51,medium_variant,male,5yearly,2095,26.71069
