country,variant,gender,freq,year,lifeexpectancyat60
8,estimates,female,5yearly,1950,17.870345
8,estimates,male,5yearly,1950,17.042525
8,estimates,female,5yearly,1955,18.735726
8,estimates,male,5yearly,1955,17.996818
8,estimates,female,5yearly,1960,20.240831
8,estimates,male,5yearly,1960,19.094693
8,estimates,female,5yearly,1965,19.446433
8,estimates,male,5yearly,1965,18.117278
8,estimates,female,5yearly,1970,19.254193
8,estimates,male,5yearly,1970,17.175943
8,estimates,female,5yearly,1975,19.635037
8,estimates,male,5yearly,1975,17.428784
8,estimates,female,5yearly,1980,20.295766
8,estimates,male,5yearly,1980,17.191184
8,estimates,female,5yearly,1985,20.995908
8,estimates,male,5yearly,1985,17.472725
8,estimates,female,5yearly,1990,20.446521
8,estimates,male,5yearly,1990,16.785776
8,estimates,female,5yearly,1995,21.027639
8,estimates,male,5yearly,1995,17.157815
8,estimates,female,5yearly,2000,21.964655
8,estimates,male,5yearly,2000,18.366205
8,estimates,female,5yearly,2005,22.115338
8,estimates,male,5yearly,2005,18.15429
8,estimates,female,5yearly,2010,23.106512
8,estimates,male,5yearly,2010,19.890826
8,medium_variant,female,5yearly,2015,23.629673
8,medium_variant,male,5yearly,2015,20.44863
8,medium_variant,female,5yearly,2020,24.155417
8,medium_variant,male,5yearly,2020,21.041775
8,medium_variant,female,5yearly,2025,24.664306
8,medium_variant,male,5yearly,2025,21.674818
8,medium_variant,female,5yearly,2030,25.173642
8,medium_variant,male,5yearly,2030,22.359746
8,medium_variant,female,5yearly,2035,25.68586
8,medium_variant,male,5yearly,2035,23.077662
8,medium_variant,female,5yearly,2040,26.183621
8,medium_variant,male,5yearly,2040,23.840549
8,medium_variant,female,5yearly,2045,26.682118
8,medium_variant,male,5yearly,2045,24.604518
8,medium_variant,female,5yearly,2050,27.187781
8,medium_variant,male,5yearly,2050,25.330587
8,medium_variant,female,5yearly,2055,27.690953
8,medium_variant,male,5yearly,2055,25.924482
8,medium_variant,female,5yearly,2060,28.187568
8,medium_variant,male,5yearly,2060,26.449111
8,medium_variant,female,5yearly,2065,28.684787
8,medium_variant,male,5yearly,2065,26.926024
8,medium_variant,female,5yearly,2070,29.178241
8,medium_variant,male,5yearly,2070,27.379401
8,medium_variant,female,5yearly,2075,29.687787
8,medium_variant,male,5yearly,2075,27.848597
8,medium_variant,female,5yearly,2080,30.194223
8,medium_variant,male,5yearly,2080,28.316809
8,medium_variant,female,5yearly,2085,30.683307
8,medium_variant,male,5yearly,2085,28.788059
8,medium_variant,female,5yearly,2090,31.177633
8,medium_variant,male,5yearly,2090,29.278324
8,medium_variant,female,5yearly,2095,31.679126
8,medium_variant,male,5yearly,2095,29.751483
