region,variant,freq,year,noofbirth
1502,estimates,5yearly,1950,202385.518
1502,estimates,5yearly,1955,201520.266
1502,estimates,5yearly,1960,230274.228
1502,estimates,5yearly,1965,246607.769
1502,estimates,5yearly,1970,237308.596
1502,estimates,5yearly,1975,213080.218
1502,estimates,5yearly,1980,222735.829
1502,estimates,5yearly,1985,251383.707
1502,estimates,5yearly,1990,211878.841
1502,estimates,5yearly,1995,183409.608
1502,estimates,5yearly,2000,177362.45
1502,estimates,5yearly,2005,181185.93
1502,estimates,5yearly,2010,187553.64
1502,constant_fertility,5yearly,2015,181553.638
1502,constant_mortality,5yearly,2015,179407.434
1502,high_variant,5yearly,2015,203991.606
1502,instant_replacement,5yearly,2015,210998.45
1502,low_variant,5yearly,2015,154937.07
1502,medium_variant,5yearly,2015,179464.288
1502,momentum,5yearly,2015,211932.592
1502,no_change,5yearly,2015,181494.937
1502,zero_migration,5yearly,2015,179550.939
1502,constant_fertility,5yearly,2020,169704.163
1502,constant_mortality,5yearly,2020,167181.168
1502,high_variant,5yearly,2020,204094.553
1502,instant_replacement,5yearly,2020,196411.229
1502,low_variant,5yearly,2020,130620.166
1502,medium_variant,5yearly,2020,167357.351
1502,momentum,5yearly,2020,198139.924
1502,no_change,5yearly,2020,169518.283
1502,zero_migration,5yearly,2020,167726.282
1502,constant_fertility,5yearly,2025,162411.285
1502,constant_mortality,5yearly,2025,157410.847
1502,high_variant,5yearly,2025,201130.784
1502,instant_replacement,5yearly,2025,184782.586
1502,low_variant,5yearly,2025,114306.495
1502,medium_variant,5yearly,2025,157718.624
1502,momentum,5yearly,2025,187216.444
1502,no_change,5yearly,2025,162078.006
1502,zero_migration,5yearly,2025,158444.235
1502,constant_fertility,5yearly,2030,161834.209
1502,constant_mortality,5yearly,2030,152116.273
1502,high_variant,5yearly,2030,195361.101
1502,instant_replacement,5yearly,2030,178756.842
1502,low_variant,5yearly,2030,110108.48
1502,medium_variant,5yearly,2030,152584.314
1502,momentum,5yearly,2030,181676.816
1502,no_change,5yearly,2030,161303.409
1502,zero_migration,5yearly,2030,153575.889
1502,constant_fertility,5yearly,2035,163902.666
1502,constant_mortality,5yearly,2035,150481.426
1502,high_variant,5yearly,2035,197220.394
1502,instant_replacement,5yearly,2035,179868.116
1502,low_variant,5yearly,2035,107031.66
1502,medium_variant,5yearly,2035,151186.09
1502,momentum,5yearly,2035,183180.385
1502,no_change,5yearly,2035,163052.23
1502,zero_migration,5yearly,2035,152352.627
1502,constant_fertility,5yearly,2040,163941.603
1502,constant_mortality,5yearly,2040,149569.49
1502,high_variant,5yearly,2040,204468.526
1502,instant_replacement,5yearly,2040,185651.316
1502,low_variant,5yearly,2040,102140.292
1502,medium_variant,5yearly,2040,150611.711
1502,momentum,5yearly,2040,189353.573
1502,no_change,5yearly,2040,162626.623
1502,zero_migration,5yearly,2040,151903.798
1502,constant_fertility,5yearly,2045,161581.437
1502,constant_mortality,5yearly,2045,146367.711
1502,high_variant,5yearly,2045,212171.934
1502,instant_replacement,5yearly,2045,190012.407
1502,low_variant,5yearly,2045,93816.318
1502,medium_variant,5yearly,2045,147816.743
1502,momentum,5yearly,2045,194096.117
1502,no_change,5yearly,2045,159710.183
1502,zero_migration,5yearly,2045,149225.559
1502,constant_fertility,5yearly,2050,159555.752
1502,constant_mortality,5yearly,2050,140714.416
1502,high_variant,5yearly,2050,216591.001
1502,instant_replacement,5yearly,2050,188662.102
1502,low_variant,5yearly,2050,83845.995
1502,medium_variant,5yearly,2050,142579.303
1502,momentum,5yearly,2050,193110.709
1502,no_change,5yearly,2050,157077.111
1502,zero_migration,5yearly,2050,144137.092
1502,constant_fertility,5yearly,2055,159758.381
1502,constant_mortality,5yearly,2055,134696.626
1502,high_variant,5yearly,2055,217413.984
1502,instant_replacement,5yearly,2055,183299.841
1502,low_variant,5yearly,2055,75443.47
1502,medium_variant,5yearly,2055,136948.758
1502,momentum,5yearly,2055,188088.688
1502,no_change,5yearly,2055,156614.979
1502,zero_migration,5yearly,2055,138688.796
1502,constant_fertility,5yearly,2060,161831.37
1502,constant_mortality,5yearly,2060,130404.928
1502,high_variant,5yearly,2060,217706.924
1502,instant_replacement,5yearly,2060,179194.191
1502,low_variant,5yearly,2060,70144.355
1502,medium_variant,5yearly,2060,133035.593
1502,momentum,5yearly,2060,184290.362
1502,no_change,5yearly,2060,157932.703
1502,zero_migration,5yearly,2060,134945.208
1502,constant_fertility,5yearly,2065,164470.784
1502,constant_mortality,5yearly,2065,127871.953
1502,high_variant,5yearly,2065,220296.556
1502,instant_replacement,5yearly,2065,178771.279
1502,low_variant,5yearly,2065,66718.004
1502,medium_variant,5yearly,2065,130902.822
1502,momentum,5yearly,2065,184134.573
1502,no_change,5yearly,2065,159699.005
1502,zero_migration,5yearly,2065,132934.482
1502,constant_fertility,5yearly,2070,167126.991
1502,constant_mortality,5yearly,2070,126128.131
1502,high_variant,5yearly,2070,226082.14
1502,instant_replacement,5yearly,2070,181372.413
1502,low_variant,5yearly,2070,63424.027
1502,medium_variant,5yearly,2070,129592.839
1502,momentum,5yearly,2070,186985.527
1502,no_change,5yearly,2070,161353.281
1502,zero_migration,5yearly,2070,131715.292
1502,constant_fertility,5yearly,2075,170306.567
1502,constant_mortality,5yearly,2075,123729.835
1502,high_variant,5yearly,2075,232920.115
1502,instant_replacement,5yearly,2075,184031.606
1502,low_variant,5yearly,2075,59190.279
1502,medium_variant,5yearly,2075,127636.784
1502,momentum,5yearly,2075,189889.965
1502,no_change,5yearly,2075,163392.07
1502,zero_migration,5yearly,2075,129835.56
1502,constant_fertility,5yearly,2080,174694.233
1502,constant_mortality,5yearly,2080,120306.556
1502,high_variant,5yearly,2080,238518.873
1502,instant_replacement,5yearly,2080,184390.301
1502,low_variant,5yearly,2080,54313.069
1502,medium_variant,5yearly,2080,124634.256
1502,momentum,5yearly,2080,190472.202
1502,no_change,5yearly,2080,166480.81
1502,zero_migration,5yearly,2080,126910.569
1502,constant_fertility,5yearly,2085,180468.912
1502,constant_mortality,5yearly,2085,116393.23
1502,high_variant,5yearly,2085,242058.485
1502,instant_replacement,5yearly,2085,182395.215
1502,low_variant,5yearly,2085,49653.347
1502,medium_variant,5yearly,2085,121108.97
1502,momentum,5yearly,2085,188679.532
1502,no_change,5yearly,2085,170770.909
1502,zero_migration,5yearly,2085,123469.013
1502,constant_fertility,5yearly,2090,187442.572
1502,constant_mortality,5yearly,2090,112855.002
1502,high_variant,5yearly,2090,244657.975
1502,instant_replacement,5yearly,2090,179997.003
