region,variant,freq,year,noofbirth
914,estimates,5yearly,1950,17537.204
914,estimates,5yearly,1955,19320.74
914,estimates,5yearly,1960,21435.207
914,estimates,5yearly,1965,23815.47
914,estimates,5yearly,1970,27075.032
914,estimates,5yearly,1975,30824.245
914,estimates,5yearly,1980,34678.609
914,estimates,5yearly,1985,38428.489
914,estimates,5yearly,1990,42695.789
914,estimates,5yearly,1995,47880.205
914,estimates,5yearly,2000,53639.153
914,estimates,5yearly,2005,59657.911
914,estimates,5yearly,2010,65725.574
914,constant_fertility,5yearly,2015,75330.654
914,constant_mortality,5yearly,2015,70710.311
914,high_variant,5yearly,2015,74222.824
914,instant_replacement,5yearly,2015,34057.903
914,low_variant,5yearly,2015,67413.994
914,medium_variant,5yearly,2015,70818.412
914,momentum,5yearly,2015,35179.261
914,no_change,5yearly,2015,75215.701
914,zero_migration,5yearly,2015,70940.415
914,constant_fertility,5yearly,2020,86805.116
914,constant_mortality,5yearly,2020,75892.392
914,high_variant,5yearly,2020,82617.626
914,instant_replacement,5yearly,2020,38024.547
914,low_variant,5yearly,2020,70090.37
914,medium_variant,5yearly,2020,76354.001
914,momentum,5yearly,2020,40368.823
914,no_change,5yearly,2020,86280.481
914,zero_migration,5yearly,2020,76684.992
914,constant_fertility,5yearly,2025,100381.51
914,constant_mortality,5yearly,2025,81249.175
914,high_variant,5yearly,2025,91406.017
914,instant_replacement,5yearly,2025,42726.949
914,low_variant,5yearly,2025,73348.441
914,medium_variant,5yearly,2025,82377.234
914,momentum,5yearly,2025,46269.578
914,no_change,5yearly,2025,99005.716
914,zero_migration,5yearly,2025,82863.467
914,constant_fertility,5yearly,2030,116419.313
914,constant_mortality,5yearly,2030,86357.928
914,high_variant,5yearly,2030,99334.038
914,instant_replacement,5yearly,2030,46270.218
914,low_variant,5yearly,2030,77929.711
914,medium_variant,5yearly,2030,88595.113
914,momentum,5yearly,2030,50757.429
914,no_change,5yearly,2030,113455.219
914,zero_migration,5yearly,2030,89195.832
914,constant_fertility,5yearly,2035,135689.33
914,constant_mortality,5yearly,2035,90631.11
914,high_variant,5yearly,2035,108019.743
